#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: FBV_Nov_2023_Well2.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2023-10-31 23:50:00 to 2023-11-30 23:30:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   91,20231107.0410/
   92,20231107.0415/
   91,20231107.0420/
   88,20231107.0425/
   88,20231107.0430/
   89,20231107.0435/
   89,20231107.0440/
   88,20231107.0445/
   88,20231107.0450/
   89,20231107.0455/
   91,20231107.0500/
   91,20231107.0505/
   90,20231107.0510/
   92,20231107.0515/
   93,20231107.0520/
   93,20231107.0525/
   93,20231107.0530/
   91,20231107.0535/
   91,20231107.0540/
   92,20231107.0545/
   92,20231107.0550/
   90,20231107.0555/
   88,20231107.0600/
   90,20231107.0605/
   90,20231107.0610/
   88,20231107.0615/
   87,20231107.0620/
   86,20231107.0625/
   85,20231107.0630/
   84,20231107.0635/
   84,20231107.0640/
   83,20231107.0645/
   83,20231107.0650/
   83,20231107.0655/
   81,20231107.0700/
   80,20231107.0705/
   79,20231107.0710/
   79,20231107.0715/
   80,20231107.0720/
   79,20231107.0725/
   81,20231107.0730/
   79,20231107.0805/
   78,20231107.0810/
   80,20231107.0815/
   82,20231107.0820/
   81,20231107.0825/
   79,20231107.0830/
   72,20231107.0905/
   72,20231107.0910/
   73,20231107.0915/
   72,20231107.0920/
   70,20231107.0925/
   70,20231107.0930/
   71,20231107.1005/
   71,20231107.1010/
   72,20231107.1015/
   70,20231107.1020/
   71,20231107.1025/
   75,20231107.1030/
   71,20231107.1105/
   70,20231107.1110/
   70,20231107.1115/
   69,20231107.1120/
   69,20231107.1125/
   68,20231107.1130/
   61,20231107.1205/
   62,20231107.1210/
   61,20231107.1215/
   61,20231107.1220/
   61,20231107.1225/
   61,20231107.1230/
   68,20231107.1305/
   69,20231107.1310/
   66,20231107.1315/
   65,20231107.1320/
   67,20231107.1325/
   69,20231107.1330/
   65,20231107.1405/
   65,20231107.1410/
   65,20231107.1415/
   64,20231107.1420/
   63,20231107.1425/
   63,20231107.1430/
   67,20231107.1505/
   68,20231107.1510/
   69,20231107.1515/
   69,20231107.1520/
   69,20231107.1525/
   69,20231107.1530/
   73,20231107.1605/
   72,20231107.1610/
   73,20231107.1615/
   74,20231107.1620/
   74,20231107.1625/
   76,20231107.1630/
   74,20231107.1705/
   75,20231107.1710/
   76,20231107.1715/
   75,20231107.1720/
   76,20231107.1725/
   77,20231107.1730/
   82,20231107.1805/
   83,20231107.1810/
   84,20231107.1815/
   85,20231107.1820/
   83,20231107.1825/
   82,20231107.1830/
   89,20231107.1905/
   89,20231107.1910/
   88,20231107.1915/
   86,20231107.1920/
   90,20231107.1925/
   91,20231107.1930/
   84,20231107.2005/
   84,20231107.2010/
   85,20231107.2015/
   85,20231107.2020/
   84,20231107.2025/
   85,20231107.2030/
   87,20231107.2105/
   86,20231107.2110/
   85,20231107.2115/
   86,20231107.2120/
   88,20231107.2125/
   89,20231107.2130/
   89,20231107.2205/
   91,20231107.2210/
   92,20231107.2215/
   92,20231107.2220/
   88,20231107.2225/
   88,20231107.2230/
   83,20231107.2305/
   83,20231107.2310/
   84,20231107.2315/
   83,20231107.2320/
   84,20231107.2325/
   84,20231107.2330/
   82,20231107.2335/
   81,20231107.2340/
   83,20231107.2345/
   84,20231108.0005/
   82,20231108.0010/
   81,20231108.0015/
   84,20231108.0020/
   86,20231108.0025/
   85,20231108.0030/
   83,20231108.0035/
   85,20231108.0040/
   87,20231108.0045/
   82,20231108.0105/
   82,20231108.0110/
   85,20231108.0115/
   84,20231108.0120/
   80,20231108.0125/
   80,20231108.0130/
   80,20231108.0205/
   78,20231108.0210/
   79,20231108.0215/
   82,20231108.0220/
   82,20231108.0225/
   80,20231108.0230/
   85,20231108.0305/
   87,20231108.0310/
   87,20231108.0315/
   86,20231108.0320/
   85,20231108.0325/
   87,20231108.0330/
   84,20231108.0405/
   85,20231108.0410/
   85,20231108.0415/
   85,20231108.0420/
   84,20231108.0425/
   82,20231108.0430/
   83,20231108.0505/
   83,20231108.0510/
   81,20231108.0515/
   82,20231108.0520/
   83,20231108.0525/
   85,20231108.0530/
   85,20231108.0605/
   84,20231108.0610/
   86,20231108.0615/
   88,20231108.0620/
   87,20231108.0625/
   86,20231108.0630/
   84,20231108.0705/
   85,20231108.0710/
   83,20231108.0715/
   81,20231108.0720/
   81,20231108.0725/
   81,20231108.0730/
   81,20231108.0805/
   81,20231108.0810/
   81,20231108.0815/
   81,20231108.0820/
   81,20231108.0825/
   80,20231108.0830/
   81,20231108.0905/
   81,20231108.0910/
   81,20231108.0915/
   78,20231108.0920/
   76,20231108.0925/
   78,20231108.0930/
   74,20231108.1005/
   73,20231108.1010/
   74,20231108.1015/
   75,20231108.1020/
   75,20231108.1025/
   73,20231108.1030/
   74,20231108.1105/
   73,20231108.1110/
   71,20231108.1115/
   70,20231108.1120/
   70,20231108.1125/
   70,20231108.1130/
   70,20231108.1205/
   68,20231108.1210/
   69,20231108.1215/
   68,20231108.1220/
   66,20231108.1225/
   67,20231108.1230/
   67,20231108.1305/
   67,20231108.1310/
   68,20231108.1315/
   66,20231108.1320/
   66,20231108.1325/
   68,20231108.1330/
   69,20231108.1405/
   69,20231108.1410/
   68,20231108.1415/
   68,20231108.1420/
   69,20231108.1425/
   69,20231108.1430/
   69,20231108.1505/
   71,20231108.1510/
   74,20231108.1515/
   73,20231108.1520/
   72,20231108.1525/
   72,20231108.1530/
   77,20231108.1605/
   78,20231108.1610/
   78,20231108.1615/
   78,20231108.1620/
   78,20231108.1625/
   78,20231108.1630/
   79,20231108.1705/
   79,20231108.1710/
   79,20231108.1715/
   80,20231108.1720/
   80,20231108.1725/
   81,20231108.1730/
   86,20231108.1805/
   86,20231108.1810/
   91,20231108.1815/
   93,20231108.1820/
   91,20231108.1825/
   91,20231108.1830/
   95,20231108.1905/
   95,20231108.1910/
   92,20231108.1915/
   92,20231108.1920/
   93,20231108.1925/
   93,20231108.1930/
   92,20231108.2005/
   90,20231108.2010/
   88,20231108.2015/
   90,20231108.2020/
   92,20231108.2025/
   90,20231108.2030/
   94,20231108.2105/
   94,20231108.2110/
   94,20231108.2115/
   93,20231108.2120/
   92,20231108.2125/
   95,20231108.2130/
   89,20231108.2205/
   89,20231108.2210/
   89,20231108.2215/
   87,20231108.2220/
   86,20231108.2225/
   86,20231108.2230/
   84,20231108.2305/
   85,20231108.2310/
   84,20231108.2315/
   83,20231108.2320/
   85,20231108.2325/
   85,20231108.2330/
   88,20231109.0005/
   87,20231109.0010/
   85,20231109.0015/
   84,20231109.0020/
   84,20231109.0025/
   83,20231109.0030/
   80,20231109.0105/
   77,20231109.0110/
   79,20231109.0115/
   82,20231109.0120/
   81,20231109.0125/
   78,20231109.0130/
   80,20231109.0205/
   82,20231109.0210/
   82,20231109.0215/
   79,20231109.0220/
   78,20231109.0225/
   80,20231109.0230/
   81,20231109.0305/
   79,20231109.0310/
   79,20231109.0315/
   80,20231109.0320/
   81,20231109.0325/
   80,20231109.0330/
   80,20231109.0335/
   81,20231109.0340/
   84,20231109.0345/
   83,20231109.0405/
   83,20231109.0410/
   81,20231109.0415/
   81,20231109.0420/
   82,20231109.0425/
   82,20231109.0430/
   81,20231109.0505/
   81,20231109.0510/
   81,20231109.0515/
   83,20231109.0520/
   84,20231109.0525/
   83,20231109.0530/
   87,20231109.0605/
   88,20231109.0610/
   89,20231109.0615/
   89,20231109.0620/
   88,20231109.0625/
   88,20231109.0630/
   82,20231109.0705/
   82,20231109.0710/
   83,20231109.0715/
   83,20231109.0720/
   83,20231109.0725/
   82,20231109.0730/
   83,20231109.0805/
   84,20231109.0810/
   85,20231109.0815/
   84,20231109.0820/
   84,20231109.0825/
   86,20231109.0830/
   81,20231109.0905/
   81,20231109.0910/
   81,20231109.0915/
   81,20231109.0920/
   79,20231109.0925/
   78,20231109.0930/
   78,20231109.1005/
   77,20231109.1010/
   76,20231109.1015/
   76,20231109.1020/
   78,20231109.1025/
   78,20231109.1030/
   71,20231109.1105/
   71,20231109.1110/
   73,20231109.1115/
   73,20231109.1120/
   70,20231109.1125/
   69,20231109.1130/
   70,20231109.1205/
   69,20231109.1210/
   71,20231109.1215/
   73,20231109.1220/
   71,20231109.1225/
   70,20231109.1230/
   69,20231109.1305/
   66,20231109.1310/
   64,20231109.1315/
   67,20231109.1320/
   70,20231109.1325/
   69,20231109.1330/
   69,20231109.1405/
   67,20231109.1410/
   66,20231109.1415/
   67,20231109.1420/
   68,20231109.1425/
   68,20231109.1430/
   72,20231109.1505/
   73,20231109.1510/
   74,20231109.1515/
   74,20231109.1520/
   74,20231109.1525/
   75,20231109.1530/
   77,20231109.1605/
   77,20231109.1610/
   76,20231109.1615/
   76,20231109.1620/
   78,20231109.1625/
   79,20231109.1630/
   78,20231109.1705/
   81,20231109.1710/
   82,20231109.1715/
   82,20231109.1720/
   83,20231109.1725/
   84,20231109.1730/
   88,20231109.1805/
   87,20231109.1810/
   89,20231109.1815/
   91,20231109.1820/
   91,20231109.1825/
   91,20231109.1830/
   90,20231109.1905/
   91,20231109.1910/
   93,20231109.1915/
   92,20231109.1920/
   90,20231109.1925/
   91,20231109.1930/
   91,20231109.2005/
   90,20231109.2010/
   89,20231109.2015/
   90,20231109.2020/
   91,20231109.2025/
   91,20231109.2030/
   91,20231109.2105/
   90,20231109.2110/
   90,20231109.2115/
   90,20231109.2120/
   90,20231109.2125/
   91,20231109.2130/
   85,20231109.2205/
   83,20231109.2210/
   83,20231109.2215/
   83,20231109.2220/
   82,20231109.2225/
   82,20231109.2230/
   75,20231109.2305/
   73,20231109.2310/
   71,20231109.2315/
   72,20231109.2320/
   74,20231109.2325/
   72,20231109.2330/
   68,20231110.0005/
   69,20231110.0010/
   69,20231110.0015/
   67,20231110.0020/
   65,20231110.0025/
   65,20231110.0030/
   64,20231110.0105/
   61,20231110.0110/
   60,20231110.0115/
   61,20231110.0120/
   62,20231110.0125/
   61,20231110.0130/
   61,20231110.0205/
   61,20231110.0210/
   59,20231110.0215/
   59,20231110.0220/
   61,20231110.0225/
   61,20231110.0230/
   59,20231110.0305/
   57,20231110.0310/
   57,20231110.0315/
   60,20231110.0320/
   61,20231110.0325/
   61,20231110.0330/
   61,20231110.0405/
   60,20231110.0410/
   59,20231110.0415/
   61,20231110.0420/
   63,20231110.0425/
   62,20231110.0430/
   64,20231110.0505/
   62,20231110.0510/
   61,20231110.0515/
   64,20231110.0520/
   64,20231110.0525/
   63,20231110.0530/
   65,20231110.0605/
   65,20231110.0610/
   66,20231110.0615/
   67,20231110.0620/
   64,20231110.0625/
   65,20231110.0630/
   68,20231110.0705/
   67,20231110.0710/
   69,20231110.0715/
   69,20231110.0720/
   69,20231110.0725/
   69,20231110.0730/
   68,20231110.0805/
   69,20231110.0810/
   67,20231110.0815/
   66,20231110.0820/
   69,20231110.0825/
   70,20231110.0830/
   69,20231110.0905/
   71,20231110.0910/
   71,20231110.0915/
   69,20231110.0920/
   69,20231110.0925/
   71,20231110.0930/
   68,20231110.1005/
   68,20231110.1010/
   67,20231110.1015/
   67,20231110.1020/
   66,20231110.1025/
   65,20231110.1030/
   66,20231110.1105/
   65,20231110.1110/
   64,20231110.1115/
   64,20231110.1120/
   64,20231110.1125/
   66,20231110.1130/
   64,20231110.1205/
   65,20231110.1210/
   64,20231110.1215/
   63,20231110.1220/
   63,20231110.1225/
   62,20231110.1230/
   61,20231110.1305/
   60,20231110.1310/
   59,20231110.1315/
   61,20231110.1320/
   62,20231110.1325/
   60,20231110.1330/
   63,20231110.1405/
   62,20231110.1410/
   62,20231110.1415/
   66,20231110.1420/
   66,20231110.1425/
   65,20231110.1430/
   66,20231110.1505/
   64,20231110.1510/
   64,20231110.1515/
   66,20231110.1520/
   67,20231110.1525/
   67,20231110.1530/
   70,20231110.1605/
   72,20231110.1610/
   72,20231110.1615/
   72,20231110.1620/
   74,20231110.1625/
   77,20231110.1630/
   78,20231110.1705/
   79,20231110.1710/
   79,20231110.1715/
   77,20231110.1720/
   79,20231110.1725/
   80,20231110.1730/
   83,20231110.1805/
   82,20231110.1810/
   84,20231110.1815/
   85,20231110.1820/
   83,20231110.1825/
   82,20231110.1830/
   88,20231110.1905/
   88,20231110.1910/
   92,20231110.1915/
   91,20231110.1920/
   89,20231110.1925/
   88,20231110.1930/
   87,20231110.2005/
   87,20231110.2010/
   87,20231110.2015/
   89,20231110.2020/
   87,20231110.2025/
   86,20231110.2030/
   86,20231110.2105/
   86,20231110.2110/
   86,20231110.2115/
   84,20231110.2120/
   83,20231110.2125/
   84,20231110.2130/
   85,20231110.2205/
   83,20231110.2210/
   80,20231110.2215/
   81,20231110.2220/
   81,20231110.2225/
   79,20231110.2230/
   71,20231110.2305/
   70,20231110.2310/
   69,20231110.2315/
   68,20231110.2320/
   65,20231110.2325/
   65,20231110.2330/
   62,20231111.0005/
   62,20231111.0010/
   62,20231111.0015/
   59,20231111.0020/
   59,20231111.0025/
   60,20231111.0030/
   53,20231111.0105/
   53,20231111.0110/
   53,20231111.0115/
   51,20231111.0120/
   50,20231111.0125/
   51,20231111.0130/
   45,20231111.0205/
   43,20231111.0210/
   41,20231111.0215/
   42,20231111.0220/
   43,20231111.0225/
   43,20231111.0230/
   41,20231111.0305/
   42,20231111.0310/
   44,20231111.0315/
   44,20231111.0320/
   43,20231111.0325/
   43,20231111.0330/
   46,20231111.0405/
   47,20231111.0410/
   41,20231111.0415/
   39,20231111.0420/
   45,20231111.0425/
   47,20231111.0430/
   44,20231111.0505/
   44,20231111.0510/
   45,20231111.0515/
   47,20231111.0520/
   48,20231111.0525/
   47,20231111.0530/
   51,20231111.0605/
   50,20231111.0610/
   48,20231111.0615/
   51,20231111.0620/
   52,20231111.0625/
   51,20231111.0630/
   53,20231111.0705/
   51,20231111.0710/
   51,20231111.0715/
   54,20231111.0720/
   55,20231111.0725/
   54,20231111.0730/
   57,20231111.0805/
   57,20231111.0810/
   57,20231111.0815/
   57,20231111.0820/
   56,20231111.0825/
   56,20231111.0830/
   62,20231111.0905/
   61,20231111.0910/
   60,20231111.0915/
   62,20231111.0920/
   64,20231111.0925/
   62,20231111.0930/
   64,20231111.1005/
   63,20231111.1010/
   62,20231111.1015/
   62,20231111.1020/
   62,20231111.1025/
   62,20231111.1030/
   58,20231111.1105/
   57,20231111.1110/
   56,20231111.1115/
   57,20231111.1120/
   58,20231111.1125/
   57,20231111.1130/
   57,20231111.1205/
   56,20231111.1210/
   57,20231111.1215/
   60,20231111.1220/
   60,20231111.1225/
   57,20231111.1230/
   58,20231111.1305/
   58,20231111.1310/
   56,20231111.1315/
   55,20231111.1320/
   54,20231111.1325/
   56,20231111.1330/
   52,20231111.1405/
   52,20231111.1410/
   55,20231111.1415/
   57,20231111.1420/
   56,20231111.1425/
   54,20231111.1430/
   57,20231111.1505/
   61,20231111.1510/
   60,20231111.1515/
   58,20231111.1520/
   59,20231111.1525/
   63,20231111.1530/
   66,20231111.1605/
   68,20231111.1610/
   69,20231111.1615/
   68,20231111.1620/
   70,20231111.1625/
   71,20231111.1630/
   74,20231111.1705/
   71,20231111.1710/
   70,20231111.1715/
   75,20231111.1720/
   75,20231111.1725/
   71,20231111.1730/
   78,20231111.1805/
   79,20231111.1810/
   83,20231111.1815/
   84,20231111.1820/
   82,20231111.1825/
   84,20231111.1830/
   89,20231111.1905/
   93,20231111.1910/
   94,20231111.1915/
   92,20231111.1920/
   89,20231111.1925/
   89,20231111.1930/
   82,20231111.2005/
   83,20231111.2010/
   83,20231111.2015/
   81,20231111.2020/
   80,20231111.2025/
   80,20231111.2030/
   87,20231111.2105/
   89,20231111.2110/
   88,20231111.2115/
   86,20231111.2120/
   89,20231111.2125/
   93,20231111.2130/
   83,20231111.2205/
   82,20231111.2210/
   80,20231111.2215/
   77,20231111.2220/
   75,20231111.2225/
   73,20231111.2230/
   68,20231111.2305/
   65,20231111.2310/
   65,20231111.2315/
   67,20231111.2320/
   69,20231111.2325/
   70,20231111.2330/
   63,20231112.0005/
   64,20231112.0010/
   64,20231112.0015/
   63,20231112.0020/
   62,20231112.0025/
   59,20231112.0030/
   45,20231112.0105/
   41,20231112.0110/
   39,20231112.0115/
   40,20231112.0120/
   39,20231112.0125/
   35,20231112.0130/
   38,20231112.0205/
   37,20231112.0210/
   36,20231112.0215/
   38,20231112.0220/
   39,20231112.0225/
   40,20231112.0230/
   34,20231112.0305/
   36,20231112.0310/
   34,20231112.0315/
   33,20231112.0320/
   33,20231112.0325/
   33,20231112.0330/
   35,20231112.0405/
   36,20231112.0410/
   32,20231112.0415/
   29,20231112.0420/
   32,20231112.0425/
   35,20231112.0430/
   33,20231112.0505/
   32,20231112.0510/
   31,20231112.0515/
   31,20231112.0520/
   32,20231112.0525/
   34,20231112.0530/
   39,20231112.0605/
   41,20231112.0610/
   41,20231112.0615/
   38,20231112.0620/
   37,20231112.0625/
   38,20231112.0630/
   41,20231112.0705/
   44,20231112.0710/
   44,20231112.0715/
   40,20231112.0720/
   39,20231112.0725/
   45,20231112.0730/
   40,20231112.0805/
   46,20231112.0810/
   49,20231112.0815/
   44,20231112.0820/
   43,20231112.0825/
   47,20231112.0830/
   55,20231112.0905/
   54,20231112.0910/
   52,20231112.0915/
   51,20231112.0920/
   48,20231112.0925/
   47,20231112.0930/
   56,20231112.1005/
   57,20231112.1010/
   55,20231112.1015/
   55,20231112.1020/
   53,20231112.1025/
   56,20231112.1030/
   60,20231112.1105/
   55,20231112.1110/
   56,20231112.1115/
   61,20231112.1120/
   59,20231112.1125/
   55,20231112.1130/
   54,20231112.1205/
   54,20231112.1210/
   49,20231112.1215/
   51,20231112.1220/
   56,20231112.1225/
   58,20231112.1230/
   48,20231112.1305/
   51,20231112.1310/
   52,20231112.1315/
   52,20231112.1320/
   50,20231112.1325/
   52,20231112.1330/
   53,20231112.1405/
   45,20231112.1410/
   49,20231112.1415/
   57,20231112.1420/
   57,20231112.1425/
   52,20231112.1430/
   52,20231112.1505/
   53,20231112.1510/
   56,20231112.1515/
   57,20231112.1520/
   55,20231112.1525/
   57,20231112.1530/
   62,20231112.1605/
   73,20231112.1610/
   76,20231112.1615/
   68,20231112.1620/
   64,20231112.1625/
   73,20231112.1630/
   77,20231112.1705/
   74,20231112.1710/
   68,20231112.1715/
   71,20231112.1720/
   81,20231112.1725/
   81,20231112.1730/
   90,20231112.1805/
   91,20231112.1810/
   88,20231112.1815/
   87,20231112.1820/
   87,20231112.1825/
   86,20231112.1830/
   96,20231112.1905/
   91,20231112.1910/
   88,20231112.1915/
   95,20231112.1920/
   99,20231112.1925/
   94,20231112.1930/
   98,20231112.2005/
   96,20231112.2010/
   94,20231112.2015/
   94,20231112.2020/
   95,20231112.2025/
   97,20231112.2030/
   94,20231112.2105/
   98,20231112.2110/
  100,20231112.2115/
   97,20231112.2120/
   95,20231112.2125/
   98,20231112.2130/
   89,20231112.2205/
   92,20231112.2210/
   94,20231112.2215/
   92,20231112.2220/
   92,20231112.2225/
   94,20231112.2230/
   82,20231112.2305/
   88,20231112.2310/
   88,20231112.2315/
   84,20231112.2320/
   79,20231112.2325/
   79,20231112.2330/
   79,20231113.0005/
   75,20231113.0010/
   71,20231113.0015/
   70,20231113.0020/
   70,20231113.0025/
   69,20231113.0030/
   62,20231113.0105/
   62,20231113.0110/
   59,20231113.0115/
   58,20231113.0120/
   60,20231113.0125/
   63,20231113.0130/
   54,20231113.0205/
   53,20231113.0210/
   54,20231113.0215/
   54,20231113.0220/
   50,20231113.0225/
   43,20231113.0230/
   39,20231113.0305/
   39,20231113.0310/
   39,20231113.0315/
   40,20231113.0320/
   38,20231113.0325/
   37,20231113.0330/
   36,20231113.0405/
   33,20231113.0410/
   37,20231113.0415/
   39,20231113.0420/
   38,20231113.0425/
   35,20231113.0430/
   33,20231113.0505/
   31,20231113.0510/
   33,20231113.0515/
   34,20231113.0520/
   34,20231113.0525/
   35,20231113.0530/
   35,20231113.0605/
   37,20231113.0610/
   38,20231113.0615/
   37,20231113.0620/
   36,20231113.0625/
   38,20231113.0630/
   39,20231113.0705/
   40,20231113.0710/
   41,20231113.0715/
   40,20231113.0720/
   41,20231113.0725/
   45,20231113.0730/
   50,20231113.0805/
   49,20231113.0810/
   52,20231113.0815/
   53,20231113.0820/
   52,20231113.0825/
   51,20231113.0830/
   52,20231113.0905/
   53,20231113.0910/
   54,20231113.0915/
   54,20231113.0920/
   52,20231113.0925/
   52,20231113.0930/
   59,20231113.1005/
   61,20231113.1010/
   62,20231113.1015/
   62,20231113.1020/
   62,20231113.1025/
   63,20231113.1030/
   62,20231113.1105/
   60,20231113.1110/
   57,20231113.1115/
   58,20231113.1120/
   58,20231113.1125/
   58,20231113.1130/
   58,20231113.1205/
   60,20231113.1210/
   61,20231113.1215/
   60,20231113.1220/
   61,20231113.1225/
   62,20231113.1230/
   63,20231113.1305/
   64,20231113.1310/
   60,20231113.1315/
   58,20231113.1320/
   61,20231113.1325/
   62,20231113.1330/
   55,20231113.1405/
   56,20231113.1410/
   60,20231113.1415/
   64,20231113.1420/
   60,20231113.1425/
   55,20231113.1430/
   72,20231113.1505/
   69,20231113.1510/
   65,20231113.1515/
   66,20231113.1520/
   69,20231113.1525/
   70,20231113.1530/
   71,20231113.1605/
   72,20231113.1610/
   70,20231113.1615/
   69,20231113.1620/
   71,20231113.1625/
   74,20231113.1630/
   83,20231113.1705/
   83,20231113.1710/
   86,20231113.1715/
   88,20231113.1720/
   88,20231113.1725/
   88,20231113.1730/
   92,20231113.1805/
   92,20231113.1810/
   96,20231113.1815/
   95,20231113.1820/
   90,20231113.1825/
   91,20231113.1830/
   99,20231113.1905/
  100,20231113.1910/
  101,20231113.1915/
  103,20231113.1920/
  103,20231113.1925/
  105,20231113.1930/
  106,20231113.2005/
  106,20231113.2010/
  104,20231113.2015/
  104,20231113.2020/
  107,20231113.2025/
  108,20231113.2030/
  104,20231113.2105/
  107,20231113.2110/
  109,20231113.2115/
  108,20231113.2120/
  106,20231113.2125/
  108,20231113.2130/
  107,20231113.2205/
  105,20231113.2210/
  104,20231113.2215/
  103,20231113.2220/
  104,20231113.2225/
  102,20231113.2230/
   97,20231113.2305/
   96,20231113.2310/
   94,20231113.2315/
   93,20231113.2320/
   93,20231113.2325/
   92,20231113.2330/
   89,20231114.0005/
   88,20231114.0010/
   89,20231114.0015/
   89,20231114.0020/
   86,20231114.0025/
   85,20231114.0030/
   76,20231114.0105/
   74,20231114.0110/
   72,20231114.0115/
   70,20231114.0120/
   69,20231114.0125/
   70,20231114.0130/
   61,20231114.0205/
   62,20231114.0210/
   62,20231114.0215/
   61,20231114.0220/
   60,20231114.0225/
   59,20231114.0230/
   52,20231114.0305/
   51,20231114.0310/
   49,20231114.0315/
   47,20231114.0320/
   46,20231114.0325/
   46,20231114.0330/
   39,20231114.0405/
   38,20231114.0410/
   40,20231114.0415/
   39,20231114.0420/
   38,20231114.0425/
   40,20231114.0430/
   41,20231114.0435/
   39,20231114.0440/
   37,20231114.0445/
   38,20231114.0450/
   42,20231114.0455/
   42,20231114.0500/
   40,20231114.0505/
   41,20231114.0510/
   43,20231114.0515/
   42,20231114.0520/
   42,20231114.0525/
   41,20231114.0530/
   39,20231114.0535/
   39,20231114.0540/
   42,20231114.0545/
   40,20231114.0550/
   36,20231114.0555/
   36,20231114.0600/
   39,20231114.0605/
   40,20231114.0610/
   38,20231114.0615/
   40,20231114.0635/
   38,20231114.0640/
   38,20231114.0645/
   38,20231114.0650/
   38,20231114.0655/
   41,20231114.0700/
   42,20231114.0735/
   43,20231114.0740/
   45,20231114.0745/
   44,20231114.0750/
   43,20231114.0755/
   45,20231114.0800/
   52,20231114.0835/
   52,20231114.0840/
   53,20231114.0845/
   54,20231114.0850/
   54,20231114.0855/
   52,20231114.0900/
   58,20231114.0935/
   56,20231114.0940/
   55,20231114.0945/
   58,20231114.0950/
   60,20231114.0955/
   59,20231114.1000/
   65,20231114.1035/
   63,20231114.1040/
   64,20231114.1045/
   67,20231114.1050/
   67,20231114.1055/
   66,20231114.1100/
   68,20231114.1135/
   70,20231114.1140/
   69,20231114.1145/
   67,20231114.1150/
   68,20231114.1155/
   69,20231114.1200/
   68,20231114.1235/
   69,20231114.1240/
   67,20231114.1245/
   67,20231114.1250/
   69,20231114.1255/
   70,20231114.1300/
   73,20231114.1335/
   71,20231114.1340/
   70,20231114.1345/
   72,20231114.1350/
   71,20231114.1355/
   68,20231114.1400/
   69,20231114.1435/
   68,20231114.1440/
   69,20231114.1445/
   70,20231114.1450/
   71,20231114.1455/
   72,20231114.1500/
   77,20231114.1535/
   79,20231114.1540/
   83,20231114.1545/
   83,20231114.1550/
   82,20231114.1555/
   83,20231114.1600/
   86,20231114.1635/
   89,20231114.1640/
   88,20231114.1645/
   86,20231114.1650/
   88,20231114.1655/
   90,20231114.1700/
   94,20231114.1735/
   95,20231114.1740/
   96,20231114.1745/
   97,20231114.1750/
   99,20231114.1755/
   99,20231114.1800/
  109,20231114.1835/
  110,20231114.1840/
  109,20231114.1845/
  111,20231114.1850/
  112,20231114.1855/
  109,20231114.1900/
  110,20231114.1935/
  111,20231114.1940/
  112,20231114.1945/
  113,20231114.1950/
  111,20231114.1955/
  111,20231114.2000/
  111,20231114.2035/
  113,20231114.2040/
  117,20231114.2045/
  117,20231114.2050/
  114,20231114.2055/
  114,20231114.2100/
  120,20231114.2135/
  119,20231114.2140/
  117,20231114.2145/
  118,20231114.2150/
  119,20231114.2155/
  116,20231114.2200/
  114,20231114.2235/
  114,20231114.2240/
  111,20231114.2245/
  107,20231114.2250/
  108,20231114.2255/
  110,20231114.2300/
  106,20231114.2335/
  104,20231114.2340/
  102,20231114.2345/
  105,20231114.2350/
  105,20231114.2355/
  102,20231115.0000/
   98,20231115.0035/
   97,20231115.0040/
   94,20231115.0045/
   94,20231115.0050/
   94,20231115.0055/
   94,20231115.0100/
   83,20231115.0135/
   79,20231115.0140/
   77,20231115.0145/
   77,20231115.0150/
   77,20231115.0155/
   75,20231115.0200/
   67,20231115.0235/
   66,20231115.0240/
   65,20231115.0245/
   64,20231115.0250/
   65,20231115.0255/
   66,20231115.0300/
   58,20231115.0335/
   59,20231115.0340/
   59,20231115.0345/
   56,20231115.0350/
   53,20231115.0355/
   51,20231115.0400/
   51,20231115.0435/
   50,20231115.0440/
   46,20231115.0445/
   45,20231115.0450/
   48,20231115.0455/
   48,20231115.0500/
   39,20231115.0535/
   38,20231115.0540/
   37,20231115.0545/
   38,20231115.0550/
   40,20231115.0555/
   41,20231115.0600/
   38,20231115.0635/
   35,20231115.0640/
   35,20231115.0645/
   38,20231115.0650/
   40,20231115.0655/
   39,20231115.0700/
   38,20231115.0735/
   35,20231115.0740/
   34,20231115.0745/
   38,20231115.0750/
   36,20231115.0755/
   33,20231115.0800/
   39,20231115.0835/
   38,20231115.0840/
   41,20231115.0845/
   41,20231115.0850/
   38,20231115.0855/
   39,20231115.0900/
   41,20231115.0935/
   49,20231115.0940/
   51,20231115.0945/
   45,20231115.0950/
   47,20231115.0955/
   52,20231115.1000/
   57,20231115.1035/
   55,20231115.1040/
