#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: FBV_Sep_2023_Well2.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2023-09-01 00:05:00 to 2023-09-26 03:00:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   94,20230909.0840/
   99,20230909.0845/
  100,20230909.0905/
  101,20230909.0910/
   98,20230909.0915/
   95,20230909.0935/
   90,20230909.0940/
   93,20230909.0945/
   90,20230909.1005/
   91,20230909.1010/
   92,20230909.1015/
   92,20230909.1035/
   91,20230909.1040/
   86,20230909.1045/
   84,20230909.1105/
   83,20230909.1110/
   85,20230909.1115/
   82,20230909.1135/
   83,20230909.1140/
   85,20230909.1145/
   79,20230909.1205/
   80,20230909.1210/
   79,20230909.1215/
   76,20230909.1235/
   75,20230909.1240/
   72,20230909.1245/
   69,20230909.1305/
   67,20230909.1310/
   67,20230909.1315/
   62,20230909.1335/
   65,20230909.1340/
   67,20230909.1345/
   67,20230909.1405/
   69,20230909.1410/
   68,20230909.1415/
   66,20230909.1435/
   64,20230909.1440/
   64,20230909.1445/
   61,20230909.1505/
   64,20230909.1510/
   66,20230909.1515/
   59,20230909.1535/
   61,20230909.1540/
   59,20230909.1545/
   63,20230909.1605/
   61,20230909.1610/
   59,20230909.1615/
   63,20230909.1635/
   65,20230909.1640/
   69,20230909.1645/
   68,20230909.1705/
   70,20230909.1710/
   68,20230909.1715/
   67,20230909.1735/
   67,20230909.1740/
   64,20230909.1745/
   69,20230909.1805/
   66,20230909.1810/
   67,20230909.1815/
   68,20230909.1835/
   69,20230909.1840/
   71,20230909.1845/
   77,20230909.1905/
   77,20230909.1910/
   74,20230909.1915/
   74,20230909.1935/
   72,20230909.1940/
   74,20230909.1945/
   78,20230909.2005/
   81,20230909.2010/
   82,20230909.2015/
   84,20230909.2035/
   83,20230909.2040/
   82,20230909.2045/
   83,20230909.2105/
   85,20230909.2110/
   87,20230909.2115/
   88,20230909.2135/
   89,20230909.2140/
   88,20230909.2145/
   89,20230909.2205/
   89,20230909.2210/
   89,20230909.2215/
   90,20230909.2235/
   92,20230909.2240/
   95,20230909.2245/
   99,20230909.2305/
   99,20230909.2310/
   97,20230909.2315/
   96,20230909.2335/
   97,20230909.2340/
   99,20230909.2345/
   98,20230910.0005/
   97,20230910.0010/
   97,20230910.0015/
   99,20230910.0035/
  100,20230910.0040/
   98,20230910.0045/
   99,20230910.0105/
  100,20230910.0110/
  102,20230910.0115/
  104,20230910.0135/
  104,20230910.0140/
  104,20230910.0145/
  104,20230910.0205/
  105,20230910.0210/
  105,20230910.0215/
  105,20230910.0235/
  104,20230910.0240/
  103,20230910.0245/
  103,20230910.0305/
  101,20230910.0310/
  103,20230910.0315/
  107,20230910.0335/
  107,20230910.0340/
  108,20230910.0345/
  108,20230910.0405/
  109,20230910.0410/
  110,20230910.0415/
  109,20230910.0435/
  110,20230910.0440/
  110,20230910.0445/
  109,20230910.0505/
  110,20230910.0510/
  108,20230910.0515/
  107,20230910.0535/
  106,20230910.0540/
  107,20230910.0545/
  107,20230910.0605/
  109,20230910.0610/
  110,20230910.0615/
  113,20230910.0635/
  112,20230910.0640/
  111,20230910.0645/
  109,20230910.0705/
  109,20230910.0710/
  109,20230910.0715/
  109,20230910.0735/
  109,20230910.0740/
  106,20230910.0745/
  104,20230910.0805/
  103,20230910.0810/
  103,20230910.0815/
  104,20230910.0835/
  104,20230910.0840/
  101,20230910.0845/
   98,20230910.0905/
   97,20230910.0910/
   98,20230910.0915/
   97,20230910.0935/
   99,20230910.0940/
   99,20230910.0945/
   98,20230910.1005/
   97,20230910.1010/
   96,20230910.1015/
   91,20230910.1035/
   88,20230910.1040/
   88,20230910.1045/
   85,20230910.1105/
   86,20230910.1110/
   87,20230910.1115/
   79,20230910.1135/
   80,20230910.1140/
   78,20230910.1145/
   79,20230910.1205/
   78,20230910.1210/
   77,20230910.1215/
   73,20230910.1235/
   74,20230910.1240/
   74,20230910.1245/
   73,20230910.1305/
   73,20230910.1310/
   73,20230910.1315/
   67,20230910.1335/
   67,20230910.1340/
   66,20230910.1345/
   67,20230910.1405/
   64,20230910.1410/
   61,20230910.1415/
   63,20230910.1435/
   64,20230910.1440/
   65,20230910.1445/
   62,20230910.1505/
   63,20230910.1510/
   64,20230910.1515/
   65,20230910.1535/
   64,20230910.1540/
   61,20230910.1545/
   59,20230910.1605/
   60,20230910.1610/
   62,20230910.1615/
   60,20230910.1635/
   61,20230910.1640/
   61,20230910.1645/
   59,20230910.1705/
   60,20230910.1710/
   61,20230910.1715/
   67,20230910.1735/
   63,20230910.1740/
   63,20230910.1745/
   66,20230910.1805/
   67,20230910.1810/
   65,20230910.1815/
   67,20230910.1835/
   65,20230910.1840/
   66,20230910.1845/
   69,20230910.1905/
   69,20230910.1910/
   71,20230910.1915/
   70,20230910.1935/
   73,20230910.1940/
   74,20230910.1945/
   78,20230910.2005/
   77,20230910.2010/
   76,20230910.2015/
   74,20230910.2035/
   76,20230910.2040/
   79,20230910.2045/
   84,20230910.2105/
   84,20230910.2110/
   83,20230910.2115/
   81,20230910.2135/
   82,20230910.2140/
   81,20230910.2145/
   81,20230910.2205/
   80,20230910.2210/
   80,20230910.2215/
   82,20230910.2235/
   84,20230910.2240/
   86,20230910.2245/
   88,20230910.2305/
   88,20230910.2310/
   87,20230910.2315/
   86,20230910.2335/
   89,20230910.2340/
   90,20230910.2345/
   91,20230911.0005/
   87,20230911.0010/
   86,20230911.0015/
   86,20230911.0035/
   88,20230911.0040/
   91,20230911.0045/
   90,20230911.0105/
   91,20230911.0110/
   94,20230911.0115/
   95,20230911.0135/
   95,20230911.0140/
   91,20230911.0145/
   91,20230911.0205/
   93,20230911.0210/
   97,20230911.0215/
   96,20230911.0235/
   93,20230911.0240/
   93,20230911.0245/
   97,20230911.0305/
   96,20230911.0310/
   94,20230911.0315/
   97,20230911.0335/
  100,20230911.0340/
  103,20230911.0345/
  104,20230911.0405/
  101,20230911.0410/
  104,20230911.0415/
  104,20230911.0435/
  104,20230911.0440/
  102,20230911.0445/
  100,20230911.0505/
  102,20230911.0510/
  104,20230911.0515/
  104,20230911.0535/
  106,20230911.0540/
  106,20230911.0545/
  111,20230911.0605/
  108,20230911.0610/
  106,20230911.0615/
  110,20230911.0635/
  111,20230911.0640/
  112,20230911.0645/
  111,20230911.0705/
  108,20230911.0710/
  108,20230911.0715/
  108,20230911.0735/
  109,20230911.0740/
  108,20230911.0745/
  105,20230911.0805/
  103,20230911.0810/
  104,20230911.0815/
  104,20230911.0835/
  102,20230911.0840/
  105,20230911.0845/
  103,20230911.0905/
  104,20230911.0910/
  105,20230911.0915/
  104,20230911.0935/
  105,20230911.0940/
  103,20230911.0945/
   99,20230911.1005/
   95,20230911.1010/
   96,20230911.1015/
   97,20230911.1035/
   94,20230911.1040/
   92,20230911.1045/
   89,20230911.1105/
   90,20230911.1110/
   88,20230911.1115/
   87,20230911.1135/
   84,20230911.1140/
   85,20230911.1145/
   83,20230911.1205/
   82,20230911.1210/
   82,20230911.1215/
   78,20230911.1235/
   75,20230911.1240/
   76,20230911.1245/
   76,20230911.1305/
   74,20230911.1310/
   75,20230911.1315/
   72,20230911.1335/
   72,20230911.1340/
   71,20230911.1345/
   68,20230911.1405/
   66,20230911.1410/
   69,20230911.1415/
   69,20230911.1435/
   71,20230911.1440/
   69,20230911.1445/
   65,20230911.1505/
   64,20230911.1510/
   63,20230911.1515/
   63,20230911.1535/
   64,20230911.1540/
   64,20230911.1545/
   63,20230911.1605/
   61,20230911.1610/
   62,20230911.1615/
   67,20230911.1635/
   67,20230911.1640/
   64,20230911.1645/
   63,20230911.1705/
   61,20230911.1710/
   64,20230911.1715/
   66,20230911.1735/
   65,20230911.1740/
   64,20230911.1745/
   69,20230911.1805/
   72,20230911.1810/
   76,20230911.1815/
   72,20230911.1835/
   70,20230911.1840/
   68,20230911.1845/
   72,20230911.1905/
   75,20230911.1910/
   77,20230911.1915/
   72,20230911.1935/
   74,20230911.1940/
   76,20230911.1945/
   76,20230911.2005/
   75,20230911.2010/
   74,20230911.2015/
   79,20230911.2035/
   79,20230911.2040/
   79,20230911.2045/
   80,20230911.2105/
   80,20230911.2110/
   84,20230911.2115/
   88,20230911.2135/
   89,20230911.2140/
   86,20230911.2145/
   83,20230911.2205/
   79,20230911.2210/
   81,20230911.2215/
   84,20230911.2235/
   83,20230911.2240/
   85,20230911.2245/
   83,20230911.2305/
   87,20230911.2310/
   87,20230911.2315/
   88,20230911.2335/
   85,20230911.2340/
   83,20230911.2345/
   86,20230912.0005/
   87,20230912.0010/
   90,20230912.0015/
   86,20230912.0035/
   88,20230912.0040/
   90,20230912.0045/
   89,20230912.0105/
   90,20230912.0110/
   89,20230912.0115/
   87,20230912.0135/
   86,20230912.0140/
   90,20230912.0145/
  102,20230912.0405/
  100,20230912.0410/
  100,20230912.0415/
  103,20230912.0435/
  102,20230912.0440/
  106,20230912.0445/
  104,20230912.0505/
  107,20230912.0510/
  107,20230912.0515/
  110,20230912.0535/
  109,20230912.0540/
  107,20230912.0545/
  109,20230912.0605/
  113,20230912.0610/
  115,20230912.0615/
  115,20230912.0635/
  114,20230912.0640/
  114,20230912.0645/
  114,20230912.0705/
  109,20230912.0710/
  114,20230912.0715/
  112,20230912.0735/
  118,20230912.0740/
  117,20230912.0745/
  113,20230912.0805/
  112,20230912.0810/
  111,20230912.0815/
  116,20230912.0835/
  114,20230912.0840/
  116,20230912.0845/
  114,20230912.0905/
  114,20230912.0910/
  116,20230912.0915/
  110,20230912.0935/
  111,20230912.0940/
  107,20230912.0945/
  105,20230912.1005/
  105,20230912.1010/
  103,20230912.1015/
  101,20230912.1035/
  100,20230912.1040/
  100,20230912.1045/
   98,20230912.1105/
   97,20230912.1110/
   97,20230912.1115/
   95,20230912.1135/
   95,20230912.1140/
   93,20230912.1145/
   90,20230912.1205/
   90,20230912.1210/
   90,20230912.1215/
   84,20230912.1235/
   80,20230912.1240/
   81,20230912.1245/
   78,20230912.1305/
   80,20230912.1310/
   77,20230912.1315/
   81,20230912.1335/
   78,20230912.1340/
   79,20230912.1345/
   77,20230912.1405/
   77,20230912.1410/
   74,20230912.1415/
   73,20230912.1435/
   73,20230912.1440/
   75,20230912.1445/
   69,20230912.1505/
   68,20230912.1510/
   69,20230912.1515/
   71,20230912.1535/
   70,20230912.1540/
   67,20230912.1545/
   67,20230912.1605/
   71,20230912.1610/
   73,20230912.1615/
   71,20230912.1635/
   68,20230912.1640/
   68,20230912.1645/
   71,20230912.1705/
   73,20230912.1710/
   72,20230912.1715/
   73,20230912.1735/
   72,20230912.1740/
   74,20230912.1745/
   76,20230912.1805/
   78,20230912.1810/
   77,20230912.1815/
   77,20230912.1835/
   78,20230912.1840/
   79,20230912.1845/
   80,20230912.1905/
   78,20230912.1910/
   73,20230912.1915/
   81,20230912.1935/
   81,20230912.1940/
   84,20230912.1945/
   86,20230912.2005/
   86,20230912.2010/
   85,20230912.2015/
   85,20230912.2035/
   87,20230912.2040/
   90,20230912.2045/
   92,20230912.2105/
   91,20230912.2110/
   91,20230912.2115/
   93,20230912.2135/
   96,20230912.2140/
   92,20230912.2145/
   91,20230912.2205/
   86,20230912.2210/
   91,20230912.2215/
   89,20230912.2235/
   90,20230912.2240/
   89,20230912.2245/
   94,20230912.2305/
   96,20230912.2310/
   97,20230912.2315/
   95,20230912.2335/
   90,20230912.2340/
   94,20230912.2345/
   93,20230913.0005/
   97,20230913.0010/
   98,20230913.0015/
   95,20230913.0035/
   95,20230913.0040/
   94,20230913.0045/
   95,20230913.0105/
   90,20230913.0110/
   89,20230913.0115/
   88,20230913.0135/
   93,20230913.0140/
   97,20230913.0145/
   96,20230913.0205/
   96,20230913.0210/
   96,20230913.0215/
  102,20230913.0235/
   97,20230913.0240/
   96,20230913.0245/
   97,20230913.0305/
  101,20230913.0310/
  105,20230913.0315/
  101,20230913.0335/
  105,20230913.0340/
  109,20230913.0345/
  108,20230913.0405/
  107,20230913.0410/
  105,20230913.0415/
  109,20230913.0435/
  109,20230913.0440/
  107,20230913.0445/
  110,20230913.0505/
  111,20230913.0510/
  117,20230913.0515/
  121,20230913.0535/
  120,20230913.0540/
  118,20230913.0545/
  123,20230913.0605/
  126,20230913.0610/
  129,20230913.0615/
  132,20230913.0635/
  133,20230913.0640/
  134,20230913.0645/
  132,20230913.0705/
  132,20230913.0710/
  131,20230913.0715/
  136,20230913.0735/
  133,20230913.0740/
  134,20230913.0745/
  131,20230913.0805/
  132,20230913.0810/
  134,20230913.0815/
  133,20230913.0835/
  134,20230913.0840/
  135,20230913.0845/
  151,20230913.0905/
  137,20230913.0910/
  141,20230913.0915/
  156,20230913.0935/
  156,20230913.0940/
  152,20230913.0945/
  146,20230913.1005/
  157,20230913.1010/
  152,20230913.1015/
  140,20230913.1035/
  141,20230913.1040/
  141,20230913.1045/
  131,20230913.1105/
  130,20230913.1110/
  136,20230913.1115/
  137,20230913.1135/
  131,20230913.1140/
  138,20230913.1145/
  136,20230913.1205/
  135,20230913.1210/
  125,20230913.1215/
  134,20230913.1235/
  135,20230913.1240/
  147,20230913.1245/
  149,20230913.1305/
  142,20230913.1310/
  133,20230913.1315/
  130,20230913.1335/
  131,20230913.1340/
  125,20230913.1345/
  117,20230913.1405/
  110,20230913.1410/
  112,20230913.1415/
  110,20230913.1435/
  114,20230913.1440/
  115,20230913.1445/
  113,20230913.1505/
  108,20230913.1510/
  113,20230913.1515/
  115,20230913.1535/
  111,20230913.1540/
  103,20230913.1545/
  118,20230913.1605/
  114,20230913.1610/
  113,20230913.1615/
  110,20230913.1635/
  102,20230913.1640/
  111,20230913.1645/
  100,20230913.1705/
   98,20230913.1710/
  104,20230913.1715/
   94,20230913.1735/
  106,20230913.1740/
  117,20230913.1745/
  110,20230913.1805/
  112,20230913.1810/
  102,20230913.1815/
  115,20230913.1835/
  114,20230913.1840/
  114,20230913.1845/
  110,20230913.1905/
  109,20230913.1910/
  117,20230913.1915/
  107,20230913.1935/
  118,20230913.1940/
  123,20230913.1945/
  107,20230913.2005/
  107,20230913.2010/
  106,20230913.2015/
  124,20230913.2035/
  121,20230913.2040/
  120,20230913.2045/
  109,20230913.2105/
  102,20230913.2110/
  115,20230913.2115/
  120,20230913.2135/
  128,20230913.2140/
  126,20230913.2145/
  113,20230913.2205/
  118,20230913.2210/
  112,20230913.2215/
  122,20230913.2235/
  113,20230913.2240/
  104,20230913.2245/
  107,20230913.2305/
  106,20230913.2310/
  103,20230913.2315/
  103,20230913.2335/
  105,20230913.2340/
  110,20230913.2345/
  114,20230914.0005/
  112,20230914.0010/
  103,20230914.0015/
  108,20230914.0035/
   96,20230914.0040/
   95,20230914.0045/
   95,20230914.0105/
   95,20230914.0110/
  102,20230914.0115/
   93,20230914.0135/
   99,20230914.0140/
   97,20230914.0145/
   94,20230914.0205/
   93,20230914.0210/
   89,20230914.0215/
   98,20230914.0235/
   95,20230914.0240/
   93,20230914.0245/
   93,20230914.0305/
   94,20230914.0310/
  101,20230914.0315/
  101,20230914.0335/
   97,20230914.0340/
  100,20230914.0345/
  101,20230914.0405/
  106,20230914.0410/
  103,20230914.0415/
  103,20230914.0435/
  102,20230914.0440/
  102,20230914.0445/
  103,20230914.0505/
  105,20230914.0510/
  105,20230914.0515/
  108,20230914.0535/
  111,20230914.0540/
  111,20230914.0545/
  109,20230914.0605/
  109,20230914.0610/
  109,20230914.0615/
  113,20230914.0635/
  115,20230914.0640/
  118,20230914.0645/
  118,20230914.0705/
  121,20230914.0710/
  121,20230914.0715/
  123,20230914.0735/
  119,20230914.0740/
  121,20230914.0745/
  122,20230914.0805/
  122,20230914.0810/
  122,20230914.0815/
  120,20230914.0835/
  123,20230914.0840/
  122,20230914.0845/
  123,20230914.0905/
  123,20230914.0910/
  124,20230914.0915/
  121,20230914.0935/
  121,20230914.0940/
  121,20230914.0945/
  125,20230914.1005/
  123,20230914.1010/
  121,20230914.1015/
  118,20230914.1035/
  120,20230914.1040/
  116,20230914.1045/
  116,20230914.1105/
  112,20230914.1110/
  106,20230914.1115/
  107,20230914.1135/
  108,20230914.1140/
  113,20230914.1145/
  107,20230914.1205/
  107,20230914.1210/
  108,20230914.1215/
  106,20230914.1235/
  104,20230914.1240/
   99,20230914.1245/
   94,20230914.1305/
   93,20230914.1310/
   92,20230914.1315/
   89,20230914.1335/
   87,20230914.1340/
   90,20230914.1345/
   84,20230914.1405/
   87,20230914.1410/
   86,20230914.1415/
   86,20230914.1435/
   87,20230914.1440/
   86,20230914.1445/
   86,20230914.1505/
   82,20230914.1510/
   78,20230914.1515/
   78,20230914.1535/
   80,20230914.1540/
   82,20230914.1545/
   79,20230914.1605/
   76,20230914.1610/
   77,20230914.1615/
   81,20230914.1635/
   78,20230914.1640/
   77,20230914.1645/
   78,20230914.1705/
   82,20230914.1710/
   85,20230914.1715/
   84,20230914.1735/
   82,20230914.1740/
   80,20230914.1745/
   84,20230914.1805/
   82,20230914.1810/
   82,20230914.1815/
   80,20230914.1835/
   83,20230914.1840/
   85,20230914.1845/
   84,20230914.1905/
   83,20230914.1910/
   86,20230914.1915/
   85,20230914.1935/
   88,20230914.1940/
   90,20230914.1945/
   94,20230914.2005/
   94,20230914.2010/
   90,20230914.2015/
   91,20230914.2035/
   90,20230914.2040/
   92,20230914.2045/
   94,20230914.2050/
   93,20230914.2055/
   89,20230914.2100/
   94,20230914.2120/
   94,20230914.2125/
   97,20230914.2130/
   93,20230914.2150/
   97,20230914.2155/
   98,20230914.2200/
   98,20230914.2220/
   94,20230914.2225/
   91,20230914.2230/
   98,20230914.2235/
   99,20230914.2240/
   95,20230914.2245/
   90,20230914.2305/
   91,20230914.2310/
   95,20230914.2315/
  100,20230914.2335/
   94,20230914.2340/
   90,20230914.2345/
   90,20230915.0005/
   91,20230915.0010/
   93,20230915.0015/
   93,20230915.0035/
   92,20230915.0040/
   92,20230915.0045/
   88,20230915.0105/
   88,20230915.0110/
   84,20230915.0115/
   82,20230915.0135/
   80,20230915.0140/
   81,20230915.0145/
   85,20230915.0205/
   84,20230915.0210/
   81,20230915.0215/
   83,20230915.0235/
   83,20230915.0240/
   85,20230915.0245/
   81,20230915.0305/
   80,20230915.0310/
   81,20230915.0315/
   81,20230915.0335/
   81,20230915.0340/
   84,20230915.0345/
   80,20230915.0405/
   84,20230915.0410/
   86,20230915.0415/
   87,20230915.0435/
   85,20230915.0440/
   84,20230915.0445/
   86,20230915.0505/
   86,20230915.0510/
   88,20230915.0515/
   89,20230915.0520/
   88,20230915.0525/
   89,20230915.0530/
   92,20230915.0550/
   93,20230915.0555/
   95,20230915.0600/
   95,20230915.0620/
   95,20230915.0625/
   98,20230915.0630/
   96,20230915.0650/
   98,20230915.0655/
   96,20230915.0700/
   97,20230915.0720/
   97,20230915.0725/
   98,20230915.0730/
  103,20230915.0750/
  102,20230915.0755/
  102,20230915.0800/
  107,20230915.0820/
  105,20230915.0825/
  106,20230915.0830/
  107,20230915.0850/
  107,20230915.0855/
  106,20230915.0900/
  104,20230915.0920/
  107,20230915.0925/
  106,20230915.0930/
  106,20230915.0950/
  103,20230915.0955/
  103,20230915.1000/
  106,20230915.1020/
  106,20230915.1025/
  107,20230915.1030/
  103,20230915.1050/
  102,20230915.1055/
  102,20230915.1100/
  103,20230915.1120/
  104,20230915.1125/
  103,20230915.1130/
  100,20230915.1150/
   98,20230915.1155/
   96,20230915.1200/
   93,20230915.1220/
   92,20230915.1225/
   91,20230915.1230/
   88,20230915.1250/
   89,20230915.1255/
   91,20230915.1300/
   86,20230915.1320/
   85,20230915.1325/
   80,20230915.1330/
   79,20230915.1350/
   79,20230915.1355/
   83,20230915.1400/
   82,20230915.1420/
   77,20230915.1425/
   75,20230915.1430/
   72,20230915.1450/
   72,20230915.1455/
   70,20230915.1500/
   66,20230915.1520/
   67,20230915.1525/
   70,20230915.1530/
   68,20230915.1550/
   67,20230915.1555/
   65,20230915.1600/
   68,20230915.1620/
   67,20230915.1625/
   68,20230915.1630/
   70,20230915.1650/
   70,20230915.1655/
   73,20230915.1700/
   74,20230915.1720/
   74,20230915.1725/
   74,20230915.1730/
   76,20230915.1750/
   76,20230915.1755/
   74,20230915.1800/
   74,20230915.1820/
   74,20230915.1825/
   74,20230915.1830/
   74,20230915.1850/
   78,20230915.1855/
   78,20230915.1900/
   79,20230915.1920/
   79,20230915.1925/
   79,20230915.1930/
   79,20230915.1935/
   83,20230915.1940/
   84,20230915.1945/
   87,20230915.2005/
   88,20230915.2010/
   87,20230915.2015/
   88,20230915.2035/
   85,20230915.2040/
   84,20230915.2045/
   86,20230915.2105/
   89,20230915.2110/
   90,20230915.2115/
   87,20230915.2135/
   87,20230915.2140/
   87,20230915.2145/
   91,20230915.2205/
   90,20230915.2210/
   90,20230915.2215/
   90,20230915.2235/
   94,20230915.2240/
   94,20230915.2245/
   94,20230915.2305/
   91,20230915.2310/
   90,20230915.2315/
   89,20230915.2335/
   90,20230915.2340/
   87,20230915.2345/
   85,20230916.0005/
   85,20230916.0010/
   86,20230916.0015/
   86,20230916.0035/
   82,20230916.0040/
   82,20230916.0045/
   83,20230916.0105/
   84,20230916.0110/
   82,20230916.0115/
   81,20230916.0135/
   78,20230916.0140/
   78,20230916.0145/
   75,20230916.0205/
   74,20230916.0210/
   74,20230916.0215/
   71,20230916.0235/
   72,20230916.0240/
   70,20230916.0245/
   71,20230916.0305/
   67,20230916.0310/
   67,20230916.0315/
   69,20230916.0335/
   71,20230916.0340/
   72,20230916.0345/
   74,20230916.0405/
   75,20230916.0410/
   75,20230916.0415/
   75,20230916.0435/
   72,20230916.0440/
   72,20230916.0445/
   72,20230916.0505/
   73,20230916.0510/
   72,20230916.0515/
   74,20230916.0535/
   75,20230916.0540/
   76,20230916.0545/
   79,20230916.0605/
   80,20230916.0610/
   81,20230916.0615/
   85,20230916.0635/
   87,20230916.0640/
   86,20230916.0645/
   88,20230916.0705/
   88,20230916.0710/
   87,20230916.0715/
   89,20230916.0735/
   87,20230916.0740/
   86,20230916.0745/
   87,20230916.0805/
   88,20230916.0810/
   89,20230916.0815/
   92,20230916.0835/
   93,20230916.0840/
   92,20230916.0845/
   96,20230916.0905/
   96,20230916.0910/
  100,20230916.0915/
  102,20230916.0935/
  101,20230916.0940/
  100,20230916.0945/
  100,20230916.1005/
  101,20230916.1010/
  100,20230916.1015/
   96,20230916.1035/
   97,20230916.1040/
   99,20230916.1045/
   96,20230916.1050/
   95,20230916.1055/
   96,20230916.1100/
   95,20230916.1120/
   96,20230916.1125/
   96,20230916.1130/
   96,20230916.1150/
   99,20230916.1155/
   96,20230916.1200/
   95,20230916.1235/
   94,20230916.1240/
   93,20230916.1245/
   87,20230916.1305/
   88,20230916.1310/
   87,20230916.1315/
   85,20230916.1335/
   82,20230916.1340/
   80,20230916.1345/
   78,20230916.1405/
   78,20230916.1410/
   78,20230916.1415/
   76,20230916.1435/
   75,20230916.1440/
   79,20230916.1445/
   78,20230916.1505/
   78,20230916.1510/
   75,20230916.1515/
   73,20230916.1535/
   72,20230916.1540/
   73,20230916.1545/
   70,20230916.1605/
   70,20230916.1610/
   70,20230916.1615/
   70,20230916.1635/
   72,20230916.1640/
   70,20230916.1645/
   73,20230916.1705/
   73,20230916.1710/
   75,20230916.1715/
   78,20230916.1735/
   81,20230916.1740/
   79,20230916.1745/
   81,20230916.1805/
   80,20230916.1810/
   81,20230916.1815/
   82,20230916.1835/
   82,20230916.1840/
   82,20230916.1845/
   82,20230916.1850/
   82,20230916.1855/
   80,20230916.1900/
   82,20230916.1920/
   84,20230916.1925/
   85,20230916.1930/
   85,20230916.1950/
   85,20230916.1955/
   86,20230916.2000/
   90,20230916.2020/
   89,20230916.2025/
   89,20230916.2030/
   88,20230916.2050/
   91,20230916.2055/
   95,20230916.2100/
   96,20230916.2120/
   95,20230916.2125/
   92,20230916.2130/
   96,20230916.2150/
   95,20230916.2155/
   91,20230916.2200/
   88,20230916.2220/
   89,20230916.2225/
   94,20230916.2230/
   92,20230916.2250/
   93,20230916.2255/
   96,20230916.2300/
   98,20230916.2320/
   97,20230916.2325/
   92,20230916.2330/
   94,20230916.2350/
   93,20230916.2355/
   91,20230917.0000/
   87,20230917.0020/
   88,20230917.0025/
   87,20230917.0030/
   81,20230917.0050/
   79,20230917.0055/
   78,20230917.0100/
   78,20230917.0120/
   77,20230917.0125/
   76,20230917.0130/
   77,20230917.0135/
   78,20230917.0140/
   77,20230917.0145/
   77,20230917.0205/
   77,20230917.0210/
   76,20230917.0215/
   71,20230917.0235/
   71,20230917.0240/
   70,20230917.0245/
   64,20230917.0305/
   64,20230917.0310/
   64,20230917.0315/
   60,20230917.0335/
   63,20230917.0340/
   62,20230917.0345/
   64,20230917.0405/
   63,20230917.0410/
   63,20230917.0415/
   64,20230917.0435/
   65,20230917.0440/
   65,20230917.0445/
   63,20230917.0505/
   64,20230917.0510/
   63,20230917.0515/
   66,20230917.0535/
   64,20230917.0540/
   63,20230917.0545/
   66,20230917.0605/
   67,20230917.0610/
   69,20230917.0615/
   69,20230917.0620/
   68,20230917.0625/
   68,20230917.0630/
   72,20230917.0650/
   70,20230917.0655/
   71,20230917.0700/
   71,20230917.0720/
   72,20230917.0725/
   73,20230917.0730/
   72,20230917.0750/
   71,20230917.0755/
   70,20230917.0800/
   71,20230917.0820/
   71,20230917.0825/
   71,20230917.0830/
   73,20230917.0835/
   77,20230917.0840/
   79,20230917.0845/
   82,20230917.0905/
   81,20230917.0910/
   83,20230917.0915/
   84,20230917.0935/
   86,20230917.0940/
   85,20230917.0945/
   81,20230917.1005/
   81,20230917.1010/
   80,20230917.1015/
   81,20230917.1035/
   79,20230917.1040/
   79,20230917.1045/
   79,20230917.1105/
   81,20230917.1110/
   83,20230917.1115/
   85,20230917.1135/
   86,20230917.1140/
   85,20230917.1145/
   85,20230917.1205/
   85,20230917.1210/
   84,20230917.1215/
   80,20230917.1235/
   77,20230917.1240/
   77,20230917.1245/
   76,20230917.1305/
   72,20230917.1310/
   72,20230917.1315/
   69,20230917.1335/
   69,20230917.1340/
   72,20230917.1345/
   70,20230917.1405/
   72,20230917.1410/
   73,20230917.1415/
   72,20230917.1435/
   69,20230917.1440/
   65,20230917.1445/
   64,20230917.1505/
   65,20230917.1510/
   67,20230917.1515/
   61,20230917.1535/
   60,20230917.1540/
   60,20230917.1545/
   61,20230917.1620/
   61,20230917.1625/
   61,20230917.1630/
   63,20230917.1650/
   61,20230917.1655/
   63,20230917.1700/
   62,20230917.1720/
   65,20230917.1725/
   65,20230917.1730/
   65,20230917.1750/
   67,20230917.1755/
   68,20230917.1800/
   69,20230917.1820/
   69,20230917.1825/
   67,20230917.1830/
   71,20230917.1850/
   73,20230917.1855/
   75,20230917.1900/
   74,20230917.1920/
   74,20230917.1925/
   74,20230917.1930/
   78,20230917.1950/
   79,20230917.1955/
   78,20230917.2000/
   81,20230917.2020/
   80,20230917.2025/
   81,20230917.2030/
   82,20230917.2050/
   83,20230917.2055/
   84,20230917.2100/
   84,20230917.2120/
   84,20230917.2125/
   85,20230917.2130/
   85,20230917.2150/
   85,20230917.2155/
