#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: FBV_Oct_2023_Well2.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2023-10-03 01:05:00 to 2023-10-31 23:15:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   43,20231014.0155/
   42,20231014.0200/
   44,20231014.0205/
   44,20231014.0210/
   41,20231014.0215/
   41,20231014.0220/
   42,20231014.0225/
   41,20231014.0230/
   41,20231014.0235/
   41,20231014.0240/
   42,20231014.0245/
   42,20231014.0250/
   41,20231014.0255/
   41,20231014.0300/
   42,20231014.0305/
   40,20231014.0310/
   38,20231014.0315/
   39,20231014.0320/
   41,20231014.0325/
   41,20231014.0330/
   39,20231014.0335/
   39,20231014.0340/
   43,20231014.0345/
   44,20231014.0350/
   42,20231014.0355/
   40,20231014.0400/
   43,20231014.0405/
   43,20231014.0410/
   40,20231014.0415/
   39,20231014.0420/
   41,20231014.0425/
   43,20231014.0430/
   42,20231014.0435/
   43,20231014.0440/
   44,20231014.0445/
   43,20231014.0450/
   43,20231014.0455/
   45,20231014.0500/
   46,20231014.0505/
   44,20231014.0510/
   43,20231014.0515/
   46,20231014.0520/
   49,20231014.0525/
   48,20231014.0530/
   48,20231014.0535/
   49,20231014.0540/
   51,20231014.0545/
   51,20231014.0550/
   51,20231014.0555/
   52,20231014.0600/
   52,20231014.0605/
   54,20231014.0610/
   54,20231014.0615/
   54,20231014.0620/
   55,20231014.0625/
   57,20231014.0630/
   58,20231014.0635/
   57,20231014.0640/
   56,20231014.0645/
   57,20231014.0650/
   59,20231014.0655/
   59,20231014.0700/
   57,20231014.0705/
   58,20231014.0710/
   59,20231014.0715/
   59,20231014.0720/
   59,20231014.0725/
   58,20231014.0730/
   59,20231014.0735/
   61,20231014.0740/
   61,20231014.0745/
   60,20231014.0750/
   59,20231014.0755/
   60,20231014.0800/
   62,20231014.0805/
   63,20231014.0810/
   63,20231014.0815/
   64,20231014.0820/
   66,20231014.0825/
   68,20231014.0830/
   68,20231014.0835/
   67,20231014.0840/
   66,20231014.0845/
   67,20231014.0850/
   69,20231014.0855/
   68,20231014.0900/
   68,20231014.0905/
   69,20231014.0910/
   70,20231014.0915/
   69,20231014.0920/
   68,20231014.0925/
   68,20231014.0930/
   69,20231014.0935/
   70,20231014.0940/
   68,20231014.0945/
   67,20231014.0950/
   68,20231014.0955/
   69,20231014.1000/
   68,20231014.1005/
   67,20231014.1010/
   66,20231014.1015/
   67,20231014.1020/
   67,20231014.1025/
   66,20231014.1030/
   66,20231014.1035/
   66,20231014.1040/
   66,20231014.1045/
   68,20231014.1050/
   69,20231014.1055/
   67,20231014.1100/
   67,20231014.1105/
   69,20231014.1110/
   69,20231014.1115/
   67,20231014.1120/
   67,20231014.1125/
   67,20231014.1130/
   66,20231014.1135/
   66,20231014.1140/
   66,20231014.1145/
   68,20231014.1150/
   67,20231014.1155/
   66,20231014.1200/
   64,20231014.1205/
   65,20231014.1210/
   64,20231014.1215/
   62,20231014.1220/
   61,20231014.1225/
   62,20231014.1230/
   62,20231014.1235/
   63,20231014.1240/
   62,20231014.1245/
   61,20231014.1250/
   58,20231014.1255/
   57,20231014.1300/
   57,20231014.1305/
   56,20231014.1310/
   53,20231014.1315/
   54,20231014.1320/
   57,20231014.1325/
   56,20231014.1330/
   54,20231014.1335/
   56,20231014.1340/
   58,20231014.1345/
   57,20231014.1350/
   55,20231014.1355/
   55,20231014.1400/
   56,20231014.1405/
   56,20231014.1410/
   56,20231014.1415/
   57,20231014.1420/
   56,20231014.1425/
   54,20231014.1430/
   57,20231014.1435/
   59,20231014.1440/
   56,20231014.1445/
   53,20231014.1450/
   55,20231014.1455/
   56,20231014.1500/
   55,20231014.1505/
   54,20231014.1510/
   55,20231014.1515/
   54,20231014.1520/
   53,20231014.1525/
   51,20231014.1530/
   55,20231014.1535/
   56,20231014.1540/
   55,20231014.1545/
   54,20231014.1550/
   56,20231014.1555/
   60,20231014.1600/
   58,20231014.1605/
   56,20231014.1610/
   58,20231014.1615/
   59,20231014.1620/
   58,20231014.1625/
   57,20231014.1630/
   60,20231014.1635/
   61,20231014.1640/
   61,20231014.1645/
   63,20231014.1650/
   64,20231014.1655/
   64,20231014.1700/
   61,20231014.1705/
   63,20231014.1710/
   66,20231014.1715/
   67,20231014.1720/
   66,20231014.1725/
   66,20231014.1730/
   67,20231014.1735/
   67,20231014.1740/
   68,20231014.1745/
   67,20231014.1750/
   67,20231014.1755/
   70,20231014.1800/
   74,20231014.1805/
   72,20231014.1810/
   70,20231014.1815/
   72,20231014.1820/
   76,20231014.1825/
   76,20231014.1830/
   73,20231014.1835/
   74,20231014.1840/
   79,20231014.1845/
   78,20231014.1850/
   75,20231014.1855/
   76,20231014.1900/
   80,20231014.1905/
   78,20231014.1910/
   76,20231014.1915/
   77,20231014.1920/
   80,20231014.1925/
   77,20231014.1930/
   79,20231014.1935/
   82,20231014.1940/
   82,20231014.1945/
   77,20231014.1950/
   81,20231014.1955/
   80,20231014.2000/
   78,20231014.2005/
   78,20231014.2010/
   80,20231014.2015/
   79,20231014.2020/
   80,20231014.2025/
   82,20231014.2030/
   84,20231014.2035/
   83,20231014.2040/
   82,20231014.2045/
   86,20231014.2050/
   87,20231014.2055/
   81,20231014.2100/
   82,20231014.2105/
   86,20231014.2110/
   86,20231014.2115/
   84,20231014.2120/
   86,20231014.2125/
   86,20231014.2130/
   88,20231014.2135/
   85,20231014.2140/
   85,20231014.2145/
   85,20231014.2150/
   84,20231014.2155/
   82,20231014.2200/
   84,20231014.2205/
   81,20231014.2210/
   80,20231014.2215/
   83,20231014.2220/
   85,20231014.2225/
   82,20231014.2230/
   78,20231014.2235/
   80,20231014.2240/
   83,20231014.2245/
   82,20231014.2250/
   77,20231014.2255/
   79,20231014.2300/
   81,20231014.2305/
   81,20231014.2310/
   79,20231014.2315/
   79,20231014.2320/
   78,20231014.2325/
   77,20231014.2330/
   78,20231014.2335/
   78,20231014.2340/
   76,20231014.2345/
   74,20231014.2350/
   77,20231014.2355/
   77,20231015.0000/
   73,20231015.0005/
   71,20231015.0010/
   72,20231015.0015/
   71,20231015.0020/
   66,20231015.0025/
   67,20231015.0030/
   69,20231015.0035/
   68,20231015.0040/
   64,20231015.0045/
   66,20231015.0050/
   65,20231015.0055/
   64,20231015.0100/
   61,20231015.0105/
   61,20231015.0110/
   60,20231015.0115/
   58,20231015.0120/
   56,20231015.0125/
   59,20231015.0130/
   59,20231015.0135/
   55,20231015.0140/
   56,20231015.0145/
   57,20231015.0150/
   56,20231015.0155/
   54,20231015.0200/
   52,20231015.0205/
   51,20231015.0210/
   53,20231015.0215/
   52,20231015.0220/
   50,20231015.0225/
   51,20231015.0230/
   50,20231015.0235/
   48,20231015.0240/
   47,20231015.0245/
   49,20231015.0250/
   48,20231015.0255/
   48,20231015.0300/
   44,20231015.0305/
   46,20231015.0310/
   46,20231015.0315/
   46,20231015.0320/
   46,20231015.0325/
   45,20231015.0330/
   43,20231015.0335/
   44,20231015.0340/
   46,20231015.0345/
   44,20231015.0350/
   42,20231015.0355/
   44,20231015.0400/
   45,20231015.0405/
   44,20231015.0410/
   40,20231015.0415/
   42,20231015.0420/
   44,20231015.0425/
   42,20231015.0430/
   40,20231015.0435/
   43,20231015.0440/
   46,20231015.0445/
   45,20231015.0450/
   44,20231015.0455/
   46,20231015.0500/
   46,20231015.0505/
   46,20231015.0510/
   48,20231015.0515/
   50,20231015.0520/
   47,20231015.0525/
   48,20231015.0530/
   50,20231015.0535/
   50,20231015.0540/
   50,20231015.0545/
   49,20231015.0550/
   50,20231015.0555/
   50,20231015.0600/
   50,20231015.0605/
   50,20231015.0610/
   52,20231015.0615/
   51,20231015.0620/
   49,20231015.0625/
   49,20231015.0630/
   51,20231015.0635/
   51,20231015.0640/
   52,20231015.0645/
   52,20231015.0650/
   51,20231015.0655/
   52,20231015.0700/
   54,20231015.0705/
   53,20231015.0710/
   51,20231015.0715/
   52,20231015.0720/
   55,20231015.0725/
   56,20231015.0730/
   58,20231015.0735/
   58,20231015.0740/
   57,20231015.0745/
   58,20231015.0750/
   58,20231015.0755/
   59,20231015.0800/
   60,20231015.0805/
   62,20231015.0810/
   64,20231015.0815/
   64,20231015.0820/
   64,20231015.0825/
   66,20231015.0830/
   69,20231015.0835/
   68,20231015.0840/
   64,20231015.0845/
   63,20231015.0850/
   66,20231015.0855/
   67,20231015.0900/
   65,20231015.0905/
   63,20231015.0910/
   62,20231015.0915/
   63,20231015.0920/
   64,20231015.0925/
   64,20231015.0930/
   63,20231015.0935/
   64,20231015.0940/
   67,20231015.0945/
   67,20231015.0950/
   65,20231015.0955/
   66,20231015.1000/
   65,20231015.1005/
   65,20231015.1010/
   67,20231015.1015/
   71,20231015.1020/
   72,20231015.1025/
   70,20231015.1030/
   70,20231015.1035/
   73,20231015.1040/
   75,20231015.1045/
   73,20231015.1050/
   71,20231015.1055/
   74,20231015.1100/
   76,20231015.1105/
   76,20231015.1110/
   73,20231015.1115/
   71,20231015.1120/
   70,20231015.1125/
   71,20231015.1130/
   72,20231015.1135/
   70,20231015.1140/
   67,20231015.1145/
   68,20231015.1150/
   69,20231015.1155/
   66,20231015.1200/
   64,20231015.1205/
   65,20231015.1210/
   66,20231015.1215/
   64,20231015.1220/
   64,20231015.1225/
   65,20231015.1230/
   65,20231015.1235/
   64,20231015.1240/
   63,20231015.1245/
   63,20231015.1250/
   65,20231015.1255/
   65,20231015.1300/
   66,20231015.1305/
   64,20231015.1310/
   64,20231015.1315/
   67,20231015.1320/
   68,20231015.1325/
   64,20231015.1330/
   63,20231015.1335/
   66,20231015.1340/
   67,20231015.1345/
   65,20231015.1350/
   63,20231015.1355/
   63,20231015.1400/
   63,20231015.1405/
   63,20231015.1410/
   62,20231015.1415/
   59,20231015.1420/
   60,20231015.1425/
   62,20231015.1430/
   62,20231015.1435/
   60,20231015.1440/
   58,20231015.1445/
   61,20231015.1450/
   63,20231015.1455/
   59,20231015.1500/
   58,20231015.1505/
   61,20231015.1510/
   62,20231015.1515/
   61,20231015.1520/
   62,20231015.1525/
   63,20231015.1530/
   63,20231015.1535/
   63,20231015.1540/
   64,20231015.1545/
   66,20231015.1550/
   64,20231015.1555/
   63,20231015.1600/
   65,20231015.1605/
   66,20231015.1610/
   65,20231015.1615/
   64,20231015.1620/
   65,20231015.1625/
   67,20231015.1630/
   67,20231015.1635/
   67,20231015.1640/
   67,20231015.1645/
   68,20231015.1650/
   68,20231015.1655/
   69,20231015.1700/
   69,20231015.1705/
   70,20231015.1710/
   73,20231015.1715/
   75,20231015.1720/
   73,20231015.1725/
   73,20231015.1730/
   74,20231015.1735/
   77,20231015.1740/
   78,20231015.1745/
   78,20231015.1750/
   78,20231015.1755/
   79,20231015.1800/
   82,20231015.1805/
   84,20231015.1810/
   83,20231015.1815/
   82,20231015.1820/
   83,20231015.1825/
   86,20231015.1830/
   85,20231015.1835/
   84,20231015.1840/
   85,20231015.1845/
   86,20231015.1850/
   85,20231015.1855/
   83,20231015.1900/
   87,20231015.1905/
   89,20231015.1910/
   88,20231015.1915/
   87,20231015.1920/
   88,20231015.1925/
   90,20231015.1930/
   90,20231015.1935/
   90,20231015.1940/
   90,20231015.1945/
   91,20231015.1950/
   91,20231015.1955/
   92,20231015.2000/
   94,20231015.2005/
   94,20231015.2010/
   94,20231015.2015/
   94,20231015.2020/
   95,20231015.2025/
   96,20231015.2030/
   95,20231015.2035/
   94,20231015.2040/
   94,20231015.2045/
   95,20231015.2050/
   95,20231015.2055/
   96,20231015.2100/
   97,20231015.2105/
   97,20231015.2110/
   98,20231015.2115/
   97,20231015.2120/
   97,20231015.2125/
   97,20231015.2130/
   98,20231015.2135/
   98,20231015.2140/
   97,20231015.2145/
   97,20231015.2150/
   98,20231015.2155/
   98,20231015.2200/
   97,20231015.2205/
   96,20231015.2210/
   97,20231015.2215/
   98,20231015.2220/
   98,20231015.2225/
   96,20231015.2230/
   95,20231015.2235/
   93,20231015.2240/
   94,20231015.2245/
   97,20231015.2250/
   95,20231015.2255/
   93,20231015.2300/
   95,20231015.2305/
   96,20231015.2310/
   94,20231015.2315/
   92,20231015.2320/
   92,20231015.2325/
   93,20231015.2330/
   92,20231015.2335/
   90,20231015.2340/
   90,20231015.2345/
   90,20231015.2350/
   88,20231015.2355/
   87,20231016.0000/
   88,20231016.0005/
   86,20231016.0010/
   85,20231016.0015/
   86,20231016.0020/
   85,20231016.0025/
   82,20231016.0030/
   81,20231016.0035/
   82,20231016.0040/
   81,20231016.0045/
   79,20231016.0050/
   79,20231016.0055/
   79,20231016.0100/
   77,20231016.0105/
   75,20231016.0110/
   73,20231016.0115/
   73,20231016.0120/
   72,20231016.0125/
   72,20231016.0130/
   72,20231016.0135/
   72,20231016.0140/
   69,20231016.0145/
   69,20231016.0150/
   69,20231016.0155/
   67,20231016.0200/
   65,20231016.0205/
   65,20231016.0210/
   64,20231016.0215/
   65,20231016.0220/
   63,20231016.0225/
   61,20231016.0230/
   60,20231016.0235/
   60,20231016.0240/
   60,20231016.0245/
   60,20231016.0250/
   59,20231016.0255/
   58,20231016.0300/
   57,20231016.0305/
   56,20231016.0310/
   55,20231016.0315/
   55,20231016.0320/
   55,20231016.0325/
   54,20231016.0330/
   55,20231016.0335/
   56,20231016.0340/
   55,20231016.0345/
   53,20231016.0350/
   54,20231016.0355/
   56,20231016.0400/
   55,20231016.0405/
   53,20231016.0410/
   53,20231016.0415/
   54,20231016.0420/
   55,20231016.0425/
   54,20231016.0430/
   53,20231016.0435/
   53,20231016.0440/
   52,20231016.0445/
   53,20231016.0450/
   54,20231016.0455/
   52,20231016.0500/
   51,20231016.0505/
   55,20231016.0510/
   56,20231016.0515/
   53,20231016.0520/
   51,20231016.0525/
   54,20231016.0530/
   55,20231016.0535/
   54,20231016.0540/
   53,20231016.0545/
   54,20231016.0550/
   55,20231016.0555/
   54,20231016.0600/
   54,20231016.0605/
   55,20231016.0610/
   54,20231016.0615/
   54,20231016.0620/
   55,20231016.0625/
   56,20231016.0630/
   56,20231016.0635/
   56,20231016.0640/
   57,20231016.0645/
   58,20231016.0650/
   58,20231016.0655/
   58,20231016.0700/
   58,20231016.0705/
   59,20231016.0710/
   59,20231016.0715/
   58,20231016.0720/
   58,20231016.0725/
   57,20231016.0730/
   57,20231016.0735/
   58,20231016.0740/
   59,20231016.0745/
   58,20231016.0750/
   58,20231016.0755/
   59,20231016.0800/
   61,20231016.0805/
   61,20231016.0810/
   61,20231016.0815/
   63,20231016.0820/
   65,20231016.0825/
   65,20231016.0830/
   64,20231016.0835/
   64,20231016.0840/
   66,20231016.0845/
   67,20231016.0850/
   68,20231016.0855/
   68,20231016.0900/
   70,20231016.0905/
   72,20231016.0910/
   71,20231016.0915/
   71,20231016.0920/
   72,20231016.0925/
   74,20231016.0930/
   73,20231016.0935/
   71,20231016.0940/
   72,20231016.0945/
   73,20231016.0950/
   71,20231016.0955/
   70,20231016.1000/
   72,20231016.1005/
   74,20231016.1010/
   75,20231016.1015/
   75,20231016.1020/
   74,20231016.1025/
   73,20231016.1030/
   73,20231016.1035/
   73,20231016.1040/
   73,20231016.1045/
   72,20231016.1050/
   73,20231016.1055/
   75,20231016.1100/
   74,20231016.1105/
   73,20231016.1110/
   75,20231016.1115/
   78,20231016.1120/
   78,20231016.1125/
   78,20231016.1130/
   79,20231016.1135/
   79,20231016.1140/
   78,20231016.1145/
   77,20231016.1150/
   77,20231016.1155/
   78,20231016.1200/
   79,20231016.1205/
   78,20231016.1210/
   78,20231016.1215/
   78,20231016.1220/
   78,20231016.1225/
   76,20231016.1230/
   75,20231016.1235/
   75,20231016.1240/
   76,20231016.1245/
   75,20231016.1250/
   74,20231016.1255/
   74,20231016.1300/
   74,20231016.1305/
   74,20231016.1310/
   72,20231016.1315/
   72,20231016.1320/
   72,20231016.1325/
   72,20231016.1330/
   72,20231016.1335/
   72,20231016.1340/
   72,20231016.1345/
   72,20231016.1350/
   73,20231016.1355/
   73,20231016.1400/
   73,20231016.1405/
   72,20231016.1410/
   73,20231016.1415/
   73,20231016.1420/
   72,20231016.1425/
   71,20231016.1430/
   71,20231016.1435/
   73,20231016.1440/
   75,20231016.1445/
   75,20231016.1450/
   73,20231016.1455/
   74,20231016.1500/
   76,20231016.1505/
   76,20231016.1510/
   74,20231016.1515/
   73,20231016.1520/
   75,20231016.1525/
   75,20231016.1530/
   74,20231016.1535/
   72,20231016.1540/
   73,20231016.1545/
   74,20231016.1550/
   72,20231016.1555/
   72,20231016.1600/
   74,20231016.1605/
   76,20231016.1610/
   74,20231016.1615/
   75,20231016.1620/
   77,20231016.1625/
   77,20231016.1630/
   76,20231016.1635/
   76,20231016.1640/
   77,20231016.1645/
   78,20231016.1650/
   80,20231016.1655/
   81,20231016.1700/
   82,20231016.1705/
   83,20231016.1710/
   84,20231016.1715/
   85,20231016.1720/
   86,20231016.1725/
   86,20231016.1730/
   87,20231016.1735/
   89,20231016.1740/
   90,20231016.1745/
   90,20231016.1750/
   91,20231016.1755/
   94,20231016.1800/
   94,20231016.1805/
   94,20231016.1810/
   95,20231016.1815/
   96,20231016.1820/
   96,20231016.1825/
   96,20231016.1830/
   95,20231016.1835/
   95,20231016.1840/
   96,20231016.1845/
   98,20231016.1850/
   98,20231016.1855/
   99,20231016.1900/
  100,20231016.1905/
  101,20231016.1910/
  100,20231016.1915/
  100,20231016.1920/
  101,20231016.1925/
  101,20231016.1930/
  100,20231016.1935/
  100,20231016.1940/
  103,20231016.1945/
  105,20231016.1950/
  105,20231016.1955/
  105,20231016.2000/
  107,20231016.2005/
  108,20231016.2010/
  109,20231016.2015/
  108,20231016.2020/
  107,20231016.2025/
  108,20231016.2030/
  110,20231016.2035/
  110,20231016.2040/
  108,20231016.2045/
  108,20231016.2050/
  111,20231016.2055/
  111,20231016.2100/
  110,20231016.2105/
  109,20231016.2110/
  112,20231016.2115/
  112,20231016.2120/
  110,20231016.2125/
  109,20231016.2130/
  111,20231016.2135/
  111,20231016.2140/
  112,20231016.2145/
  112,20231016.2150/
  112,20231016.2155/
  111,20231016.2200/
  112,20231016.2205/
  112,20231016.2210/
  111,20231016.2215/
  111,20231016.2220/
  113,20231016.2225/
  113,20231016.2230/
  112,20231016.2235/
  111,20231016.2240/
  111,20231016.2245/
  111,20231016.2250/
  109,20231016.2255/
  109,20231016.2300/
  110,20231016.2305/
  109,20231016.2310/
  109,20231016.2315/
  109,20231016.2320/
  109,20231016.2325/
  107,20231016.2330/
  105,20231016.2335/
  105,20231016.2340/
  106,20231016.2345/
  104,20231016.2350/
  104,20231016.2355/
  105,20231017.0000/
  103,20231017.0005/
  101,20231017.0010/
  102,20231017.0015/
  103,20231017.0020/
  101,20231017.0025/
   99,20231017.0030/
   99,20231017.0035/
  100,20231017.0040/
   99,20231017.0045/
   98,20231017.0050/
   97,20231017.0055/
   97,20231017.0100/
   69,20231017.0320/
   70,20231017.0325/
   68,20231017.0330/
  104,20231020.2205/
  105,20231020.2210/
  102,20231020.2215/
  101,20231020.2220/
  108,20231020.2225/
  109,20231020.2230/
  105,20231020.2235/
  104,20231020.2240/
  108,20231020.2245/
  108,20231020.2250/
  104,20231020.2255/
  105,20231020.2300/
  104,20231020.2305/
  103,20231020.2310/
  107,20231020.2315/
  110,20231020.2320/
  109,20231020.2325/
  105,20231020.2330/
  105,20231020.2335/
  113,20231020.2340/
  113,20231020.2345/
  107,20231020.2350/
  107,20231020.2355/
  110,20231021.0000/
  113,20231021.0005/
  112,20231021.0010/
  112,20231021.0015/
  113,20231021.0020/
  112,20231021.0025/
  109,20231021.0030/
  109,20231021.0035/
  109,20231021.0040/
  105,20231021.0045/
  104,20231021.0050/
  109,20231021.0055/
  112,20231021.0100/
  108,20231021.0105/
  103,20231021.0110/
  104,20231021.0115/
  107,20231021.0120/
  109,20231021.0125/
  108,20231021.0130/
  105,20231021.0135/
  103,20231021.0140/
  104,20231021.0145/
  107,20231021.0150/
  104,20231021.0155/
  100,20231021.0200/
  104,20231021.0205/
  107,20231021.0210/
  103,20231021.0215/
  101,20231021.0220/
   99,20231021.0225/
  101,20231021.0230/
  103,20231021.0235/
   99,20231021.0240/
   97,20231021.0245/
   99,20231021.0250/
   99,20231021.0255/
   98,20231021.0300/
   96,20231021.0305/
   96,20231021.0310/
   96,20231021.0315/
   96,20231021.0320/
   94,20231021.0325/
   95,20231021.0330/
   97,20231021.0335/
   95,20231021.0340/
   92,20231021.0345/
   90,20231021.0350/
   91,20231021.0355/
   91,20231021.0400/
   90,20231021.0405/
   89,20231021.0410/
   88,20231021.0415/
   88,20231021.0420/
   89,20231021.0425/
   90,20231021.0430/
   85,20231021.0435/
   82,20231021.0440/
   84,20231021.0445/
   86,20231021.0450/
   87,20231021.0455/
   87,20231021.0500/
   84,20231021.0505/
   84,20231021.0510/
   85,20231021.0515/
   83,20231021.0520/
   79,20231021.0525/
   77,20231021.0530/
   78,20231021.0535/
   79,20231021.0540/
   77,20231021.0545/
   73,20231021.0550/
   73,20231021.0555/
   74,20231021.0600/
   73,20231021.0605/
   70,20231021.0610/
   68,20231021.0615/
   67,20231021.0620/
   69,20231021.0625/
   70,20231021.0630/
   69,20231021.0635/
   66,20231021.0640/
   67,20231021.0645/
   71,20231021.0650/
   72,20231021.0655/
   68,20231021.0700/
   66,20231021.0705/
   65,20231021.0710/
   65,20231021.0715/
   67,20231021.0720/
   68,20231021.0725/
   66,20231021.0730/
   64,20231021.0735/
   65,20231021.0740/
   69,20231021.0745/
   68,20231021.0750/
   62,20231021.0755/
   62,20231021.0800/
   66,20231021.0805/
   65,20231021.0810/
   61,20231021.0815/
   61,20231021.0820/
   62,20231021.0825/
   61,20231021.0830/
   59,20231021.0835/
   59,20231021.0840/
   58,20231021.0845/
   58,20231021.0850/
   57,20231021.0855/
   57,20231021.0900/
   58,20231021.0905/
   58,20231021.0910/
   60,20231021.0915/
   62,20231021.0920/
   58,20231021.0925/
   55,20231021.0930/
   56,20231021.0935/
   56,20231021.0940/
   55,20231021.0945/
   57,20231021.0950/
   57,20231021.0955/
   56,20231021.1000/
   54,20231021.1005/
   53,20231021.1010/
   54,20231021.1015/
   56,20231021.1020/
   55,20231021.1025/
   55,20231021.1030/
   52,20231021.1035/
   50,20231021.1040/
   53,20231021.1045/
   55,20231021.1050/
   50,20231021.1055/
   44,20231021.1100/
   47,20231021.1105/
   53,20231021.1110/
   54,20231021.1115/
   51,20231021.1120/
   48,20231021.1125/
   50,20231021.1130/
   53,20231021.1135/
   54,20231021.1140/
   53,20231021.1145/
   49,20231021.1150/
   48,20231021.1155/
   52,20231021.1200/
   52,20231021.1205/
   51,20231021.1210/
   48,20231021.1215/
   47,20231021.1220/
   50,20231021.1225/
   51,20231021.1230/
   47,20231021.1235/
   44,20231021.1240/
   49,20231021.1245/
   51,20231021.1250/
   48,20231021.1255/
   49,20231021.1300/
   50,20231021.1305/
   49,20231021.1310/
   52,20231021.1315/
   55,20231021.1320/
   54,20231021.1325/
   50,20231021.1330/
   48,20231021.1335/
   49,20231021.1340/
   52,20231021.1345/
   54,20231021.1350/
   55,20231021.1355/
   56,20231021.1400/
   57,20231021.1405/
   56,20231021.1410/
   55,20231021.1415/
   58,20231021.1420/
   58,20231021.1425/
   57,20231021.1430/
   54,20231021.1435/
   54,20231021.1440/
   53,20231021.1445/
   54,20231021.1450/
   56,20231021.1455/
   57,20231021.1500/
   55,20231021.1505/
   57,20231021.1510/
   60,20231021.1515/
   60,20231021.1520/
   58,20231021.1525/
   59,20231021.1530/
   62,20231021.1535/
   62,20231021.1540/
   59,20231021.1545/
   58,20231021.1550/
   62,20231021.1555/
   65,20231021.1600/
   64,20231021.1605/
   62,20231021.1610/
   65,20231021.1615/
   70,20231021.1620/
   72,20231021.1625/
   69,20231021.1630/
   69,20231021.1635/
   71,20231021.1640/
   72,20231021.1645/
   68,20231021.1650/
   67,20231021.1655/
   71,20231021.1700/
   72,20231021.1705/
   69,20231021.1710/
   68,20231021.1715/
   71,20231021.1720/
   73,20231021.1725/
   70,20231021.1730/
   70,20231021.1735/
   73,20231021.1740/
   74,20231021.1745/
   72,20231021.1750/
   69,20231021.1755/
   70,20231021.1800/
   73,20231021.1805/
   76,20231021.1810/
   75,20231021.1815/
   78,20231021.1820/
   81,20231021.1825/
   81,20231021.1830/
   80,20231021.1835/
   81,20231021.1840/
   84,20231021.1845/
   87,20231021.1850/
   87,20231021.1855/
   86,20231021.1900/
   89,20231021.1905/
   91,20231021.1910/
   88,20231021.1915/
   86,20231021.1920/
   90,20231021.1925/
   97,20231021.1930/
   97,20231021.1935/
   91,20231021.1940/
   92,20231021.1945/
   98,20231021.1950/
   97,20231021.1955/
   91,20231021.2000/
   91,20231021.2005/
   97,20231021.2010/
  100,20231021.2015/
   96,20231021.2020/
   92,20231021.2025/
   92,20231021.2030/
   95,20231021.2035/
   96,20231021.2040/
   98,20231021.2045/
   99,20231021.2050/
   96,20231021.2055/
   96,20231021.2100/
  101,20231021.2105/
  103,20231021.2110/
   99,20231021.2115/
   98,20231021.2120/
  103,20231021.2125/
  107,20231021.2130/
  105,20231021.2135/
  106,20231021.2140/
  107,20231021.2145/
  108,20231021.2150/
  115,20231021.2155/
  115,20231021.2200/
  104,20231021.2205/
  103,20231021.2210/
  118,20231021.2215/
  117,20231021.2220/
  105,20231021.2225/
  107,20231021.2230/
  117,20231021.2235/
  115,20231021.2240/
  109,20231021.2245/
  114,20231021.2250/
  114,20231021.2255/
  110,20231021.2300/
  112,20231021.2305/
  111,20231021.2310/
  103,20231021.2315/
  109,20231021.2320/
  114,20231021.2325/
  111,20231021.2330/
  105,20231021.2335/
  103,20231021.2340/
  103,20231021.2345/
  104,20231021.2350/
  113,20231021.2355/
  115,20231022.0000/
  108,20231022.0005/
  107,20231022.0010/
  114,20231022.0015/
  125,20231022.0020/
  117,20231022.0025/
  100,20231022.0030/
  109,20231022.0035/
  122,20231022.0040/
  122,20231022.0045/
  116,20231022.0050/
  114,20231022.0055/
  121,20231022.0100/
  128,20231022.0105/
  123,20231022.0110/
  119,20231022.0115/
  116,20231022.0120/
  114,20231022.0125/
  121,20231022.0130/
  120,20231022.0135/
  117,20231022.0140/
  119,20231022.0145/
  119,20231022.0150/
  120,20231022.0155/
  114,20231022.0200/
  108,20231022.0205/
  111,20231022.0210/
  116,20231022.0215/
  106,20231022.0220/
  102,20231022.0225/
  111,20231022.0230/
  111,20231022.0235/
  106,20231022.0240/
  110,20231022.0245/
  110,20231022.0250/
  106,20231022.0255/
  107,20231022.0300/
  110,20231022.0305/
  110,20231022.0310/
  112,20231022.0315/
  114,20231022.0320/
  107,20231022.0325/
  107,20231022.0330/
  115,20231022.0335/
  115,20231022.0340/
  105,20231022.0345/
  104,20231022.0350/
  112,20231022.0355/
  112,20231022.0400/
  109,20231022.0405/
  109,20231022.0410/
  105,20231022.0415/
  104,20231022.0420/
  103,20231022.0425/
  106,20231022.0430/
  103,20231022.0435/
  101,20231022.0440/
  100,20231022.0445/
  102,20231022.0450/
   99,20231022.0455/
   98,20231022.0500/
  101,20231022.0505/
  102,20231022.0510/
