#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: FBV_Dec_2023_Well1.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2023-12-01 00:20:00 to 2023-12-21 11:45:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   69,20231208.2040/
   68,20231208.2045/
   67,20231208.2105/
   65,20231208.2110/
   62,20231208.2115/
   63,20231208.2120/
   64,20231208.2125/
   63,20231208.2130/
   59,20231208.2150/
   57,20231208.2155/
   57,20231208.2200/
   55,20231208.2220/
   56,20231208.2225/
   54,20231208.2230/
   54,20231208.2235/
   56,20231208.2240/
   53,20231208.2245/
   49,20231208.2305/
   45,20231208.2310/
   45,20231208.2315/
   41,20231208.2335/
   39,20231208.2340/
   40,20231208.2345/
   39,20231208.2350/
   39,20231208.2355/
   39,20231209.0000/
   36,20231209.0020/
   35,20231209.0025/
   32,20231209.0030/
   33,20231209.0050/
   32,20231209.0055/
   33,20231209.0100/
   35,20231209.0105/
   32,20231209.0110/
   29,20231209.0115/
   31,20231209.0135/
   30,20231209.0140/
   31,20231209.0145/
   27,20231209.0205/
   29,20231209.0210/
   28,20231209.0215/
   26,20231209.0220/
   26,20231209.0225/
   26,20231209.0230/
   25,20231209.0250/
   26,20231209.0255/
   26,20231209.0300/
   25,20231209.0320/
   25,20231209.0325/
   24,20231209.0330/
   23,20231209.0335/
   25,20231209.0340/
   26,20231209.0345/
   24,20231209.0405/
   27,20231209.0410/
   24,20231209.0415/
   25,20231209.0435/
   25,20231209.0440/
   26,20231209.0445/
   26,20231209.0450/
   26,20231209.0455/
   26,20231209.0500/
   26,20231209.0520/
   28,20231209.0525/
   27,20231209.0530/
   29,20231209.0550/
   26,20231209.0555/
   25,20231209.0600/
   27,20231209.0605/
   30,20231209.0610/
   30,20231209.0615/
   29,20231209.0635/
   30,20231209.0640/
   32,20231209.0645/
   32,20231209.0705/
   30,20231209.0710/
   29,20231209.0715/
   29,20231209.0720/
   31,20231209.0725/
   30,20231209.0730/
   30,20231209.0750/
   32,20231209.0755/
   28,20231209.0800/
   30,20231209.0820/
   30,20231209.0825/
   31,20231209.0830/
   31,20231209.0835/
   31,20231209.0840/
   30,20231209.0845/
   36,20231209.0905/
   34,20231209.0910/
   35,20231209.0915/
   38,20231209.0935/
   38,20231209.0940/
   38,20231209.0945/
   41,20231209.0950/
   41,20231209.0955/
   41,20231209.1000/
   39,20231209.1020/
   40,20231209.1025/
   39,20231209.1030/
   38,20231209.1050/
   37,20231209.1055/
   35,20231209.1100/
   35,20231209.1105/
   37,20231209.1110/
   35,20231209.1115/
   38,20231209.1135/
   37,20231209.1140/
   34,20231209.1145/
   38,20231209.1205/
   40,20231209.1210/
   43,20231209.1215/
   42,20231209.1220/
   42,20231209.1225/
   43,20231209.1230/
   42,20231209.1250/
   47,20231209.1255/
   45,20231209.1300/
   46,20231209.1320/
   43,20231209.1325/
   49,20231209.1330/
   45,20231209.1335/
   43,20231209.1340/
   43,20231209.1345/
   45,20231209.1405/
   46,20231209.1410/
   50,20231209.1415/
   53,20231209.1435/
   54,20231209.1440/
   53,20231209.1445/
   55,20231209.1450/
   57,20231209.1455/
   55,20231209.1500/
   59,20231209.1520/
   62,20231209.1525/
   62,20231209.1530/
   65,20231209.1550/
   64,20231209.1555/
   62,20231209.1600/
   64,20231209.1605/
   65,20231209.1610/
   65,20231209.1615/
   67,20231209.1635/
   68,20231209.1640/
   70,20231209.1645/
   70,20231209.1705/
   68,20231209.1710/
   69,20231209.1715/
   73,20231209.1720/
   73,20231209.1725/
   73,20231209.1730/
   73,20231209.1750/
   73,20231209.1755/
   76,20231209.1800/
   78,20231209.1820/
   78,20231209.1825/
   76,20231209.1830/
   77,20231209.1835/
   77,20231209.1840/
   77,20231209.1845/
   76,20231209.1905/
   74,20231209.1910/
   81,20231209.1915/
   77,20231209.1935/
   77,20231209.1940/
   76,20231209.1945/
   75,20231209.1950/
   76,20231209.1955/
   76,20231209.2000/
   74,20231209.2020/
   75,20231209.2025/
   75,20231209.2030/
   72,20231209.2050/
   67,20231209.2055/
   69,20231209.2100/
   71,20231209.2105/
   70,20231209.2110/
   65,20231209.2115/
   65,20231209.2135/
   64,20231209.2140/
   66,20231209.2145/
   59,20231209.2205/
   60,20231209.2210/
   60,20231209.2215/
   58,20231209.2220/
   56,20231209.2225/
   58,20231209.2230/
   54,20231209.2250/
   53,20231209.2255/
   50,20231209.2300/
   49,20231209.2320/
   44,20231209.2325/
   43,20231209.2330/
   45,20231209.2335/
   44,20231209.2340/
   41,20231209.2345/
   38,20231210.0005/
   36,20231210.0010/
   33,20231210.0015/
   32,20231210.0035/
   28,20231210.0040/
   28,20231210.0045/
   29,20231210.0050/
   28,20231210.0055/
   26,20231210.0100/
   26,20231210.0120/
   23,20231210.0125/
   22,20231210.0130/
   17,20231210.0150/
   17,20231210.0155/
   19,20231210.0200/
   21,20231210.0205/
   19,20231210.0210/
   19,20231210.0215/
   17,20231210.0235/
   19,20231210.0240/
   18,20231210.0245/
   15,20231210.0305/
   13,20231210.0310/
   12,20231210.0315/
   12,20231210.0320/
   14,20231210.0325/
   12,20231210.0330/
   12,20231210.0350/
   13,20231210.0355/
   11,20231210.0400/
   11,20231210.0420/
   12,20231210.0425/
   14,20231210.0430/
   14,20231210.0435/
   14,20231210.0440/
   15,20231210.0445/
   13,20231210.0505/
   13,20231210.0510/
   14,20231210.0515/
   14,20231210.0535/
   15,20231210.0540/
   17,20231210.0545/
   16,20231210.0550/
   16,20231210.0555/
   17,20231210.0600/
   17,20231210.0620/
   18,20231210.0625/
   18,20231210.0630/
   18,20231210.0650/
   18,20231210.0655/
   18,20231210.0700/
   18,20231210.0705/
   19,20231210.0710/
   21,20231210.0715/
   24,20231210.0735/
   25,20231210.0740/
   25,20231210.0745/
   28,20231210.0805/
   28,20231210.0810/
   28,20231210.0815/
   28,20231210.0820/
   29,20231210.0825/
   29,20231210.0830/
   32,20231210.0850/
   31,20231210.0855/
   31,20231210.0900/
   34,20231210.0920/
   33,20231210.0925/
   31,20231210.0930/
   32,20231210.0935/
   34,20231210.0940/
   36,20231210.0945/
   35,20231210.1005/
   35,20231210.1010/
   37,20231210.1015/
   39,20231210.1035/
   40,20231210.1040/
   40,20231210.1045/
   40,20231210.1050/
   40,20231210.1055/
   39,20231210.1100/
   39,20231210.1120/
   38,20231210.1125/
   39,20231210.1130/
   37,20231210.1150/
   38,20231210.1155/
   40,20231210.1200/
   40,20231210.1205/
   39,20231210.1210/
   40,20231210.1215/
   38,20231210.1235/
   40,20231210.1240/
   41,20231210.1245/
   41,20231210.1305/
   43,20231210.1310/
   45,20231210.1315/
   47,20231210.1320/
   46,20231210.1325/
   47,20231210.1330/
   49,20231210.1350/
   52,20231210.1355/
   53,20231210.1400/
   56,20231210.1420/
   53,20231210.1425/
   53,20231210.1430/
   57,20231210.1435/
   57,20231210.1440/
   56,20231210.1445/
   57,20231210.1505/
   57,20231210.1510/
   58,20231210.1515/
   62,20231210.1535/
   59,20231210.1540/
   63,20231210.1545/
   66,20231210.1550/
   63,20231210.1555/
   62,20231210.1600/
   70,20231210.1620/
   72,20231210.1625/
   73,20231210.1630/
   73,20231210.1650/
   75,20231210.1655/
   78,20231210.1700/
   80,20231210.1705/
   79,20231210.1710/
   80,20231210.1715/
   81,20231210.1735/
   79,20231210.1740/
   79,20231210.1745/
   81,20231210.1805/
   80,20231210.1810/
   80,20231210.1815/
   80,20231210.1820/
   79,20231210.1825/
   81,20231210.1830/
   81,20231210.1850/
   82,20231210.1855/
   86,20231210.1900/
   89,20231210.1920/
   88,20231210.1925/
   89,20231210.1930/
   90,20231210.1935/
   90,20231210.1940/
   89,20231210.1945/
   89,20231210.2005/
   91,20231210.2010/
   90,20231210.2015/
   84,20231210.2035/
   82,20231210.2040/
   84,20231210.2045/
   82,20231210.2050/
   80,20231210.2055/
   80,20231210.2100/
   79,20231210.2120/
   77,20231210.2125/
   76,20231210.2130/
   75,20231210.2150/
   76,20231210.2155/
   77,20231210.2200/
   76,20231210.2205/
   76,20231210.2210/
   74,20231210.2215/
   74,20231210.2235/
   73,20231210.2240/
   72,20231210.2245/
   66,20231210.2305/
   64,20231210.2310/
   63,20231210.2315/
   63,20231210.2320/
   59,20231210.2325/
   56,20231210.2330/
   53,20231210.2350/
   50,20231210.2355/
   48,20231211.0000/
   40,20231211.0020/
   42,20231211.0025/
   42,20231211.0030/
   40,20231211.0035/
   37,20231211.0040/
   37,20231211.0045/
   37,20231211.0105/
   37,20231211.0110/
   38,20231211.0115/
   34,20231211.0135/
   34,20231211.0140/
   32,20231211.0145/
   29,20231211.0150/
   28,20231211.0155/
   28,20231211.0200/
   25,20231211.0220/
   23,20231211.0225/
   22,20231211.0230/
   20,20231211.0250/
   20,20231211.0255/
   20,20231211.0300/
   20,20231211.0305/
   19,20231211.0310/
   17,20231211.0315/
   19,20231211.0335/
   19,20231211.0340/
   20,20231211.0345/
   20,20231211.0405/
   20,20231211.0410/
   20,20231211.0415/
   20,20231211.0420/
   20,20231211.0425/
   20,20231211.0430/
   22,20231211.0450/
   19,20231211.0455/
   16,20231211.0500/
   16,20231211.0520/
   19,20231211.0525/
   20,20231211.0530/
   17,20231211.0535/
   16,20231211.0540/
   19,20231211.0545/
   22,20231211.0605/
   23,20231211.0610/
   23,20231211.0615/
   20,20231211.0635/
   22,20231211.0640/
   24,20231211.0645/
   24,20231211.0650/
   25,20231211.0655/
   25,20231211.0700/
   27,20231211.0720/
   29,20231211.0725/
   30,20231211.0730/
   30,20231211.0750/
   31,20231211.0755/
   34,20231211.0800/
   36,20231211.0805/
   36,20231211.0810/
   37,20231211.0815/
   39,20231211.0835/
   41,20231211.0840/
   42,20231211.0845/
   43,20231211.0905/
   41,20231211.0910/
   40,20231211.0915/
   42,20231211.0920/
   44,20231211.0925/
   45,20231211.0930/
   46,20231211.0950/
   48,20231211.0955/
   46,20231211.1000/
   51,20231211.1020/
   51,20231211.1025/
   51,20231211.1030/
   51,20231211.1035/
   54,20231211.1040/
   53,20231211.1045/
   56,20231211.1105/
   53,20231211.1110/
   52,20231211.1115/
   53,20231211.1135/
   53,20231211.1140/
   52,20231211.1145/
   51,20231211.1150/
   51,20231211.1155/
   52,20231211.1200/
   56,20231211.1220/
   55,20231211.1225/
   54,20231211.1230/
   59,20231211.1250/
   61,20231211.1255/
   61,20231211.1300/
   61,20231211.1305/
   63,20231211.1310/
   63,20231211.1315/
   66,20231211.1335/
   68,20231211.1340/
   68,20231211.1345/
   67,20231211.1405/
   67,20231211.1410/
   65,20231211.1415/
   65,20231211.1420/
   67,20231211.1425/
   68,20231211.1430/
   69,20231211.1450/
   70,20231211.1455/
   69,20231211.1500/
   73,20231211.1520/
   73,20231211.1525/
   77,20231211.1530/
   77,20231211.1535/
   77,20231211.1540/
   80,20231211.1545/
   83,20231211.1605/
   86,20231211.1610/
   86,20231211.1615/
   90,20231211.1635/
   90,20231211.1640/
   90,20231211.1645/
   91,20231211.1650/
   92,20231211.1655/
   93,20231211.1700/
   97,20231211.1720/
   96,20231211.1725/
   96,20231211.1730/
   97,20231211.1750/
   98,20231211.1755/
  100,20231211.1800/
  101,20231211.1805/
   99,20231211.1810/
   98,20231211.1815/
  102,20231211.1835/
  105,20231211.1840/
  108,20231211.1845/
  108,20231211.1905/
  106,20231211.1910/
  104,20231211.1915/
  104,20231211.1920/
  108,20231211.1925/
  109,20231211.1930/
  110,20231211.1950/
  112,20231211.1955/
  112,20231211.2000/
  111,20231211.2020/
  108,20231211.2025/
  106,20231211.2030/
  109,20231211.2035/
  108,20231211.2040/
  105,20231211.2045/
  103,20231211.2105/
  103,20231211.2110/
  105,20231211.2115/
  104,20231211.2135/
  102,20231211.2140/
  100,20231211.2145/
  102,20231211.2150/
  102,20231211.2155/
  100,20231211.2200/
   95,20231211.2220/
   95,20231211.2225/
   96,20231211.2230/
   92,20231211.2250/
   90,20231211.2255/
   88,20231211.2300/
   88,20231211.2305/
   87,20231211.2310/
   87,20231211.2315/
   85,20231211.2335/
   83,20231211.2340/
   83,20231211.2345/
   81,20231212.0005/
   75,20231212.0010/
   76,20231212.0015/
   77,20231212.0020/
   74,20231212.0025/
   70,20231212.0030/
   66,20231212.0050/
   65,20231212.0055/
   65,20231212.0100/
   60,20231212.0120/
   59,20231212.0125/
   60,20231212.0130/
   57,20231212.0135/
   54,20231212.0140/
   55,20231212.0145/
   54,20231212.0205/
   54,20231212.0210/
   54,20231212.0215/
   49,20231212.0235/
   47,20231212.0240/
   45,20231212.0245/
   34,20231212.0505/
   34,20231212.0510/
   34,20231212.0515/
   35,20231212.0520/
   37,20231212.0525/
   35,20231212.0530/
   32,20231212.0550/
   30,20231212.0555/
   33,20231212.0600/
   34,20231212.0620/
   36,20231212.0625/
   36,20231212.0630/
   34,20231212.0635/
   33,20231212.0640/
   36,20231212.0645/
   36,20231212.0705/
   41,20231212.0710/
   41,20231212.0715/
   42,20231212.0735/
   41,20231212.0740/
   41,20231212.0745/
   43,20231212.0750/
   43,20231212.0755/
   44,20231212.0800/
   48,20231212.0820/
   51,20231212.0825/
   46,20231212.0830/
   53,20231212.0850/
   53,20231212.0855/
   55,20231212.0900/
   57,20231212.0905/
   56,20231212.0910/
   54,20231212.0915/
   58,20231212.0935/
   58,20231212.0940/
   57,20231212.0945/
   60,20231212.1005/
   62,20231212.1010/
   64,20231212.1015/
   65,20231212.1020/
   61,20231212.1025/
   64,20231212.1030/
   66,20231212.1050/
   64,20231212.1055/
   65,20231212.1100/
   64,20231212.1120/
   68,20231212.1125/
   72,20231212.1130/
   69,20231212.1135/
   66,20231212.1140/
   68,20231212.1145/
   70,20231212.1205/
   69,20231212.1210/
   69,20231212.1215/
   69,20231212.1235/
   74,20231212.1240/
   73,20231212.1245/
   72,20231212.1250/
   73,20231212.1255/
   74,20231212.1300/
   75,20231212.1320/
   76,20231212.1325/
   76,20231212.1330/
   83,20231212.1350/
   81,20231212.1355/
   80,20231212.1400/
   80,20231212.1405/
   81,20231212.1410/
   80,20231212.1415/
   84,20231212.1435/
   81,20231212.1440/
   82,20231212.1445/
   86,20231212.1505/
   86,20231212.1510/
   87,20231212.1515/
   89,20231212.1520/
   91,20231212.1525/
   90,20231212.1530/
   94,20231212.1550/
   93,20231212.1555/
  100,20231212.1600/
  103,20231212.1620/
  104,20231212.1625/
  103,20231212.1630/
  101,20231212.1635/
  103,20231212.1640/
  103,20231212.1645/
  104,20231212.1705/
  108,20231212.1710/
  110,20231212.1715/
  113,20231212.1735/
  107,20231212.1740/
  107,20231212.1745/
  114,20231212.1750/
  116,20231212.1755/
  113,20231212.1800/
  121,20231212.1820/
  122,20231212.1825/
  121,20231212.1830/
  120,20231212.1850/
  121,20231212.1855/
  122,20231212.1900/
  122,20231212.1905/
  121,20231212.1910/
  122,20231212.1915/
  123,20231212.1935/
  122,20231212.1940/
  123,20231212.1945/
  122,20231212.2005/
  125,20231212.2010/
  124,20231212.2015/
  126,20231212.2020/
  130,20231212.2025/
  131,20231212.2030/
  128,20231212.2050/
  128,20231212.2055/
  131,20231212.2100/
  129,20231212.2120/
  127,20231212.2125/
  126,20231212.2130/
  125,20231212.2135/
  124,20231212.2140/
  123,20231212.2145/
  120,20231212.2205/
  120,20231212.2210/
  117,20231212.2215/
  115,20231212.2235/
  115,20231212.2240/
  116,20231212.2245/
  115,20231212.2250/
  114,20231212.2255/
  112,20231212.2300/
  109,20231212.2320/
  107,20231212.2325/
  111,20231212.2330/
  107,20231212.2350/
  109,20231212.2355/
  102,20231213.0000/
  100,20231213.0005/
  103,20231213.0010/
  100,20231213.0015/
   94,20231213.0035/
   94,20231213.0040/
   93,20231213.0045/
   88,20231213.0105/
   84,20231213.0110/
   80,20231213.0115/
   81,20231213.0120/
   81,20231213.0125/
   79,20231213.0130/
   74,20231213.0150/
   74,20231213.0155/
   73,20231213.0200/
   69,20231213.0220/
   68,20231213.0225/
   68,20231213.0230/
   67,20231213.0235/
   68,20231213.0240/
   66,20231213.0245/
   62,20231213.0305/
   62,20231213.0310/
   58,20231213.0315/
   52,20231213.0335/
   52,20231213.0340/
   53,20231213.0345/
   54,20231213.0350/
   52,20231213.0355/
   48,20231213.0400/
   46,20231213.0420/
   44,20231213.0425/
   45,20231213.0430/
   43,20231213.0450/
   42,20231213.0455/
   43,20231213.0500/
   44,20231213.0505/
   45,20231213.0510/
   44,20231213.0515/
   46,20231213.0535/
   42,20231213.0540/
   40,20231213.0545/
   43,20231213.0605/
   42,20231213.0610/
   41,20231213.0615/
   44,20231213.0620/
   43,20231213.0625/
   42,20231213.0630/
   40,20231213.0650/
   40,20231213.0655/
   42,20231213.0700/
   39,20231213.0720/
   40,20231213.0725/
   43,20231213.0730/
   46,20231213.0735/
   45,20231213.0740/
   43,20231213.0745/
   45,20231213.0805/
   48,20231213.0810/
   51,20231213.0815/
   54,20231213.0835/
   55,20231213.0840/
   54,20231213.0845/
   54,20231213.0850/
   58,20231213.0855/
   58,20231213.0900/
   57,20231213.0920/
   61,20231213.0925/
   63,20231213.0930/
   67,20231213.0950/
   63,20231213.0955/
   63,20231213.1000/
   67,20231213.1005/
   68,20231213.1010/
   64,20231213.1015/
   64,20231213.1035/
   64,20231213.1040/
   70,20231213.1045/
   72,20231213.1105/
   70,20231213.1110/
   69,20231213.1115/
   70,20231213.1120/
   73,20231213.1125/
   71,20231213.1130/
   69,20231213.1150/
   73,20231213.1155/
   75,20231213.1200/
   74,20231213.1220/
   71,20231213.1225/
   69,20231213.1230/
   71,20231213.1235/
   73,20231213.1240/
   72,20231213.1245/
   75,20231213.1305/
   75,20231213.1310/
   74,20231213.1315/
   74,20231213.1335/
   75,20231213.1340/
   78,20231213.1345/
   79,20231213.1350/
   76,20231213.1355/
   75,20231213.1400/
   79,20231213.1420/
   77,20231213.1425/
   77,20231213.1430/
   77,20231213.1450/
   78,20231213.1455/
   84,20231213.1500/
   83,20231213.1505/
   80,20231213.1510/
   82,20231213.1515/
   86,20231213.1535/
   90,20231213.1540/
   92,20231213.1545/
   92,20231213.1605/
   92,20231213.1610/
   96,20231213.1615/
   96,20231213.1620/
   93,20231213.1625/
   93,20231213.1630/
   97,20231213.1650/
   98,20231213.1655/
  100,20231213.1700/
  102,20231213.1720/
  106,20231213.1725/
  105,20231213.1730/
  104,20231213.1735/
  108,20231213.1740/
  111,20231213.1745/
  113,20231213.1805/
  114,20231213.1810/
  111,20231213.1815/
  115,20231213.1835/
  115,20231213.1840/
  117,20231213.1845/
  117,20231213.1850/
  119,20231213.1855/
  121,20231213.1900/
  124,20231213.1920/
  121,20231213.1925/
  122,20231213.1930/
  122,20231213.1950/
  129,20231213.1955/
  127,20231213.2000/
  127,20231213.2005/
  128,20231213.2010/
  128,20231213.2015/
  128,20231213.2035/
  126,20231213.2040/
  127,20231213.2045/
  130,20231213.2105/
  128,20231213.2110/
  126,20231213.2115/
  127,20231213.2120/
  126,20231213.2125/
  125,20231213.2130/
  126,20231213.2150/
  127,20231213.2155/
  126,20231213.2200/
  124,20231213.2220/
  122,20231213.2225/
  123,20231213.2230/
  124,20231213.2235/
  120,20231213.2240/
  118,20231213.2245/
  115,20231213.2305/
  117,20231213.2310/
  117,20231213.2315/
  115,20231213.2335/
  114,20231213.2340/
  113,20231213.2345/
  110,20231213.2350/
  108,20231213.2355/
  108,20231214.0000/
  102,20231214.0020/
  102,20231214.0025/
   99,20231214.0030/
   94,20231214.0050/
   93,20231214.0055/
   93,20231214.0100/
   92,20231214.0105/
   89,20231214.0110/
   87,20231214.0115/
   83,20231214.0135/
   82,20231214.0140/
   80,20231214.0145/
   73,20231214.0205/
   69,20231214.0210/
   72,20231214.0215/
   72,20231214.0220/
   69,20231214.0225/
   67,20231214.0230/
   65,20231214.0250/
   65,20231214.0255/
   65,20231214.0300/
   60,20231214.0320/
   58,20231214.0325/
   58,20231214.0330/
   57,20231214.0335/
   56,20231214.0340/
   55,20231214.0345/
   46,20231214.0405/
   46,20231214.0410/
   48,20231214.0415/
   42,20231214.0435/
   40,20231214.0440/
   38,20231214.0445/
   35,20231214.0450/
   36,20231214.0455/
   35,20231214.0500/
   35,20231214.0520/
   35,20231214.0525/
   32,20231214.0530/
   34,20231214.0550/
   36,20231214.0555/
   37,20231214.0600/
   36,20231214.0605/
   34,20231214.0610/
   33,20231214.0615/
   35,20231214.0635/
   37,20231214.0640/
   35,20231214.0645/
   33,20231214.0705/
   30,20231214.0710/
   32,20231214.0715/
   31,20231214.0720/
   29,20231214.0725/
   29,20231214.0730/
   34,20231214.0750/
   35,20231214.0755/
   32,20231214.0800/
   35,20231214.0820/
   35,20231214.0825/
   38,20231214.0830/
   38,20231214.0835/
   37,20231214.0840/
   39,20231214.0845/
   42,20231214.0905/
   43,20231214.0910/
   44,20231214.0915/
   47,20231214.0935/
   53,20231214.0940/
   53,20231214.0945/
   48,20231214.0950/
   48,20231214.0955/
   52,20231214.1000/
   54,20231214.1020/
   56,20231214.1025/
   56,20231214.1030/
   56,20231214.1050/
   56,20231214.1055/
   55,20231214.1100/
   56,20231214.1105/
   57,20231214.1110/
   60,20231214.1115/
   61,20231214.1135/
   62,20231214.1140/
   62,20231214.1145/
   64,20231214.1205/
   64,20231214.1210/
   64,20231214.1215/
   66,20231214.1220/
   66,20231214.1225/
   66,20231214.1230/
   67,20231214.1250/
   68,20231214.1255/
   68,20231214.1300/
   67,20231214.1320/
   66,20231214.1325/
   69,20231214.1330/
   70,20231214.1335/
   66,20231214.1340/
   67,20231214.1345/
   69,20231214.1405/
   71,20231214.1410/
   69,20231214.1415/
   69,20231214.1435/
   68,20231214.1440/
   74,20231214.1445/
   73,20231214.1450/
   70,20231214.1455/
   69,20231214.1500/
   74,20231214.1520/
   75,20231214.1525/
   78,20231214.1530/
   81,20231214.1550/
   84,20231214.1555/
   86,20231214.1600/
   82,20231214.1605/
   82,20231214.1610/
   87,20231214.1615/
   87,20231214.1635/
   91,20231214.1640/
   91,20231214.1645/
   93,20231214.1705/
   93,20231214.1710/
   95,20231214.1715/
   95,20231214.1720/
   95,20231214.1725/
   96,20231214.1730/
   98,20231214.1750/
  100,20231214.1755/
  102,20231214.1800/
  103,20231214.1820/
  105,20231214.1825/
  107,20231214.1830/
  109,20231214.1835/
  108,20231214.1840/
  108,20231214.1845/
  108,20231214.1905/
  112,20231214.1910/
  113,20231214.1915/
  115,20231214.1935/
  117,20231214.1940/
  117,20231214.1945/
  116,20231214.1950/
  116,20231214.1955/
  118,20231214.2000/
  122,20231214.2020/
  123,20231214.2025/
  123,20231214.2030/
  123,20231214.2050/
  123,20231214.2055/
  123,20231214.2100/
  121,20231214.2105/
  122,20231214.2110/
  123,20231214.2115/
  119,20231214.2135/
  119,20231214.2140/
  121,20231214.2145/
  120,20231214.2205/
  121,20231214.2210/
  120,20231214.2215/
  120,20231214.2220/
  120,20231214.2225/
  119,20231214.2230/
  119,20231214.2250/
  120,20231214.2255/
  120,20231214.2300/
  119,20231214.2320/
  117,20231214.2325/
  119,20231214.2330/
  118,20231214.2335/
  115,20231214.2340/
  115,20231214.2345/
  111,20231215.0005/
  112,20231215.0010/
  110,20231215.0015/
  102,20231215.0035/
  101,20231215.0040/
  100,20231215.0045/
   98,20231215.0050/
   96,20231215.0055/
   96,20231215.0100/
   91,20231215.0120/
   95,20231215.0125/
   96,20231215.0130/
   91,20231215.0150/
   88,20231215.0155/
   87,20231215.0200/
   87,20231215.0205/
   86,20231215.0210/
   83,20231215.0215/
   76,20231215.0235/
   73,20231215.0240/
   71,20231215.0245/
   65,20231215.0305/
   65,20231215.0310/
   64,20231215.0315/
   62,20231215.0320/
   60,20231215.0325/
   60,20231215.0330/
   53,20231215.0350/
   53,20231215.0355/
   54,20231215.0400/
   50,20231215.0420/
   50,20231215.0425/
   49,20231215.0430/
   48,20231215.0435/
   47,20231215.0440/
   46,20231215.0445/
   43,20231215.0505/
   43,20231215.0510/
   41,20231215.0515/
   36,20231215.0535/
   34,20231215.0540/
   35,20231215.0545/
   36,20231215.0550/
   35,20231215.0555/
   32,20231215.0600/
   30,20231215.0620/
   33,20231215.0625/
   33,20231215.0630/
   30,20231215.0650/
   31,20231215.0655/
   32,20231215.0700/
   32,20231215.0705/
   32,20231215.0710/
   32,20231215.0715/
   29,20231215.0735/
   31,20231215.0740/
   34,20231215.0745/
   31,20231215.0805/
   32,20231215.0810/
   31,20231215.0815/
   30,20231215.0820/
   29,20231215.0825/
   28,20231215.0830/
   31,20231215.0850/
   31,20231215.0855/
   32,20231215.0900/
   35,20231215.0920/
   36,20231215.0925/
   37,20231215.0930/
   36,20231215.0935/
   36,20231215.0940/
   38,20231215.0945/
   42,20231215.1005/
   42,20231215.1010/
   43,20231215.1015/
   45,20231215.1035/
   47,20231215.1040/
   45,20231215.1045/
   43,20231215.1050/
   43,20231215.1055/
   43,20231215.1100/
   46,20231215.1120/
   44,20231215.1125/
   46,20231215.1130/
   54,20231215.1150/
   54,20231215.1155/
   56,20231215.1200/
   54,20231215.1205/
   54,20231215.1210/
   57,20231215.1215/
   58,20231215.1235/
   60,20231215.1240/
   63,20231215.1245/
   64,20231215.1305/
   63,20231215.1310/
   61,20231215.1315/
   59,20231215.1320/
   63,20231215.1325/
   64,20231215.1330/
   63,20231215.1350/
   63,20231215.1355/
   61,20231215.1400/
   63,20231215.1420/
   62,20231215.1425/
   60,20231215.1430/
   62,20231215.1435/
   66,20231215.1440/
   65,20231215.1445/
   65,20231215.1505/
   64,20231215.1510/
   65,20231215.1515/
   68,20231215.1535/
   68,20231215.1540/
   71,20231215.1545/
   73,20231215.1550/
   74,20231215.1555/
   73,20231215.1600/
   76,20231215.1620/
   73,20231215.1625/
   78,20231215.1630/
   83,20231215.1650/
   87,20231215.1655/
   84,20231215.1700/
   81,20231215.1705/
   85,20231215.1710/
   89,20231215.1715/
   89,20231215.1735/
   89,20231215.1740/
   89,20231215.1745/
   94,20231215.1805/
   95,20231215.1810/
   94,20231215.1815/
   93,20231215.1820/
   96,20231215.1825/
   98,20231215.1830/
  101,20231215.1850/
  102,20231215.1855/
  101,20231215.1900/
  108,20231215.1920/
  109,20231215.1925/
  109,20231215.1930/
  109,20231215.1935/
  111,20231215.1940/
  113,20231215.1945/
  112,20231215.2005/
  112,20231215.2010/
  112,20231215.2015/
  115,20231215.2035/
  113,20231215.2040/
  112,20231215.2045/
  112,20231215.2050/
  114,20231215.2055/
  113,20231215.2100/
  115,20231215.2120/
  116,20231215.2125/
  116,20231215.2130/
  120,20231215.2150/
  118,20231215.2155/
  117,20231215.2200/
  122,20231215.2205/
  122,20231215.2210/
  116,20231215.2215/
  118,20231215.2235/
  119,20231215.2240/
  122,20231215.2245/
  120,20231215.2305/
  118,20231215.2310/
  115,20231215.2315/
  118,20231215.2320/
  118,20231215.2325/
  115,20231215.2330/
  114,20231215.2350/
  116,20231215.2355/
  115,20231216.0000/
  115,20231216.0020/
  113,20231216.0025/
  114,20231216.0030/
  114,20231216.0035/
  112,20231216.0040/
  112,20231216.0045/
  106,20231216.0105/
  105,20231216.0110/
  107,20231216.0115/
  104,20231216.0135/
  102,20231216.0140/
