#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: FBV_Oct_2023_Well1.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2023-10-03 01:05:00 to 2023-10-31 23:15:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   42,20231014.0155/
   42,20231014.0200/
   45,20231014.0205/
   43,20231014.0210/
   40,20231014.0215/
   42,20231014.0220/
   42,20231014.0225/
   41,20231014.0230/
   41,20231014.0235/
   41,20231014.0240/
   42,20231014.0245/
   41,20231014.0250/
   41,20231014.0255/
   41,20231014.0300/
   41,20231014.0305/
   39,20231014.0310/
   38,20231014.0315/
   39,20231014.0320/
   43,20231014.0325/
   40,20231014.0330/
   39,20231014.0335/
   40,20231014.0340/
   44,20231014.0345/
   44,20231014.0350/
   41,20231014.0355/
   41,20231014.0400/
   44,20231014.0405/
   43,20231014.0410/
   39,20231014.0415/
   39,20231014.0420/
   43,20231014.0425/
   44,20231014.0430/
   41,20231014.0435/
   43,20231014.0440/
   43,20231014.0445/
   43,20231014.0450/
   43,20231014.0455/
   46,20231014.0500/
   45,20231014.0505/
   43,20231014.0510/
   44,20231014.0515/
   48,20231014.0520/
   49,20231014.0525/
   47,20231014.0530/
   47,20231014.0535/
   49,20231014.0540/
   50,20231014.0545/
   50,20231014.0550/
   51,20231014.0555/
   52,20231014.0600/
   52,20231014.0605/
   53,20231014.0610/
   54,20231014.0615/
   54,20231014.0620/
   54,20231014.0625/
   57,20231014.0630/
   58,20231014.0635/
   57,20231014.0640/
   55,20231014.0645/
   58,20231014.0650/
   59,20231014.0655/
   57,20231014.0700/
   57,20231014.0705/
   57,20231014.0710/
   59,20231014.0715/
   59,20231014.0720/
   58,20231014.0725/
   57,20231014.0730/
   59,20231014.0735/
   61,20231014.0740/
   61,20231014.0745/
   58,20231014.0750/
   59,20231014.0755/
   60,20231014.0800/
   63,20231014.0805/
   63,20231014.0810/
   62,20231014.0815/
   65,20231014.0820/
   66,20231014.0825/
   69,20231014.0830/
   68,20231014.0835/
   67,20231014.0840/
   66,20231014.0845/
   69,20231014.0850/
   69,20231014.0855/
   67,20231014.0900/
   68,20231014.0905/
   70,20231014.0910/
   70,20231014.0915/
   68,20231014.0920/
   66,20231014.0925/
   67,20231014.0930/
   69,20231014.0935/
   69,20231014.0940/
   66,20231014.0945/
   67,20231014.0950/
   69,20231014.0955/
   68,20231014.1000/
   68,20231014.1005/
   67,20231014.1010/
   67,20231014.1015/
   67,20231014.1020/
   67,20231014.1025/
   65,20231014.1030/
   67,20231014.1035/
   65,20231014.1040/
   66,20231014.1045/
   68,20231014.1050/
   69,20231014.1055/
   66,20231014.1100/
   68,20231014.1105/
   69,20231014.1110/
   68,20231014.1115/
   66,20231014.1120/
   67,20231014.1125/
   67,20231014.1130/
   65,20231014.1135/
   65,20231014.1140/
   66,20231014.1145/
   68,20231014.1150/
   66,20231014.1155/
   64,20231014.1200/
   63,20231014.1205/
   65,20231014.1210/
   63,20231014.1215/
   61,20231014.1220/
   61,20231014.1225/
   62,20231014.1230/
   62,20231014.1235/
   63,20231014.1240/
   61,20231014.1245/
   60,20231014.1250/
   56,20231014.1255/
   57,20231014.1300/
   56,20231014.1305/
   56,20231014.1310/
   51,20231014.1315/
   55,20231014.1320/
   57,20231014.1325/
   54,20231014.1330/
   53,20231014.1335/
   57,20231014.1340/
   58,20231014.1345/
   56,20231014.1350/
   54,20231014.1355/
   55,20231014.1400/
   56,20231014.1405/
   55,20231014.1410/
   56,20231014.1415/
   56,20231014.1420/
   54,20231014.1425/
   55,20231014.1430/
   60,20231014.1435/
   59,20231014.1440/
   54,20231014.1445/
   53,20231014.1450/
   56,20231014.1455/
   56,20231014.1500/
   54,20231014.1505/
   54,20231014.1510/
   55,20231014.1515/
   54,20231014.1520/
   52,20231014.1525/
   51,20231014.1530/
   56,20231014.1535/
   55,20231014.1540/
   54,20231014.1545/
   52,20231014.1550/
   58,20231014.1555/
   61,20231014.1600/
   56,20231014.1605/
   54,20231014.1610/
   58,20231014.1615/
   59,20231014.1620/
   56,20231014.1625/
   59,20231014.1630/
   61,20231014.1635/
   61,20231014.1640/
   61,20231014.1645/
   63,20231014.1650/
   63,20231014.1655/
   64,20231014.1700/
   59,20231014.1705/
   65,20231014.1710/
   69,20231014.1715/
   66,20231014.1720/
   66,20231014.1725/
   67,20231014.1730/
   68,20231014.1735/
   67,20231014.1740/
   70,20231014.1745/
   65,20231014.1750/
   67,20231014.1755/
   72,20231014.1800/
   75,20231014.1805/
   70,20231014.1810/
   71,20231014.1815/
   73,20231014.1820/
   77,20231014.1825/
   76,20231014.1830/
   71,20231014.1835/
   76,20231014.1840/
   80,20231014.1845/
   76,20231014.1850/
   75,20231014.1855/
   78,20231014.1900/
   81,20231014.1905/
   76,20231014.1910/
   75,20231014.1915/
   78,20231014.1920/
   80,20231014.1925/
   75,20231014.1930/
   81,20231014.1935/
   83,20231014.1940/
   81,20231014.1945/
   77,20231014.1950/
   84,20231014.1955/
   78,20231014.2000/
   77,20231014.2005/
   79,20231014.2010/
   81,20231014.2015/
   79,20231014.2020/
   83,20231014.2025/
   82,20231014.2030/
   85,20231014.2035/
   81,20231014.2040/
   80,20231014.2045/
   88,20231014.2050/
   84,20231014.2055/
   79,20231014.2100/
   85,20231014.2105/
   85,20231014.2110/
   85,20231014.2115/
   83,20231014.2120/
   86,20231014.2125/
   85,20231014.2130/
   89,20231014.2135/
   82,20231014.2140/
   83,20231014.2145/
   85,20231014.2150/
   84,20231014.2155/
   82,20231014.2200/
   83,20231014.2205/
   78,20231014.2210/
   79,20231014.2215/
   85,20231014.2220/
   84,20231014.2225/
   78,20231014.2230/
   77,20231014.2235/
   82,20231014.2240/
   84,20231014.2245/
   79,20231014.2250/
   75,20231014.2255/
   80,20231014.2300/
   82,20231014.2305/
   81,20231014.2310/
   79,20231014.2315/
   78,20231014.2320/
   79,20231014.2325/
   77,20231014.2330/
   79,20231014.2335/
   76,20231014.2340/
   73,20231014.2345/
   73,20231014.2350/
   78,20231014.2355/
   75,20231015.0000/
   71,20231015.0005/
   72,20231015.0010/
   74,20231015.0015/
   69,20231015.0020/
   64,20231015.0025/
   68,20231015.0030/
   69,20231015.0035/
   66,20231015.0040/
   64,20231015.0045/
   66,20231015.0050/
   65,20231015.0055/
   62,20231015.0100/
   61,20231015.0105/
   61,20231015.0110/
   60,20231015.0115/
   56,20231015.0120/
   55,20231015.0125/
   60,20231015.0130/
   57,20231015.0135/
   55,20231015.0140/
   54,20231015.0145/
   57,20231015.0150/
   54,20231015.0155/
   53,20231015.0200/
   51,20231015.0205/
   51,20231015.0210/
   53,20231015.0215/
   50,20231015.0220/
   50,20231015.0225/
   51,20231015.0230/
   48,20231015.0235/
   49,20231015.0240/
   46,20231015.0245/
   48,20231015.0250/
   49,20231015.0255/
   47,20231015.0300/
   42,20231015.0305/
   47,20231015.0310/
   46,20231015.0315/
   46,20231015.0320/
   45,20231015.0325/
   46,20231015.0330/
   43,20231015.0335/
   44,20231015.0340/
   46,20231015.0345/
   43,20231015.0350/
   42,20231015.0355/
   44,20231015.0400/
   46,20231015.0405/
   44,20231015.0410/
   40,20231015.0415/
   43,20231015.0420/
   44,20231015.0425/
   40,20231015.0430/
   40,20231015.0435/
   44,20231015.0440/
   45,20231015.0445/
   44,20231015.0450/
   44,20231015.0455/
   47,20231015.0500/
   44,20231015.0505/
   47,20231015.0510/
   50,20231015.0515/
   50,20231015.0520/
   46,20231015.0525/
   50,20231015.0530/
   50,20231015.0535/
   51,20231015.0540/
   49,20231015.0545/
   49,20231015.0550/
   49,20231015.0555/
   49,20231015.0600/
   50,20231015.0605/
   51,20231015.0610/
   52,20231015.0615/
   49,20231015.0620/
   48,20231015.0625/
   49,20231015.0630/
   52,20231015.0635/
   50,20231015.0640/
   51,20231015.0645/
   52,20231015.0650/
   50,20231015.0655/
   53,20231015.0700/
   53,20231015.0705/
   53,20231015.0710/
   48,20231015.0715/
   51,20231015.0720/
   56,20231015.0725/
   56,20231015.0730/
   60,20231015.0735/
   57,20231015.0740/
   57,20231015.0745/
   57,20231015.0750/
   59,20231015.0755/
   58,20231015.0800/
   60,20231015.0805/
   61,20231015.0810/
   64,20231015.0815/
   64,20231015.0820/
   64,20231015.0825/
   67,20231015.0830/
   69,20231015.0835/
   66,20231015.0840/
   62,20231015.0845/
   64,20231015.0850/
   67,20231015.0855/
   67,20231015.0900/
   63,20231015.0905/
   62,20231015.0910/
   62,20231015.0915/
   63,20231015.0920/
   66,20231015.0925/
   65,20231015.0930/
   62,20231015.0935/
   65,20231015.0940/
   67,20231015.0945/
   67,20231015.0950/
   65,20231015.0955/
   66,20231015.1000/
   65,20231015.1005/
   66,20231015.1010/
   69,20231015.1015/
   72,20231015.1020/
   70,20231015.1025/
   69,20231015.1030/
   69,20231015.1035/
   74,20231015.1040/
   74,20231015.1045/
   71,20231015.1050/
   71,20231015.1055/
   75,20231015.1100/
   76,20231015.1105/
   74,20231015.1110/
   71,20231015.1115/
   70,20231015.1120/
   70,20231015.1125/
   70,20231015.1130/
   71,20231015.1135/
   69,20231015.1140/
   65,20231015.1145/
   69,20231015.1150/
   68,20231015.1155/
   65,20231015.1200/
   64,20231015.1205/
   66,20231015.1210/
   65,20231015.1215/
   65,20231015.1220/
   64,20231015.1225/
   65,20231015.1230/
   65,20231015.1235/
   63,20231015.1240/
   62,20231015.1245/
   64,20231015.1250/
   65,20231015.1255/
   64,20231015.1300/
   65,20231015.1305/
   64,20231015.1310/
   63,20231015.1315/
   69,20231015.1320/
   67,20231015.1325/
   62,20231015.1330/
   62,20231015.1335/
   67,20231015.1340/
   66,20231015.1345/
   65,20231015.1350/
   62,20231015.1355/
   62,20231015.1400/
   62,20231015.1405/
   61,20231015.1410/
   61,20231015.1415/
   58,20231015.1420/
   59,20231015.1425/
   62,20231015.1430/
   62,20231015.1435/
   58,20231015.1440/
   57,20231015.1445/
   62,20231015.1450/
   61,20231015.1455/
   57,20231015.1500/
   58,20231015.1505/
   61,20231015.1510/
   62,20231015.1515/
   60,20231015.1520/
   61,20231015.1525/
   63,20231015.1530/
   63,20231015.1535/
   62,20231015.1540/
   64,20231015.1545/
   66,20231015.1550/
   62,20231015.1555/
   64,20231015.1600/
   66,20231015.1605/
   66,20231015.1610/
   63,20231015.1615/
   64,20231015.1620/
   66,20231015.1625/
   67,20231015.1630/
   67,20231015.1635/
   67,20231015.1640/
   67,20231015.1645/
   67,20231015.1650/
   68,20231015.1655/
   68,20231015.1700/
   70,20231015.1705/
   70,20231015.1710/
   72,20231015.1715/
   75,20231015.1720/
   72,20231015.1725/
   73,20231015.1730/
   75,20231015.1735/
   78,20231015.1740/
   77,20231015.1745/
   77,20231015.1750/
   77,20231015.1755/
   79,20231015.1800/
   83,20231015.1805/
   83,20231015.1810/
   81,20231015.1815/
   81,20231015.1820/
   83,20231015.1825/
   87,20231015.1830/
   84,20231015.1835/
   82,20231015.1840/
   86,20231015.1845/
   86,20231015.1850/
   82,20231015.1855/
   83,20231015.1900/
   88,20231015.1905/
   89,20231015.1910/
   86,20231015.1915/
   86,20231015.1920/
   88,20231015.1925/
   90,20231015.1930/
   89,20231015.1935/
   89,20231015.1940/
   90,20231015.1945/
   90,20231015.1950/
   91,20231015.1955/
   92,20231015.2000/
   94,20231015.2005/
   94,20231015.2010/
   93,20231015.2015/
   94,20231015.2020/
   95,20231015.2025/
   97,20231015.2030/
   94,20231015.2035/
   92,20231015.2040/
   94,20231015.2045/
   94,20231015.2050/
   94,20231015.2055/
   96,20231015.2100/
   97,20231015.2105/
   95,20231015.2110/
   98,20231015.2115/
   97,20231015.2120/
   96,20231015.2125/
   97,20231015.2130/
   97,20231015.2135/
   98,20231015.2140/
   96,20231015.2145/
   96,20231015.2150/
   98,20231015.2155/
   98,20231015.2200/
   96,20231015.2205/
   96,20231015.2210/
   96,20231015.2215/
   98,20231015.2220/
   97,20231015.2225/
   94,20231015.2230/
   95,20231015.2235/
   92,20231015.2240/
   94,20231015.2245/
   97,20231015.2250/
   93,20231015.2255/
   92,20231015.2300/
   95,20231015.2305/
   97,20231015.2310/
   93,20231015.2315/
   91,20231015.2320/
   93,20231015.2325/
   92,20231015.2330/
   90,20231015.2335/
   90,20231015.2340/
   88,20231015.2345/
   90,20231015.2350/
   87,20231015.2355/
   87,20231016.0000/
   87,20231016.0005/
   85,20231016.0010/
   84,20231016.0015/
   86,20231016.0020/
   84,20231016.0025/
   81,20231016.0030/
   81,20231016.0035/
   81,20231016.0040/
   80,20231016.0045/
   78,20231016.0050/
   78,20231016.0055/
   78,20231016.0100/
   75,20231016.0105/
   74,20231016.0110/
   72,20231016.0115/
   72,20231016.0120/
   71,20231016.0125/
   72,20231016.0130/
   71,20231016.0135/
   70,20231016.0140/
   68,20231016.0145/
   68,20231016.0150/
   68,20231016.0155/
   66,20231016.0200/
   65,20231016.0205/
   64,20231016.0210/
   64,20231016.0215/
   64,20231016.0220/
   62,20231016.0225/
   60,20231016.0230/
   59,20231016.0235/
   60,20231016.0240/
   60,20231016.0245/
   59,20231016.0250/
   58,20231016.0255/
   57,20231016.0300/
   56,20231016.0305/
   54,20231016.0310/
   54,20231016.0315/
   54,20231016.0320/
   53,20231016.0325/
   53,20231016.0330/
   54,20231016.0335/
   55,20231016.0340/
   53,20231016.0345/
   51,20231016.0350/
   53,20231016.0355/
   56,20231016.0400/
   54,20231016.0405/
   51,20231016.0410/
   52,20231016.0415/
   53,20231016.0420/
   53,20231016.0425/
   52,20231016.0430/
   52,20231016.0435/
   51,20231016.0440/
   50,20231016.0445/
   53,20231016.0450/
   52,20231016.0455/
   49,20231016.0500/
   51,20231016.0505/
   55,20231016.0510/
   54,20231016.0515/
   51,20231016.0520/
   50,20231016.0525/
   54,20231016.0530/
   54,20231016.0535/
   52,20231016.0540/
   51,20231016.0545/
   54,20231016.0550/
   53,20231016.0555/
   54,20231016.0600/
   53,20231016.0605/
   54,20231016.0610/
   53,20231016.0615/
   53,20231016.0620/
   55,20231016.0625/
   55,20231016.0630/
   55,20231016.0635/
   55,20231016.0640/
   57,20231016.0645/
   57,20231016.0650/
   57,20231016.0655/
   57,20231016.0700/
   57,20231016.0705/
   58,20231016.0710/
   58,20231016.0715/
   57,20231016.0720/
   57,20231016.0725/
   56,20231016.0730/
   56,20231016.0735/
   58,20231016.0740/
   59,20231016.0745/
   57,20231016.0750/
   57,20231016.0755/
   59,20231016.0800/
   62,20231016.0805/
   61,20231016.0810/
   61,20231016.0815/
   63,20231016.0820/
   65,20231016.0825/
   65,20231016.0830/
   64,20231016.0835/
   64,20231016.0840/
   66,20231016.0845/
   67,20231016.0850/
   68,20231016.0855/
   68,20231016.0900/
   70,20231016.0905/
   72,20231016.0910/
   70,20231016.0915/
   71,20231016.0920/
   72,20231016.0925/
   74,20231016.0930/
   72,20231016.0935/
   70,20231016.0940/
   71,20231016.0945/
   72,20231016.0950/
   70,20231016.0955/
   70,20231016.1000/
   73,20231016.1005/
   74,20231016.1010/
   74,20231016.1015/
   73,20231016.1020/
   73,20231016.1025/
   72,20231016.1030/
   73,20231016.1035/
   73,20231016.1040/
   72,20231016.1045/
   71,20231016.1050/
   73,20231016.1055/
   75,20231016.1100/
   73,20231016.1105/
   72,20231016.1110/
   75,20231016.1115/
   77,20231016.1120/
   77,20231016.1125/
   78,20231016.1130/
   78,20231016.1135/
   78,20231016.1140/
   77,20231016.1145/
   76,20231016.1150/
   77,20231016.1155/
   78,20231016.1200/
   78,20231016.1205/
   78,20231016.1210/
   78,20231016.1215/
   78,20231016.1220/
   77,20231016.1225/
   75,20231016.1230/
   73,20231016.1235/
   75,20231016.1240/
   75,20231016.1245/
   73,20231016.1250/
   73,20231016.1255/
   73,20231016.1300/
   73,20231016.1305/
   73,20231016.1310/
   72,20231016.1315/
   72,20231016.1320/
   72,20231016.1325/
   71,20231016.1330/
   71,20231016.1335/
   72,20231016.1340/
   71,20231016.1345/
   71,20231016.1350/
   73,20231016.1355/
   72,20231016.1400/
   72,20231016.1405/
   72,20231016.1410/
   72,20231016.1415/
   72,20231016.1420/
   71,20231016.1425/
   71,20231016.1430/
   71,20231016.1435/
   74,20231016.1440/
   74,20231016.1445/
   73,20231016.1450/
   73,20231016.1455/
   74,20231016.1500/
   76,20231016.1505/
   75,20231016.1510/
   73,20231016.1515/
   73,20231016.1520/
   75,20231016.1525/
   74,20231016.1530/
   72,20231016.1535/
   72,20231016.1540/
   73,20231016.1545/
   73,20231016.1550/
   71,20231016.1555/
   72,20231016.1600/
   75,20231016.1605/
   75,20231016.1610/
   74,20231016.1615/
   75,20231016.1620/
   77,20231016.1625/
   76,20231016.1630/
   75,20231016.1635/
   76,20231016.1640/
   77,20231016.1645/
   78,20231016.1650/
   80,20231016.1655/
   81,20231016.1700/
   81,20231016.1705/
   82,20231016.1710/
   84,20231016.1715/
   85,20231016.1720/
   86,20231016.1725/
   85,20231016.1730/
   86,20231016.1735/
   89,20231016.1740/
   89,20231016.1745/
   89,20231016.1750/
   92,20231016.1755/
   94,20231016.1800/
   93,20231016.1805/
   93,20231016.1810/
   95,20231016.1815/
   95,20231016.1820/
   96,20231016.1825/
   95,20231016.1830/
   94,20231016.1835/
   96,20231016.1840/
   97,20231016.1845/
   97,20231016.1850/
   98,20231016.1855/
   99,20231016.1900/
  100,20231016.1905/
  101,20231016.1910/
   99,20231016.1915/
  100,20231016.1920/
  101,20231016.1925/
   99,20231016.1930/
   99,20231016.1935/
  101,20231016.1940/
  104,20231016.1945/
  105,20231016.1950/
  104,20231016.1955/
  105,20231016.2000/
  106,20231016.2005/
  107,20231016.2010/
  108,20231016.2015/
  106,20231016.2020/
  106,20231016.2025/
  107,20231016.2030/
  109,20231016.2035/
  109,20231016.2040/
  106,20231016.2045/
  108,20231016.2050/
  111,20231016.2055/
  110,20231016.2100/
  109,20231016.2105/
  108,20231016.2110/
  112,20231016.2115/
  111,20231016.2120/
  107,20231016.2125/
  109,20231016.2130/
  110,20231016.2135/
  110,20231016.2140/
  111,20231016.2145/
  111,20231016.2150/
  112,20231016.2155/
  110,20231016.2200/
  111,20231016.2205/
  111,20231016.2210/
  109,20231016.2215/
  110,20231016.2220/
  113,20231016.2225/
  111,20231016.2230/
  110,20231016.2235/
  111,20231016.2240/
  111,20231016.2245/
  110,20231016.2250/
  107,20231016.2255/
  108,20231016.2300/
  109,20231016.2305/
  107,20231016.2310/
  108,20231016.2315/
  108,20231016.2320/
  107,20231016.2325/
  105,20231016.2330/
  103,20231016.2335/
  104,20231016.2340/
  105,20231016.2345/
  102,20231016.2350/
  103,20231016.2355/
  104,20231017.0000/
  101,20231017.0005/
  100,20231017.0010/
  102,20231017.0015/
  102,20231017.0020/
  100,20231017.0025/
   98,20231017.0030/
   98,20231017.0035/
   99,20231017.0040/
   98,20231017.0045/
   97,20231017.0050/
   97,20231017.0055/
   96,20231017.0100/
   69,20231017.0320/
   69,20231017.0325/
   67,20231017.0330/
  104,20231020.2205/
  105,20231020.2210/
  100,20231020.2215/
  102,20231020.2220/
  109,20231020.2225/
  108,20231020.2230/
  102,20231020.2235/
  103,20231020.2240/
  108,20231020.2245/
  105,20231020.2250/
  102,20231020.2255/
  104,20231020.2300/
  102,20231020.2305/
  102,20231020.2310/
  108,20231020.2315/
  110,20231020.2320/
  107,20231020.2325/
  102,20231020.2330/
  107,20231020.2335/
  114,20231020.2340/
  110,20231020.2345/
  105,20231020.2350/
  108,20231020.2355/
  110,20231021.0000/
  113,20231021.0005/
  111,20231021.0010/
  111,20231021.0015/
  113,20231021.0020/
  110,20231021.0025/
  108,20231021.0030/
  108,20231021.0035/
  107,20231021.0040/
  102,20231021.0045/
  104,20231021.0050/
  111,20231021.0055/
  111,20231021.0100/
  105,20231021.0105/
  102,20231021.0110/
  104,20231021.0115/
  107,20231021.0120/
  108,20231021.0125/
  106,20231021.0130/
  103,20231021.0135/
  101,20231021.0140/
  104,20231021.0145/
  106,20231021.0150/
  101,20231021.0155/
   99,20231021.0200/
  105,20231021.0205/
  106,20231021.0210/
  101,20231021.0215/
  100,20231021.0220/
   98,20231021.0225/
  102,20231021.0230/
  101,20231021.0235/
   97,20231021.0240/
   97,20231021.0245/
   99,20231021.0250/
   97,20231021.0255/
   97,20231021.0300/
   95,20231021.0305/
   95,20231021.0310/
   96,20231021.0315/
   94,20231021.0320/
   93,20231021.0325/
   96,20231021.0330/
   97,20231021.0335/
   94,20231021.0340/
   90,20231021.0345/
   89,20231021.0350/
   90,20231021.0355/
   90,20231021.0400/
   88,20231021.0405/
   88,20231021.0410/
   87,20231021.0415/
   88,20231021.0420/
   89,20231021.0425/
   89,20231021.0430/
   82,20231021.0435/
   81,20231021.0440/
   84,20231021.0445/
   86,20231021.0450/
   87,20231021.0455/
   86,20231021.0500/
   82,20231021.0505/
   84,20231021.0510/
   85,20231021.0515/
   81,20231021.0520/
   76,20231021.0525/
   76,20231021.0530/
   78,20231021.0535/
   78,20231021.0540/
   74,20231021.0545/
   72,20231021.0550/
   73,20231021.0555/
   74,20231021.0600/
   72,20231021.0605/
   68,20231021.0610/
   66,20231021.0615/
   67,20231021.0620/
   69,20231021.0625/
   69,20231021.0630/
   68,20231021.0635/
   64,20231021.0640/
   67,20231021.0645/
   71,20231021.0650/
   70,20231021.0655/
   67,20231021.0700/
   65,20231021.0705/
   64,20231021.0710/
   65,20231021.0715/
   67,20231021.0720/
   67,20231021.0725/
   65,20231021.0730/
   63,20231021.0735/
   66,20231021.0740/
   70,20231021.0745/
   66,20231021.0750/
   60,20231021.0755/
   64,20231021.0800/
   67,20231021.0805/
   63,20231021.0810/
   59,20231021.0815/
   62,20231021.0820/
   62,20231021.0825/
   60,20231021.0830/
   58,20231021.0835/
   58,20231021.0840/
   58,20231021.0845/
   57,20231021.0850/
   56,20231021.0855/
   56,20231021.0900/
   57,20231021.0905/
   57,20231021.0910/
   61,20231021.0915/
   60,20231021.0920/
   55,20231021.0925/
   54,20231021.0930/
   56,20231021.0935/
   54,20231021.0940/
   54,20231021.0945/
   56,20231021.0950/
   56,20231021.0955/
   54,20231021.1000/
   52,20231021.1005/
   52,20231021.1010/
   55,20231021.1015/
   55,20231021.1020/
   54,20231021.1025/
   54,20231021.1030/
   50,20231021.1035/
   49,20231021.1040/
   54,20231021.1045/
   54,20231021.1050/
   46,20231021.1055/
   43,20231021.1100/
   49,20231021.1105/
   54,20231021.1110/
   52,20231021.1115/
   48,20231021.1120/
   47,20231021.1125/
   50,20231021.1130/
   52,20231021.1135/
   52,20231021.1140/
   51,20231021.1145/
   47,20231021.1150/
   48,20231021.1155/
   52,20231021.1200/
   51,20231021.1205/
   48,20231021.1210/
   46,20231021.1215/
   47,20231021.1220/
   50,20231021.1225/
   49,20231021.1230/
   45,20231021.1235/
   44,20231021.1240/
   50,20231021.1245/
   49,20231021.1250/
   46,20231021.1255/
   48,20231021.1300/
   49,20231021.1305/
   48,20231021.1310/
   52,20231021.1315/
   54,20231021.1320/
   52,20231021.1325/
   48,20231021.1330/
   46,20231021.1335/
   49,20231021.1340/
   52,20231021.1345/
   54,20231021.1350/
   55,20231021.1355/
   55,20231021.1400/
   56,20231021.1405/
   55,20231021.1410/
   54,20231021.1415/
   58,20231021.1420/
   57,20231021.1425/
   55,20231021.1430/
   53,20231021.1435/
   53,20231021.1440/
   51,20231021.1445/
   54,20231021.1450/
   56,20231021.1455/
   55,20231021.1500/
   54,20231021.1505/
   57,20231021.1510/
   61,20231021.1515/
   59,20231021.1520/
   57,20231021.1525/
   59,20231021.1530/
   63,20231021.1535/
   61,20231021.1540/
   57,20231021.1545/
   58,20231021.1550/
   64,20231021.1555/
   65,20231021.1600/
   63,20231021.1605/
   62,20231021.1610/
   66,20231021.1615/
   70,20231021.1620/
   71,20231021.1625/
   68,20231021.1630/
   68,20231021.1635/
   71,20231021.1640/
   71,20231021.1645/
   66,20231021.1650/
   67,20231021.1655/
   72,20231021.1700/
   70,20231021.1705/
   68,20231021.1710/
   68,20231021.1715/
   72,20231021.1720/
   71,20231021.1725/
   69,20231021.1730/
   70,20231021.1735/
   74,20231021.1740/
   73,20231021.1745/
   71,20231021.1750/
   68,20231021.1755/
   70,20231021.1800/
   74,20231021.1805/
   75,20231021.1810/
   74,20231021.1815/
   78,20231021.1820/
   81,20231021.1825/
   79,20231021.1830/
   79,20231021.1835/
   81,20231021.1840/
   85,20231021.1845/
   88,20231021.1850/
   86,20231021.1855/
   85,20231021.1900/
   90,20231021.1905/
   91,20231021.1910/
   86,20231021.1915/
   86,20231021.1920/
   92,20231021.1925/
   98,20231021.1930/
   95,20231021.1935/
   88,20231021.1940/
   94,20231021.1945/
   99,20231021.1950/
   95,20231021.1955/
   88,20231021.2000/
   91,20231021.2005/
   99,20231021.2010/
  100,20231021.2015/
   93,20231021.2020/
   90,20231021.2025/
   92,20231021.2030/
   95,20231021.2035/
   97,20231021.2040/
   98,20231021.2045/
   98,20231021.2050/
   95,20231021.2055/
   96,20231021.2100/
  103,20231021.2105/
  102,20231021.2110/
   97,20231021.2115/
   98,20231021.2120/
  105,20231021.2125/
  105,20231021.2130/
  104,20231021.2135/
  105,20231021.2140/
  106,20231021.2145/
  108,20231021.2150/
  117,20231021.2155/
  111,20231021.2200/
   99,20231021.2205/
  106,20231021.2210/
  121,20231021.2215/
  113,20231021.2220/
   99,20231021.2225/
  111,20231021.2230/
  118,20231021.2235/
  111,20231021.2240/
  107,20231021.2245/
  115,20231021.2250/
  111,20231021.2255/
  107,20231021.2300/
  112,20231021.2305/
  106,20231021.2310/
  102,20231021.2315/
  111,20231021.2320/
  114,20231021.2325/
  109,20231021.2330/
  102,20231021.2335/
  103,20231021.2340/
  100,20231021.2345/
  105,20231021.2350/
  115,20231021.2355/
  114,20231022.0000/
  104,20231022.0005/
  107,20231022.0010/
  116,20231022.0015/
  127,20231022.0020/
  108,20231022.0025/
   96,20231022.0030/
  115,20231022.0035/
  124,20231022.0040/
  119,20231022.0045/
  114,20231022.0050/
  113,20231022.0055/
  125,20231022.0100/
  128,20231022.0105/
  118,20231022.0110/
  118,20231022.0115/
  113,20231022.0120/
  115,20231022.0125/
  122,20231022.0130/
  117,20231022.0135/
  116,20231022.0140/
  118,20231022.0145/
  118,20231022.0150/
  118,20231022.0155/
  111,20231022.0200/
  104,20231022.0205/
  114,20231022.0210/
  114,20231022.0215/
  100,20231022.0220/
  103,20231022.0225/
  113,20231022.0230/
  108,20231022.0235/
  104,20231022.0240/
  111,20231022.0245/
  108,20231022.0250/
  104,20231022.0255/
  107,20231022.0300/
  109,20231022.0305/
  108,20231022.0310/
  112,20231022.0315/
  113,20231022.0320/
  103,20231022.0325/
  108,20231022.0330/
  116,20231022.0335/
  112,20231022.0340/
  101,20231022.0345/
  105,20231022.0350/
  113,20231022.0355/
  111,20231022.0400/
  107,20231022.0405/
  107,20231022.0410/
  103,20231022.0415/
  103,20231022.0420/
  103,20231022.0425/
  106,20231022.0430/
  101,20231022.0435/
  100,20231022.0440/
  101,20231022.0445/
  101,20231022.0450/
   98,20231022.0455/
   98,20231022.0500/
  102,20231022.0505/
  101,20231022.0510/
