#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: FBV_Sep_2023_Well1.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2023-09-01 00:05:00 to 2023-09-26 03:00:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   93,20230909.0840/
  101,20230909.0845/
  101,20230909.0905/
   99,20230909.0910/
   96,20230909.0915/
   91,20230909.0935/
   89,20230909.0940/
   94,20230909.0945/
   90,20230909.1005/
   91,20230909.1010/
   92,20230909.1015/
   93,20230909.1035/
   89,20230909.1040/
   84,20230909.1045/
   83,20230909.1105/
   83,20230909.1110/
   85,20230909.1115/
   81,20230909.1135/
   82,20230909.1140/
   85,20230909.1145/
   80,20230909.1205/
   79,20230909.1210/
   78,20230909.1215/
   75,20230909.1235/
   73,20230909.1240/
   71,20230909.1245/
   68,20230909.1305/
   66,20230909.1310/
   67,20230909.1315/
   62,20230909.1335/
   66,20230909.1340/
   66,20230909.1345/
   67,20230909.1405/
   69,20230909.1410/
   66,20230909.1415/
   64,20230909.1435/
   64,20230909.1440/
   64,20230909.1445/
   62,20230909.1505/
   65,20230909.1510/
   66,20230909.1515/
   60,20230909.1535/
   61,20230909.1540/
   57,20230909.1545/
   62,20230909.1605/
   59,20230909.1610/
   59,20230909.1615/
   62,20230909.1635/
   66,20230909.1640/
   69,20230909.1645/
   69,20230909.1705/
   69,20230909.1710/
   66,20230909.1715/
   67,20230909.1735/
   66,20230909.1740/
   62,20230909.1745/
   67,20230909.1805/
   65,20230909.1810/
   68,20230909.1815/
   68,20230909.1835/
   69,20230909.1840/
   71,20230909.1845/
   77,20230909.1905/
   76,20230909.1910/
   72,20230909.1915/
   72,20230909.1935/
   71,20230909.1940/
   75,20230909.1945/
   78,20230909.2005/
   82,20230909.2010/
   81,20230909.2015/
   83,20230909.2035/
   81,20230909.2040/
   81,20230909.2045/
   82,20230909.2105/
   85,20230909.2110/
   87,20230909.2115/
   89,20230909.2135/
   88,20230909.2140/
   87,20230909.2145/
   89,20230909.2205/
   88,20230909.2210/
   88,20230909.2215/
   89,20230909.2235/
   93,20230909.2240/
   96,20230909.2245/
   98,20230909.2305/
   98,20230909.2310/
   96,20230909.2315/
   95,20230909.2335/
   97,20230909.2340/
   98,20230909.2345/
   98,20230910.0005/
   96,20230910.0010/
   97,20230910.0015/
   99,20230910.0035/
   99,20230910.0040/
   97,20230910.0045/
   99,20230910.0105/
  100,20230910.0110/
  102,20230910.0115/
  103,20230910.0135/
  103,20230910.0140/
  103,20230910.0145/
  104,20230910.0205/
  105,20230910.0210/
  102,20230910.0215/
  104,20230910.0235/
  103,20230910.0240/
  101,20230910.0245/
  101,20230910.0305/
   99,20230910.0310/
  103,20230910.0315/
  106,20230910.0335/
  106,20230910.0340/
  107,20230910.0345/
  106,20230910.0405/
  108,20230910.0410/
  111,20230910.0415/
  109,20230910.0435/
  110,20230910.0440/
  109,20230910.0445/
  109,20230910.0505/
  108,20230910.0510/
  107,20230910.0515/
  104,20230910.0535/
  106,20230910.0540/
  106,20230910.0545/
  106,20230910.0605/
  109,20230910.0610/
  108,20230910.0615/
  113,20230910.0635/
  110,20230910.0640/
  110,20230910.0645/
  107,20230910.0705/
  110,20230910.0710/
  107,20230910.0715/
  110,20230910.0735/
  109,20230910.0740/
  103,20230910.0745/
  102,20230910.0805/
  103,20230910.0810/
  102,20230910.0815/
  103,20230910.0835/
  103,20230910.0840/
   99,20230910.0845/
   99,20230910.0905/
   96,20230910.0910/
   98,20230910.0915/
   96,20230910.0935/
   99,20230910.0940/
   98,20230910.0945/
   97,20230910.1005/
   97,20230910.1010/
   94,20230910.1015/
   89,20230910.1035/
   85,20230910.1040/
   87,20230910.1045/
   85,20230910.1105/
   86,20230910.1110/
   86,20230910.1115/
   79,20230910.1135/
   80,20230910.1140/
   76,20230910.1145/
   78,20230910.1205/
   76,20230910.1210/
   75,20230910.1215/
   73,20230910.1235/
   74,20230910.1240/
   72,20230910.1245/
   72,20230910.1305/
   73,20230910.1310/
   72,20230910.1315/
   67,20230910.1335/
   67,20230910.1340/
   65,20230910.1345/
   65,20230910.1405/
   63,20230910.1410/
   60,20230910.1415/
   63,20230910.1435/
   65,20230910.1440/
   64,20230910.1445/
   61,20230910.1505/
   63,20230910.1510/
   65,20230910.1515/
   65,20230910.1535/
   63,20230910.1540/
   60,20230910.1545/
   58,20230910.1605/
   61,20230910.1610/
   62,20230910.1615/
   61,20230910.1635/
   62,20230910.1640/
   60,20230910.1645/
   59,20230910.1705/
   61,20230910.1710/
   61,20230910.1715/
   65,20230910.1735/
   61,20230910.1740/
   64,20230910.1745/
   66,20230910.1805/
   66,20230910.1810/
   64,20230910.1815/
   67,20230910.1835/
   64,20230910.1840/
   66,20230910.1845/
   69,20230910.1905/
   69,20230910.1910/
   71,20230910.1915/
   71,20230910.1935/
   73,20230910.1940/
   73,20230910.1945/
   77,20230910.2005/
   76,20230910.2010/
   75,20230910.2015/
   73,20230910.2035/
   77,20230910.2040/
   79,20230910.2045/
   84,20230910.2105/
   83,20230910.2110/
   82,20230910.2115/
   81,20230910.2135/
   82,20230910.2140/
   79,20230910.2145/
   79,20230910.2205/
   80,20230910.2210/
   80,20230910.2215/
   81,20230910.2235/
   84,20230910.2240/
   87,20230910.2245/
   89,20230910.2305/
   87,20230910.2310/
   86,20230910.2315/
   87,20230910.2335/
   91,20230910.2340/
   89,20230910.2345/
   91,20230911.0005/
   86,20230911.0010/
   85,20230911.0015/
   86,20230911.0035/
   89,20230911.0040/
   91,20230911.0045/
   89,20230911.0105/
   92,20230911.0110/
   95,20230911.0115/
   96,20230911.0135/
   95,20230911.0140/
   90,20230911.0145/
   90,20230911.0205/
   94,20230911.0210/
   97,20230911.0215/
   96,20230911.0235/
   90,20230911.0240/
   94,20230911.0245/
   97,20230911.0305/
   95,20230911.0310/
   93,20230911.0315/
   97,20230911.0335/
  100,20230911.0340/
  101,20230911.0345/
  102,20230911.0405/
  100,20230911.0410/
  106,20230911.0415/
  104,20230911.0435/
  103,20230911.0440/
  100,20230911.0445/
   99,20230911.0505/
  102,20230911.0510/
  104,20230911.0515/
  103,20230911.0535/
  105,20230911.0540/
  105,20230911.0545/
  109,20230911.0605/
  107,20230911.0610/
  105,20230911.0615/
  111,20230911.0635/
  111,20230911.0640/
  111,20230911.0645/
  108,20230911.0705/
  106,20230911.0710/
  108,20230911.0715/
  107,20230911.0735/
  108,20230911.0740/
  107,20230911.0745/
  103,20230911.0805/
  102,20230911.0810/
  105,20230911.0815/
  101,20230911.0835/
  101,20230911.0840/
  105,20230911.0845/
  102,20230911.0905/
  104,20230911.0910/
  103,20230911.0915/
  104,20230911.0935/
  103,20230911.0940/
  102,20230911.0945/
   97,20230911.1005/
   94,20230911.1010/
   96,20230911.1015/
   97,20230911.1035/
   92,20230911.1040/
   91,20230911.1045/
   89,20230911.1105/
   89,20230911.1110/
   86,20230911.1115/
   86,20230911.1135/
   82,20230911.1140/
   86,20230911.1145/
   82,20230911.1205/
   81,20230911.1210/
   81,20230911.1215/
   75,20230911.1235/
   74,20230911.1240/
   75,20230911.1245/
   74,20230911.1305/
   73,20230911.1310/
   75,20230911.1315/
   71,20230911.1335/
   71,20230911.1340/
   69,20230911.1345/
   66,20230911.1405/
   66,20230911.1410/
   71,20230911.1415/
   69,20230911.1435/
   70,20230911.1440/
   67,20230911.1445/
   64,20230911.1505/
   63,20230911.1510/
   63,20230911.1515/
   63,20230911.1535/
   64,20230911.1540/
   63,20230911.1545/
   62,20230911.1605/
   61,20230911.1610/
   62,20230911.1615/
   67,20230911.1635/
   66,20230911.1640/
   63,20230911.1645/
   62,20230911.1705/
   61,20230911.1710/
   64,20230911.1715/
   66,20230911.1735/
   64,20230911.1740/
   63,20230911.1745/
   68,20230911.1805/
   74,20230911.1810/
   75,20230911.1815/
   72,20230911.1835/
   68,20230911.1840/
   68,20230911.1845/
   72,20230911.1905/
   76,20230911.1910/
   77,20230911.1915/
   72,20230911.1935/
   74,20230911.1940/
   75,20230911.1945/
   76,20230911.2005/
   74,20230911.2010/
   73,20230911.2015/
   78,20230911.2035/
   77,20230911.2040/
   79,20230911.2045/
   79,20230911.2105/
   80,20230911.2110/
   85,20230911.2115/
   89,20230911.2135/
   89,20230911.2140/
   84,20230911.2145/
   80,20230911.2205/
   79,20230911.2210/
   80,20230911.2215/
   82,20230911.2235/
   83,20230911.2240/
   85,20230911.2245/
   84,20230911.2305/
   87,20230911.2310/
   85,20230911.2315/
   88,20230911.2335/
   83,20230911.2340/
   83,20230911.2345/
   86,20230912.0005/
   88,20230912.0010/
   91,20230912.0015/
   86,20230912.0035/
   88,20230912.0040/
   90,20230912.0045/
   90,20230912.0105/
   90,20230912.0110/
   87,20230912.0115/
   84,20230912.0135/
   86,20230912.0140/
   92,20230912.0145/
  101,20230912.0405/
   99,20230912.0410/
   99,20230912.0415/
  101,20230912.0435/
  102,20230912.0440/
  107,20230912.0445/
  104,20230912.0505/
  107,20230912.0510/
  105,20230912.0515/
  109,20230912.0535/
  108,20230912.0540/
  105,20230912.0545/
  109,20230912.0605/
  114,20230912.0610/
  114,20230912.0615/
  115,20230912.0635/
  113,20230912.0640/
  114,20230912.0645/
  110,20230912.0705/
  107,20230912.0710/
  117,20230912.0715/
  114,20230912.0735/
  120,20230912.0740/
  114,20230912.0745/
  113,20230912.0805/
  110,20230912.0810/
  110,20230912.0815/
  114,20230912.0835/
  112,20230912.0840/
  116,20230912.0845/
  113,20230912.0905/
  113,20230912.0910/
  116,20230912.0915/
  109,20230912.0935/
  111,20230912.0940/
  102,20230912.0945/
  104,20230912.1005/
  103,20230912.1010/
  102,20230912.1015/
  100,20230912.1035/
   99,20230912.1040/
  100,20230912.1045/
   97,20230912.1105/
   97,20230912.1110/
   97,20230912.1115/
   95,20230912.1135/
   94,20230912.1140/
   92,20230912.1145/
   88,20230912.1205/
   90,20230912.1210/
   90,20230912.1215/
   81,20230912.1235/
   78,20230912.1240/
   80,20230912.1245/
   79,20230912.1305/
   79,20230912.1310/
   74,20230912.1315/
   79,20230912.1335/
   76,20230912.1340/
   79,20230912.1345/
   77,20230912.1405/
   76,20230912.1410/
   73,20230912.1415/
   72,20230912.1435/
   72,20230912.1440/
   75,20230912.1445/
   68,20230912.1505/
   67,20230912.1510/
   69,20230912.1515/
   71,20230912.1535/
   68,20230912.1540/
   65,20230912.1545/
   67,20230912.1605/
   72,20230912.1610/
   72,20230912.1615/
   70,20230912.1635/
   66,20230912.1640/
   68,20230912.1645/
   71,20230912.1705/
   72,20230912.1710/
   71,20230912.1715/
   74,20230912.1735/
   71,20230912.1740/
   74,20230912.1745/
   76,20230912.1805/
   78,20230912.1810/
   76,20230912.1815/
   78,20230912.1835/
   76,20230912.1840/
   79,20230912.1845/
   80,20230912.1905/
   75,20230912.1910/
   71,20230912.1915/
   80,20230912.1935/
   80,20230912.1940/
   84,20230912.1945/
   87,20230912.2005/
   84,20230912.2010/
   86,20230912.2015/
   84,20230912.2035/
   88,20230912.2040/
   93,20230912.2045/
   93,20230912.2105/
   90,20230912.2110/
   91,20230912.2115/
   93,20230912.2135/
   97,20230912.2140/
   91,20230912.2145/
   86,20230912.2205/
   84,20230912.2210/
   95,20230912.2215/
   90,20230912.2235/
   89,20230912.2240/
   89,20230912.2245/
   96,20230912.2305/
   97,20230912.2310/
   95,20230912.2315/
   95,20230912.2335/
   88,20230912.2340/
   98,20230912.2345/
   91,20230913.0005/
   99,20230913.0010/
   96,20230913.0015/
   94,20230913.0035/
   97,20230913.0040/
   93,20230913.0045/
   95,20230913.0105/
   84,20230913.0110/
   89,20230913.0115/
   87,20230913.0135/
   97,20230913.0140/
   97,20230913.0145/
   96,20230913.0205/
   96,20230913.0210/
   97,20230913.0215/
  100,20230913.0235/
   95,20230913.0240/
   98,20230913.0245/
   96,20230913.0305/
  105,20230913.0310/
  104,20230913.0315/
   99,20230913.0335/
  105,20230913.0340/
  110,20230913.0345/
  107,20230913.0405/
  107,20230913.0410/
  103,20230913.0415/
  113,20230913.0435/
  108,20230913.0440/
  110,20230913.0445/
  109,20230913.0505/
  111,20230913.0510/
  119,20230913.0515/
  119,20230913.0535/
  116,20230913.0540/
  119,20230913.0545/
  124,20230913.0605/
  126,20230913.0610/
  134,20230913.0615/
  132,20230913.0635/
  132,20230913.0640/
  133,20230913.0645/
  135,20230913.0705/
  133,20230913.0710/
  131,20230913.0715/
  135,20230913.0735/
  134,20230913.0740/
  134,20230913.0745/
  131,20230913.0805/
  132,20230913.0810/
  136,20230913.0815/
  135,20230913.0835/
  132,20230913.0840/
  136,20230913.0845/
  143,20230913.0905/
  134,20230913.0910/
  148,20230913.0915/
  154,20230913.0935/
  158,20230913.0940/
  149,20230913.0945/
  152,20230913.1005/
  158,20230913.1010/
  148,20230913.1015/
  142,20230913.1035/
  142,20230913.1040/
  143,20230913.1045/
  129,20230913.1105/
  132,20230913.1110/
  139,20230913.1115/
  134,20230913.1135/
  130,20230913.1140/
  144,20230913.1145/
  143,20230913.1205/
  130,20230913.1210/
  122,20230913.1215/
  131,20230913.1235/
  140,20230913.1240/
  150,20230913.1245/
  147,20230913.1305/
  137,20230913.1310/
  129,20230913.1315/
  132,20230913.1335/
  130,20230913.1340/
  122,20230913.1345/
  112,20230913.1405/
  106,20230913.1410/
  112,20230913.1415/
  113,20230913.1435/
  116,20230913.1440/
  114,20230913.1445/
  110,20230913.1505/
  108,20230913.1510/
  115,20230913.1515/
  117,20230913.1535/
  106,20230913.1540/
  101,20230913.1545/
  116,20230913.1605/
  111,20230913.1610/
  114,20230913.1615/
  105,20230913.1635/
  100,20230913.1640/
  117,20230913.1645/
   97,20230913.1705/
   96,20230913.1710/
  108,20230913.1715/
   95,20230913.1735/
  112,20230913.1740/
  119,20230913.1745/
  113,20230913.1805/
  106,20230913.1810/
   96,20230913.1815/
  111,20230913.1835/
  114,20230913.1840/
  113,20230913.1845/
  105,20230913.1905/
  109,20230913.1910/
  119,20230913.1915/
  107,20230913.1935/
  122,20230913.1940/
  122,20230913.1945/
  107,20230913.2005/
  108,20230913.2010/
  105,20230913.2015/
  122,20230913.2035/
  117,20230913.2040/
  120,20230913.2045/
  104,20230913.2105/
  104,20230913.2110/
  121,20230913.2115/
  121,20230913.2135/
  129,20230913.2140/
  122,20230913.2145/
  119,20230913.2205/
  116,20230913.2210/
  111,20230913.2215/
  119,20230913.2235/
  103,20230913.2240/
  103,20230913.2245/
  105,20230913.2305/
  105,20230913.2310/
  100,20230913.2315/
  101,20230913.2335/
  107,20230913.2340/
  109,20230913.2345/
  115,20230914.0005/
  109,20230914.0010/
  100,20230914.0015/
  103,20230914.0035/
   94,20230914.0040/
   95,20230914.0045/
   89,20230914.0105/
   98,20230914.0110/
  102,20230914.0115/
   98,20230914.0135/
   99,20230914.0140/
   91,20230914.0145/
   92,20230914.0205/
   93,20230914.0210/
   85,20230914.0215/
  101,20230914.0235/
   92,20230914.0240/
   91,20230914.0245/
   91,20230914.0305/
   96,20230914.0310/
  104,20230914.0315/
  100,20230914.0335/
   97,20230914.0340/
  102,20230914.0345/
  101,20230914.0405/
  105,20230914.0410/
   99,20230914.0415/
  100,20230914.0435/
  101,20230914.0440/
  100,20230914.0445/
  103,20230914.0505/
  104,20230914.0510/
  102,20230914.0515/
  112,20230914.0535/
  111,20230914.0540/
  111,20230914.0545/
  108,20230914.0605/
  106,20230914.0610/
  114,20230914.0615/
  114,20230914.0635/
  113,20230914.0640/
  117,20230914.0645/
  118,20230914.0705/
  119,20230914.0710/
  118,20230914.0715/
  122,20230914.0735/
  118,20230914.0740/
  120,20230914.0745/
  124,20230914.0805/
  115,20230914.0810/
  118,20230914.0815/
  118,20230914.0835/
  124,20230914.0840/
  121,20230914.0845/
  121,20230914.0905/
  125,20230914.0910/
  121,20230914.0915/
  118,20230914.0935/
  122,20230914.0940/
  118,20230914.0945/
  122,20230914.1005/
  120,20230914.1010/
  119,20230914.1015/
  118,20230914.1035/
  121,20230914.1040/
  116,20230914.1045/
  118,20230914.1105/
  109,20230914.1110/
  104,20230914.1115/
  104,20230914.1135/
  111,20230914.1140/
  112,20230914.1145/
  108,20230914.1205/
  107,20230914.1210/
  102,20230914.1215/
  107,20230914.1235/
  101,20230914.1240/
   96,20230914.1245/
   92,20230914.1305/
   90,20230914.1310/
   89,20230914.1315/
   86,20230914.1335/
   86,20230914.1340/
   90,20230914.1345/
   85,20230914.1405/
   87,20230914.1410/
   83,20230914.1415/
   86,20230914.1435/
   87,20230914.1440/
   84,20230914.1445/
   85,20230914.1505/
   77,20230914.1510/
   74,20230914.1515/
   77,20230914.1535/
   79,20230914.1540/
   80,20230914.1545/
   76,20230914.1605/
   70,20230914.1610/
   79,20230914.1615/
   81,20230914.1635/
   75,20230914.1640/
   78,20230914.1645/
   75,20230914.1705/
   85,20230914.1710/
   84,20230914.1715/
   81,20230914.1735/
   82,20230914.1740/
   82,20230914.1745/
   82,20230914.1805/
   80,20230914.1810/
   85,20230914.1815/
   80,20230914.1835/
   88,20230914.1840/
   84,20230914.1845/
   81,20230914.1905/
   85,20230914.1910/
   85,20230914.1915/
   85,20230914.1935/
   88,20230914.1940/
   90,20230914.1945/
   97,20230914.2005/
   90,20230914.2010/
   91,20230914.2015/
   91,20230914.2035/
   91,20230914.2040/
   93,20230914.2045/
   92,20230914.2050/
   92,20230914.2055/
   87,20230914.2100/
   94,20230914.2120/
   95,20230914.2125/
   98,20230914.2130/
   93,20230914.2150/
  100,20230914.2155/
   96,20230914.2200/
  100,20230914.2220/
   90,20230914.2225/
   94,20230914.2230/
  103,20230914.2235/
   96,20230914.2240/
   92,20230914.2245/
   90,20230914.2305/
   91,20230914.2310/
   98,20230914.2315/
   98,20230914.2335/
   88,20230914.2340/
   89,20230914.2345/
   90,20230915.0005/
   90,20230915.0010/
   93,20230915.0015/
   92,20230915.0035/
   91,20230915.0040/
   90,20230915.0045/
   86,20230915.0105/
   87,20230915.0110/
   82,20230915.0115/
   78,20230915.0135/
   79,20230915.0140/
   81,20230915.0145/
   84,20230915.0205/
   79,20230915.0210/
   80,20230915.0215/
   82,20230915.0235/
   83,20230915.0240/
   86,20230915.0245/
   82,20230915.0305/
   78,20230915.0310/
   81,20230915.0315/
   79,20230915.0335/
   81,20230915.0340/
   85,20230915.0345/
   80,20230915.0405/
   86,20230915.0410/
   84,20230915.0415/
   87,20230915.0435/
   83,20230915.0440/
   84,20230915.0445/
   85,20230915.0505/
   86,20230915.0510/
   88,20230915.0515/
   89,20230915.0520/
   86,20230915.0525/
   88,20230915.0530/
   91,20230915.0550/
   94,20230915.0555/
   95,20230915.0600/
   95,20230915.0620/
   96,20230915.0625/
   98,20230915.0630/
   98,20230915.0650/
   96,20230915.0655/
   96,20230915.0700/
   96,20230915.0720/
   98,20230915.0725/
   96,20230915.0730/
  104,20230915.0750/
   98,20230915.0755/
  101,20230915.0800/
  105,20230915.0820/
  103,20230915.0825/
  106,20230915.0830/
  105,20230915.0850/
  105,20230915.0855/
  105,20230915.0900/
  102,20230915.0920/
  108,20230915.0925/
  104,20230915.0930/
  105,20230915.0950/
  100,20230915.0955/
  103,20230915.1000/
  103,20230915.1020/
  105,20230915.1025/
  107,20230915.1030/
  100,20230915.1050/
  100,20230915.1055/
  102,20230915.1100/
  103,20230915.1120/
  102,20230915.1125/
  102,20230915.1130/
  100,20230915.1150/
   96,20230915.1155/
   96,20230915.1200/
   93,20230915.1220/
   91,20230915.1225/
   90,20230915.1230/
   89,20230915.1250/
   89,20230915.1255/
   90,20230915.1300/
   87,20230915.1320/
   84,20230915.1325/
   79,20230915.1330/
   79,20230915.1350/
   77,20230915.1355/
   84,20230915.1400/
   80,20230915.1420/
   74,20230915.1425/
   76,20230915.1430/
   69,20230915.1450/
   71,20230915.1455/
   67,20230915.1500/
   65,20230915.1520/
   68,20230915.1525/
   72,20230915.1530/
   69,20230915.1550/
   67,20230915.1555/
   66,20230915.1600/
   69,20230915.1620/
   66,20230915.1625/
   68,20230915.1630/
   71,20230915.1650/
   69,20230915.1655/
   74,20230915.1700/
   74,20230915.1720/
   74,20230915.1725/
   75,20230915.1730/
   76,20230915.1750/
   75,20230915.1755/
   72,20230915.1800/
   73,20230915.1820/
   74,20230915.1825/
   73,20230915.1830/
   73,20230915.1850/
   78,20230915.1855/
   75,20230915.1900/
   77,20230915.1920/
   76,20230915.1925/
   77,20230915.1930/
   79,20230915.1935/
   83,20230915.1940/
   83,20230915.1945/
   87,20230915.2005/
   86,20230915.2010/
   85,20230915.2015/
   86,20230915.2035/
   82,20230915.2040/
   82,20230915.2045/
   87,20230915.2105/
   90,20230915.2110/
   89,20230915.2115/
   86,20230915.2135/
   86,20230915.2140/
   86,20230915.2145/
   90,20230915.2205/
   89,20230915.2210/
   91,20230915.2215/
   90,20230915.2235/
   96,20230915.2240/
   92,20230915.2245/
   93,20230915.2305/
   89,20230915.2310/
   89,20230915.2315/
   90,20230915.2335/
   90,20230915.2340/
   86,20230915.2345/
   83,20230916.0005/
   85,20230916.0010/
   88,20230916.0015/
   85,20230916.0035/
   80,20230916.0040/
   80,20230916.0045/
   85,20230916.0105/
   83,20230916.0110/
   77,20230916.0115/
   80,20230916.0135/
   74,20230916.0140/
   76,20230916.0145/
   75,20230916.0205/
   74,20230916.0210/
   73,20230916.0215/
   72,20230916.0235/
   72,20230916.0240/
   69,20230916.0245/
   70,20230916.0305/
   66,20230916.0310/
   67,20230916.0315/
   69,20230916.0335/
   72,20230916.0340/
   71,20230916.0345/
   73,20230916.0405/
   73,20230916.0410/
   74,20230916.0415/
   72,20230916.0435/
   71,20230916.0440/
   71,20230916.0445/
   72,20230916.0505/
   72,20230916.0510/
   70,20230916.0515/
   74,20230916.0535/
   76,20230916.0540/
   74,20230916.0545/
   80,20230916.0605/
   81,20230916.0610/
   80,20230916.0615/
   87,20230916.0635/
   88,20230916.0640/
   86,20230916.0645/
   87,20230916.0705/
   87,20230916.0710/
   86,20230916.0715/
   88,20230916.0735/
   85,20230916.0740/
   85,20230916.0745/
   86,20230916.0805/
   86,20230916.0810/
   91,20230916.0815/
   91,20230916.0835/
   93,20230916.0840/
   93,20230916.0845/
   94,20230916.0905/
   96,20230916.0910/
  101,20230916.0915/
  101,20230916.0935/
   99,20230916.0940/
  100,20230916.0945/
   99,20230916.1005/
  100,20230916.1010/
   99,20230916.1015/
   98,20230916.1035/
   97,20230916.1040/
   99,20230916.1045/
   94,20230916.1050/
   95,20230916.1055/
   97,20230916.1100/
   94,20230916.1120/
   96,20230916.1125/
   96,20230916.1130/
   97,20230916.1150/
   98,20230916.1155/
   94,20230916.1200/
   94,20230916.1235/
   92,20230916.1240/
   91,20230916.1245/
   88,20230916.1305/
   88,20230916.1310/
   85,20230916.1315/
   85,20230916.1335/
   81,20230916.1340/
   78,20230916.1345/
   78,20230916.1405/
   75,20230916.1410/
   76,20230916.1415/
   77,20230916.1435/
   73,20230916.1440/
   80,20230916.1445/
   80,20230916.1505/
   76,20230916.1510/
   72,20230916.1515/
   69,20230916.1535/
   72,20230916.1540/
   73,20230916.1545/
   69,20230916.1605/
   70,20230916.1610/
   70,20230916.1615/
   71,20230916.1635/
   71,20230916.1640/
   70,20230916.1645/
   73,20230916.1705/
   72,20230916.1710/
   75,20230916.1715/
   78,20230916.1735/
   81,20230916.1740/
   78,20230916.1745/
   80,20230916.1805/
   79,20230916.1810/
   81,20230916.1815/
   82,20230916.1835/
   81,20230916.1840/
   82,20230916.1845/
   82,20230916.1850/
   80,20230916.1855/
   79,20230916.1900/
   82,20230916.1920/
   84,20230916.1925/
   85,20230916.1930/
   85,20230916.1950/
   84,20230916.1955/
   85,20230916.2000/
   90,20230916.2020/
   88,20230916.2025/
   91,20230916.2030/
   87,20230916.2050/
   93,20230916.2055/
   95,20230916.2100/
   97,20230916.2120/
   92,20230916.2125/
   91,20230916.2130/
   97,20230916.2150/
   93,20230916.2155/
   91,20230916.2200/
   86,20230916.2220/
   90,20230916.2225/
   96,20230916.2230/
   89,20230916.2250/
   94,20230916.2255/
   97,20230916.2300/
   98,20230916.2320/
   95,20230916.2325/
   88,20230916.2330/
   94,20230916.2350/
   92,20230916.2355/
   90,20230917.0000/
   85,20230917.0020/
   87,20230917.0025/
   86,20230917.0030/
   80,20230917.0050/
   78,20230917.0055/
   77,20230917.0100/
   78,20230917.0120/
   75,20230917.0125/
   75,20230917.0130/
   75,20230917.0135/
   79,20230917.0140/
   75,20230917.0145/
   75,20230917.0205/
   76,20230917.0210/
   75,20230917.0215/
   70,20230917.0235/
   70,20230917.0240/
   68,20230917.0245/
   63,20230917.0305/
   64,20230917.0310/
   64,20230917.0315/
   60,20230917.0335/
   64,20230917.0340/
   60,20230917.0345/
   63,20230917.0405/
   60,20230917.0410/
   64,20230917.0415/
   65,20230917.0435/
   65,20230917.0440/
   65,20230917.0445/
   64,20230917.0505/
   63,20230917.0510/
   63,20230917.0515/
   65,20230917.0535/
   61,20230917.0540/
   64,20230917.0545/
   67,20230917.0605/
   66,20230917.0610/
   68,20230917.0615/
   68,20230917.0620/
   66,20230917.0625/
   68,20230917.0630/
   70,20230917.0650/
   68,20230917.0655/
   71,20230917.0700/
   70,20230917.0720/
   72,20230917.0725/
   72,20230917.0730/
   70,20230917.0750/
   71,20230917.0755/
   68,20230917.0800/
   70,20230917.0820/
   70,20230917.0825/
   71,20230917.0830/
   73,20230917.0835/
   77,20230917.0840/
   79,20230917.0845/
   81,20230917.0905/
   80,20230917.0910/
   83,20230917.0915/
   85,20230917.0935/
   87,20230917.0940/
   83,20230917.0945/
   78,20230917.1005/
   81,20230917.1010/
   79,20230917.1015/
   80,20230917.1035/
   77,20230917.1040/
   76,20230917.1045/
   78,20230917.1105/
   83,20230917.1110/
   81,20230917.1115/
   86,20230917.1135/
   86,20230917.1140/
   84,20230917.1145/
   84,20230917.1205/
   84,20230917.1210/
   83,20230917.1215/
   77,20230917.1235/
   76,20230917.1240/
   76,20230917.1245/
   74,20230917.1305/
   69,20230917.1310/
   73,20230917.1315/
   67,20230917.1335/
   69,20230917.1340/
   72,20230917.1345/
   68,20230917.1405/
   72,20230917.1410/
   71,20230917.1415/
   71,20230917.1435/
   66,20230917.1440/
   63,20230917.1445/
   64,20230917.1505/
   66,20230917.1510/
   69,20230917.1515/
   61,20230917.1535/
   60,20230917.1540/
   61,20230917.1545/
   61,20230917.1620/
   60,20230917.1625/
   59,20230917.1630/
   62,20230917.1650/
   60,20230917.1655/
   63,20230917.1700/
   62,20230917.1720/
   67,20230917.1725/
   65,20230917.1730/
   64,20230917.1750/
   68,20230917.1755/
   67,20230917.1800/
   69,20230917.1820/
   69,20230917.1825/
   67,20230917.1830/
   70,20230917.1850/
   75,20230917.1855/
   72,20230917.1900/
   74,20230917.1920/
   73,20230917.1925/
   73,20230917.1930/
   78,20230917.1950/
   79,20230917.1955/
   76,20230917.2000/
   80,20230917.2020/
   80,20230917.2025/
   81,20230917.2030/
   82,20230917.2050/
   83,20230917.2055/
   83,20230917.2100/
   83,20230917.2120/
   82,20230917.2125/
   84,20230917.2130/
   83,20230917.2150/
   85,20230917.2155/
