#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: FBV_Dec_2023_Well2.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2023-12-01 00:20:00 to 2023-12-21 11:45:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   71,20231208.2040/
   69,20231208.2045/
   66,20231208.2105/
   66,20231208.2110/
   63,20231208.2115/
   62,20231208.2120/
   63,20231208.2125/
   64,20231208.2130/
   60,20231208.2150/
   58,20231208.2155/
   58,20231208.2200/
   56,20231208.2220/
   55,20231208.2225/
   54,20231208.2230/
   55,20231208.2235/
   56,20231208.2240/
   54,20231208.2245/
   51,20231208.2305/
   47,20231208.2310/
   45,20231208.2315/
   43,20231208.2335/
   41,20231208.2340/
   40,20231208.2345/
   39,20231208.2350/
   39,20231208.2355/
   38,20231209.0000/
   35,20231209.0020/
   35,20231209.0025/
   33,20231209.0030/
   34,20231209.0050/
   32,20231209.0055/
   32,20231209.0100/
   34,20231209.0105/
   33,20231209.0110/
   30,20231209.0115/
   31,20231209.0135/
   30,20231209.0140/
   30,20231209.0145/
   27,20231209.0205/
   28,20231209.0210/
   29,20231209.0215/
   27,20231209.0220/
   26,20231209.0225/
   25,20231209.0230/
   25,20231209.0250/
   26,20231209.0255/
   26,20231209.0300/
   25,20231209.0320/
   25,20231209.0325/
   24,20231209.0330/
   24,20231209.0335/
   24,20231209.0340/
   25,20231209.0345/
   24,20231209.0405/
   26,20231209.0410/
   26,20231209.0415/
   25,20231209.0435/
   25,20231209.0440/
   26,20231209.0445/
   26,20231209.0450/
   26,20231209.0455/
   26,20231209.0500/
   25,20231209.0520/
   27,20231209.0525/
   27,20231209.0530/
   28,20231209.0550/
   27,20231209.0555/
   25,20231209.0600/
   26,20231209.0605/
   29,20231209.0610/
   30,20231209.0615/
   29,20231209.0635/
   30,20231209.0640/
   30,20231209.0645/
   32,20231209.0705/
   30,20231209.0710/
   29,20231209.0715/
   29,20231209.0720/
   30,20231209.0725/
   30,20231209.0730/
   30,20231209.0750/
   30,20231209.0755/
   29,20231209.0800/
   30,20231209.0820/
   29,20231209.0825/
   30,20231209.0830/
   31,20231209.0835/
   30,20231209.0840/
   30,20231209.0845/
   35,20231209.0905/
   34,20231209.0910/
   34,20231209.0915/
   37,20231209.0935/
   39,20231209.0940/
   38,20231209.0945/
   40,20231209.0950/
   42,20231209.0955/
   41,20231209.1000/
   39,20231209.1020/
   40,20231209.1025/
   38,20231209.1030/
   37,20231209.1050/
   37,20231209.1055/
   35,20231209.1100/
   34,20231209.1105/
   36,20231209.1110/
   35,20231209.1115/
   37,20231209.1135/
   37,20231209.1140/
   35,20231209.1145/
   39,20231209.1205/
   40,20231209.1210/
   43,20231209.1215/
   44,20231209.1220/
   42,20231209.1225/
   43,20231209.1230/
   43,20231209.1250/
   45,20231209.1255/
   46,20231209.1300/
   48,20231209.1320/
   45,20231209.1325/
   47,20231209.1330/
   47,20231209.1335/
   44,20231209.1340/
   43,20231209.1345/
   46,20231209.1405/
   46,20231209.1410/
   49,20231209.1415/
   52,20231209.1435/
   54,20231209.1440/
   54,20231209.1445/
   55,20231209.1450/
   57,20231209.1455/
   57,20231209.1500/
   58,20231209.1520/
   60,20231209.1525/
   62,20231209.1530/
   65,20231209.1550/
   65,20231209.1555/
   63,20231209.1600/
   63,20231209.1605/
   65,20231209.1610/
   65,20231209.1615/
   69,20231209.1635/
   68,20231209.1640/
   70,20231209.1645/
   71,20231209.1705/
   70,20231209.1710/
   70,20231209.1715/
   72,20231209.1720/
   74,20231209.1725/
   74,20231209.1730/
   75,20231209.1750/
   74,20231209.1755/
   76,20231209.1800/
   78,20231209.1820/
   79,20231209.1825/
   77,20231209.1830/
   77,20231209.1835/
   77,20231209.1840/
   77,20231209.1845/
   77,20231209.1905/
   76,20231209.1910/
   79,20231209.1915/
   78,20231209.1935/
   78,20231209.1940/
   77,20231209.1945/
   76,20231209.1950/
   76,20231209.1955/
   77,20231209.2000/
   74,20231209.2020/
   75,20231209.2025/
   76,20231209.2030/
   74,20231209.2050/
   69,20231209.2055/
   69,20231209.2100/
   72,20231209.2105/
   71,20231209.2110/
   67,20231209.2115/
   66,20231209.2135/
   65,20231209.2140/
   65,20231209.2145/
   60,20231209.2205/
   60,20231209.2210/
   60,20231209.2215/
   59,20231209.2220/
   57,20231209.2225/
   57,20231209.2230/
   54,20231209.2250/
   54,20231209.2255/
   53,20231209.2300/
   50,20231209.2320/
   45,20231209.2325/
   43,20231209.2330/
   44,20231209.2335/
   45,20231209.2340/
   42,20231209.2345/
   37,20231210.0005/
   36,20231210.0010/
   34,20231210.0015/
   33,20231210.0035/
   29,20231210.0040/
   27,20231210.0045/
   28,20231210.0050/
   28,20231210.0055/
   27,20231210.0100/
   26,20231210.0120/
   25,20231210.0125/
   23,20231210.0130/
   18,20231210.0150/
   16,20231210.0155/
   18,20231210.0200/
   20,20231210.0205/
   19,20231210.0210/
   18,20231210.0215/
   16,20231210.0235/
   18,20231210.0240/
   18,20231210.0245/
   15,20231210.0305/
   13,20231210.0310/
   12,20231210.0315/
   12,20231210.0320/
   13,20231210.0325/
   12,20231210.0330/
   12,20231210.0350/
   12,20231210.0355/
   11,20231210.0400/
   12,20231210.0420/
   12,20231210.0425/
   12,20231210.0430/
   13,20231210.0435/
   13,20231210.0440/
   14,20231210.0445/
   13,20231210.0505/
   13,20231210.0510/
   13,20231210.0515/
   13,20231210.0535/
   14,20231210.0540/
   16,20231210.0545/
   16,20231210.0550/
   15,20231210.0555/
   16,20231210.0600/
   17,20231210.0620/
   17,20231210.0625/
   18,20231210.0630/
   18,20231210.0650/
   18,20231210.0655/
   18,20231210.0700/
   17,20231210.0705/
   18,20231210.0710/
   20,20231210.0715/
   23,20231210.0735/
   25,20231210.0740/
   25,20231210.0745/
   28,20231210.0805/
   28,20231210.0810/
   28,20231210.0815/
   28,20231210.0820/
   29,20231210.0825/
   29,20231210.0830/
   31,20231210.0850/
   31,20231210.0855/
   31,20231210.0900/
   33,20231210.0920/
   33,20231210.0925/
   32,20231210.0930/
   31,20231210.0935/
   33,20231210.0940/
   35,20231210.0945/
   34,20231210.1005/
   34,20231210.1010/
   36,20231210.1015/
   38,20231210.1035/
   39,20231210.1040/
   40,20231210.1045/
   39,20231210.1050/
   40,20231210.1055/
   39,20231210.1100/
   39,20231210.1120/
   38,20231210.1125/
   38,20231210.1130/
   37,20231210.1150/
   38,20231210.1155/
   39,20231210.1200/
   40,20231210.1205/
   39,20231210.1210/
   39,20231210.1215/
   38,20231210.1235/
   38,20231210.1240/
   41,20231210.1245/
   42,20231210.1305/
   42,20231210.1310/
   45,20231210.1315/
   47,20231210.1320/
   47,20231210.1325/
   47,20231210.1330/
   49,20231210.1350/
   52,20231210.1355/
   53,20231210.1400/
   57,20231210.1420/
   55,20231210.1425/
   53,20231210.1430/
   56,20231210.1435/
   58,20231210.1440/
   57,20231210.1445/
   58,20231210.1505/
   58,20231210.1510/
   58,20231210.1515/
   63,20231210.1535/
   60,20231210.1540/
   62,20231210.1545/
   65,20231210.1550/
   64,20231210.1555/
   62,20231210.1600/
   70,20231210.1620/
   72,20231210.1625/
   73,20231210.1630/
   75,20231210.1650/
   75,20231210.1655/
   77,20231210.1700/
   80,20231210.1705/
   79,20231210.1710/
   80,20231210.1715/
   82,20231210.1735/
   81,20231210.1740/
   79,20231210.1745/
   82,20231210.1805/
   81,20231210.1810/
   81,20231210.1815/
   81,20231210.1820/
   80,20231210.1825/
   81,20231210.1830/
   83,20231210.1850/
   82,20231210.1855/
   84,20231210.1900/
   88,20231210.1920/
   89,20231210.1925/
   89,20231210.1930/
   90,20231210.1935/
   90,20231210.1940/
   89,20231210.1945/
   89,20231210.2005/
   90,20231210.2010/
   90,20231210.2015/
   85,20231210.2035/
   83,20231210.2040/
   84,20231210.2045/
   83,20231210.2050/
   81,20231210.2055/
   80,20231210.2100/
   79,20231210.2120/
   79,20231210.2125/
   77,20231210.2130/
   76,20231210.2150/
   77,20231210.2155/
   77,20231210.2200/
   77,20231210.2205/
   77,20231210.2210/
   75,20231210.2215/
   75,20231210.2235/
   74,20231210.2240/
   73,20231210.2245/
   67,20231210.2305/
   65,20231210.2310/
   64,20231210.2315/
   63,20231210.2320/
   61,20231210.2325/
   58,20231210.2330/
   54,20231210.2350/
   52,20231210.2355/
   49,20231211.0000/
   41,20231211.0020/
   41,20231211.0025/
   42,20231211.0030/
   41,20231211.0035/
   38,20231211.0040/
   36,20231211.0045/
   38,20231211.0105/
   36,20231211.0110/
   37,20231211.0115/
   34,20231211.0135/
   34,20231211.0140/
   32,20231211.0145/
   30,20231211.0150/
   28,20231211.0155/
   28,20231211.0200/
   26,20231211.0220/
   24,20231211.0225/
   22,20231211.0230/
   20,20231211.0250/
   20,20231211.0255/
   20,20231211.0300/
   20,20231211.0305/
   19,20231211.0310/
   17,20231211.0315/
   18,20231211.0335/
   18,20231211.0340/
   19,20231211.0345/
   20,20231211.0405/
   20,20231211.0410/
   21,20231211.0415/
   20,20231211.0420/
   20,20231211.0425/
   20,20231211.0430/
   22,20231211.0450/
   20,20231211.0455/
   17,20231211.0500/
   16,20231211.0520/
   17,20231211.0525/
   19,20231211.0530/
   17,20231211.0535/
   16,20231211.0540/
   18,20231211.0545/
   21,20231211.0605/
   22,20231211.0610/
   23,20231211.0615/
   21,20231211.0635/
   21,20231211.0640/
   24,20231211.0645/
   24,20231211.0650/
   25,20231211.0655/
   25,20231211.0700/
   27,20231211.0720/
   29,20231211.0725/
   30,20231211.0730/
   30,20231211.0750/
   30,20231211.0755/
   33,20231211.0800/
   35,20231211.0805/
   36,20231211.0810/
   36,20231211.0815/
   39,20231211.0835/
   41,20231211.0840/
   42,20231211.0845/
   43,20231211.0905/
   42,20231211.0910/
   40,20231211.0915/
   42,20231211.0920/
   43,20231211.0925/
   45,20231211.0930/
   46,20231211.0950/
   48,20231211.0955/
   47,20231211.1000/
   51,20231211.1020/
   51,20231211.1025/
   52,20231211.1030/
   52,20231211.1035/
   53,20231211.1040/
   54,20231211.1045/
   57,20231211.1105/
   55,20231211.1110/
   53,20231211.1115/
   53,20231211.1135/
   53,20231211.1140/
   52,20231211.1145/
   52,20231211.1150/
   51,20231211.1155/
   52,20231211.1200/
   57,20231211.1220/
   56,20231211.1225/
   55,20231211.1230/
   59,20231211.1250/
   61,20231211.1255/
   61,20231211.1300/
   61,20231211.1305/
   62,20231211.1310/
   63,20231211.1315/
   66,20231211.1335/
   68,20231211.1340/
   68,20231211.1345/
   67,20231211.1405/
   67,20231211.1410/
   66,20231211.1415/
   65,20231211.1420/
   66,20231211.1425/
   68,20231211.1430/
   69,20231211.1450/
   71,20231211.1455/
   70,20231211.1500/
   73,20231211.1520/
   74,20231211.1525/
   76,20231211.1530/
   78,20231211.1535/
   78,20231211.1540/
   79,20231211.1545/
   82,20231211.1605/
   85,20231211.1610/
   86,20231211.1615/
   90,20231211.1635/
   90,20231211.1640/
   90,20231211.1645/
   91,20231211.1650/
   92,20231211.1655/
   94,20231211.1700/
   97,20231211.1720/
   97,20231211.1725/
   96,20231211.1730/
   98,20231211.1750/
   98,20231211.1755/
  100,20231211.1800/
  101,20231211.1805/
  100,20231211.1810/
   99,20231211.1815/
  103,20231211.1835/
  105,20231211.1840/
  108,20231211.1845/
  108,20231211.1905/
  108,20231211.1910/
  105,20231211.1915/
  105,20231211.1920/
  108,20231211.1925/
  109,20231211.1930/
  111,20231211.1950/
  112,20231211.1955/
  112,20231211.2000/
  111,20231211.2020/
  110,20231211.2025/
  108,20231211.2030/
  109,20231211.2035/
  109,20231211.2040/
  107,20231211.2045/
  105,20231211.2105/
  104,20231211.2110/
  105,20231211.2115/
  105,20231211.2135/
  104,20231211.2140/
  102,20231211.2145/
  102,20231211.2150/
  103,20231211.2155/
  102,20231211.2200/
   97,20231211.2220/
   96,20231211.2225/
   96,20231211.2230/
   92,20231211.2250/
   91,20231211.2255/
   88,20231211.2300/
   88,20231211.2305/
   87,20231211.2310/
   87,20231211.2315/
   85,20231211.2335/
   84,20231211.2340/
   84,20231211.2345/
   82,20231212.0005/
   78,20231212.0010/
   76,20231212.0015/
   77,20231212.0020/
   76,20231212.0025/
   72,20231212.0030/
   67,20231212.0050/
   65,20231212.0055/
   65,20231212.0100/
   61,20231212.0120/
   60,20231212.0125/
   60,20231212.0130/
   58,20231212.0135/
   56,20231212.0140/
   55,20231212.0145/
   55,20231212.0205/
   54,20231212.0210/
   55,20231212.0215/
   51,20231212.0235/
   48,20231212.0240/
   46,20231212.0245/
   33,20231212.0505/
   33,20231212.0510/
   33,20231212.0515/
   34,20231212.0520/
   35,20231212.0525/
   35,20231212.0530/
   32,20231212.0550/
   30,20231212.0555/
   32,20231212.0600/
   33,20231212.0620/
   34,20231212.0625/
   36,20231212.0630/
   35,20231212.0635/
   33,20231212.0640/
   34,20231212.0645/
   35,20231212.0705/
   39,20231212.0710/
   42,20231212.0715/
   42,20231212.0735/
   41,20231212.0740/
   41,20231212.0745/
   42,20231212.0750/
   43,20231212.0755/
   44,20231212.0800/
   47,20231212.0820/
   50,20231212.0825/
   48,20231212.0830/
   53,20231212.0850/
   53,20231212.0855/
   54,20231212.0900/
   57,20231212.0905/
   57,20231212.0910/
   55,20231212.0915/
   58,20231212.0935/
   58,20231212.0940/
   58,20231212.0945/
   62,20231212.1005/
   62,20231212.1010/
   64,20231212.1015/
   65,20231212.1020/
   63,20231212.1025/
   63,20231212.1030/
   66,20231212.1050/
   65,20231212.1055/
   65,20231212.1100/
   65,20231212.1120/
   67,20231212.1125/
   72,20231212.1130/
   71,20231212.1135/
   68,20231212.1140/
   68,20231212.1145/
   70,20231212.1205/
   69,20231212.1210/
   70,20231212.1215/
   69,20231212.1235/
   73,20231212.1240/
   74,20231212.1245/
   73,20231212.1250/
   73,20231212.1255/
   75,20231212.1300/
   76,20231212.1320/
   77,20231212.1325/
   77,20231212.1330/
   82,20231212.1350/
   82,20231212.1355/
   81,20231212.1400/
   81,20231212.1405/
   81,20231212.1410/
   81,20231212.1415/
   84,20231212.1435/
   83,20231212.1440/
   83,20231212.1445/
   85,20231212.1505/
   86,20231212.1510/
   87,20231212.1515/
   88,20231212.1520/
   90,20231212.1525/
   90,20231212.1530/
   95,20231212.1550/
   93,20231212.1555/
   98,20231212.1600/
  102,20231212.1620/
  105,20231212.1625/
  104,20231212.1630/
  102,20231212.1635/
  103,20231212.1640/
  105,20231212.1645/
  104,20231212.1705/
  107,20231212.1710/
  110,20231212.1715/
  112,20231212.1735/
  110,20231212.1740/
  108,20231212.1745/
  112,20231212.1750/
  115,20231212.1755/
  114,20231212.1800/
  121,20231212.1820/
  122,20231212.1825/
  122,20231212.1830/
  122,20231212.1850/
  121,20231212.1855/
  123,20231212.1900/
  123,20231212.1905/
  122,20231212.1910/
  123,20231212.1915/
  124,20231212.1935/
  123,20231212.1940/
  124,20231212.1945/
  121,20231212.2005/
  125,20231212.2010/
  125,20231212.2015/
  126,20231212.2020/
  129,20231212.2025/
  131,20231212.2030/
  129,20231212.2050/
  129,20231212.2055/
  130,20231212.2100/
  129,20231212.2120/
  128,20231212.2125/
  127,20231212.2130/
  126,20231212.2135/
  125,20231212.2140/
  125,20231212.2145/
  121,20231212.2205/
  120,20231212.2210/
  118,20231212.2215/
  115,20231212.2235/
  115,20231212.2240/
  116,20231212.2245/
  115,20231212.2250/
  114,20231212.2255/
  113,20231212.2300/
  111,20231212.2320/
  109,20231212.2325/
  111,20231212.2330/
  107,20231212.2350/
  109,20231212.2355/
  105,20231213.0000/
  101,20231213.0005/
  103,20231213.0010/
  103,20231213.0015/
   95,20231213.0035/
   94,20231213.0040/
   94,20231213.0045/
   88,20231213.0105/
   85,20231213.0110/
   81,20231213.0115/
   81,20231213.0120/
   82,20231213.0125/
   80,20231213.0130/
   76,20231213.0150/
   75,20231213.0155/
   75,20231213.0200/
   70,20231213.0220/
   69,20231213.0225/
   68,20231213.0230/
   68,20231213.0235/
   68,20231213.0240/
   67,20231213.0245/
   63,20231213.0305/
   62,20231213.0310/
   60,20231213.0315/
   53,20231213.0335/
   53,20231213.0340/
   53,20231213.0345/
   54,20231213.0350/
   53,20231213.0355/
   50,20231213.0400/
   48,20231213.0420/
   45,20231213.0425/
   45,20231213.0430/
   43,20231213.0450/
   42,20231213.0455/
   43,20231213.0500/
   44,20231213.0505/
   45,20231213.0510/
   45,20231213.0515/
   47,20231213.0535/
   44,20231213.0540/
   41,20231213.0545/
   44,20231213.0605/
   43,20231213.0610/
   42,20231213.0615/
   44,20231213.0620/
   45,20231213.0625/
   43,20231213.0630/
   41,20231213.0650/
   40,20231213.0655/
   41,20231213.0700/
   40,20231213.0720/
   40,20231213.0725/
   43,20231213.0730/
   47,20231213.0735/
   46,20231213.0740/
   44,20231213.0745/
   48,20231213.0805/
   48,20231213.0810/
   51,20231213.0815/
   53,20231213.0835/
   55,20231213.0840/
   55,20231213.0845/
   55,20231213.0850/
   57,20231213.0855/
   58,20231213.0900/
   58,20231213.0920/
   60,20231213.0925/
   62,20231213.0930/
   67,20231213.0950/
   65,20231213.0955/
   62,20231213.1000/
   66,20231213.1005/
   68,20231213.1010/
   65,20231213.1015/
   66,20231213.1035/
   64,20231213.1040/
   68,20231213.1045/
   71,20231213.1105/
   72,20231213.1110/
   70,20231213.1115/
   70,20231213.1120/
   73,20231213.1125/
   73,20231213.1130/
   71,20231213.1150/
   71,20231213.1155/
   74,20231213.1200/
   75,20231213.1220/
   73,20231213.1225/
   70,20231213.1230/
   71,20231213.1235/
   73,20231213.1240/
   73,20231213.1245/
   76,20231213.1305/
   76,20231213.1310/
   74,20231213.1315/
   76,20231213.1335/
   75,20231213.1340/
   77,20231213.1345/
   79,20231213.1350/
   78,20231213.1355/
   77,20231213.1400/
   79,20231213.1420/
   79,20231213.1425/
   78,20231213.1430/
   78,20231213.1450/
   79,20231213.1455/
   82,20231213.1500/
   83,20231213.1505/
   81,20231213.1510/
   81,20231213.1515/
   86,20231213.1535/
   89,20231213.1540/
   91,20231213.1545/
   93,20231213.1605/
   92,20231213.1610/
   95,20231213.1615/
   96,20231213.1620/
   95,20231213.1625/
   94,20231213.1630/
   97,20231213.1650/
   98,20231213.1655/
  100,20231213.1700/
  103,20231213.1720/
  106,20231213.1725/
  107,20231213.1730/
  106,20231213.1735/
  107,20231213.1740/
  110,20231213.1745/
  112,20231213.1805/
  114,20231213.1810/
  113,20231213.1815/
  116,20231213.1835/
  115,20231213.1840/
  116,20231213.1845/
  117,20231213.1850/
  119,20231213.1855/
  121,20231213.1900/
  125,20231213.1920/
  123,20231213.1925/
  122,20231213.1930/
  123,20231213.1950/
  127,20231213.1955/
  129,20231213.2000/
  128,20231213.2005/
  128,20231213.2010/
  129,20231213.2015/
  128,20231213.2035/
  127,20231213.2040/
  127,20231213.2045/
  130,20231213.2105/
  129,20231213.2110/
  128,20231213.2115/
  127,20231213.2120/
  127,20231213.2125/
  126,20231213.2130/
  126,20231213.2150/
  127,20231213.2155/
  127,20231213.2200/
  126,20231213.2220/
  123,20231213.2225/
  123,20231213.2230/
  124,20231213.2235/
  122,20231213.2240/
  119,20231213.2245/
  115,20231213.2305/
  116,20231213.2310/
  117,20231213.2315/
  115,20231213.2335/
  114,20231213.2340/
  113,20231213.2345/
  112,20231213.2350/
  109,20231213.2355/
  109,20231214.0000/
  103,20231214.0020/
  103,20231214.0025/
  101,20231214.0030/
   96,20231214.0050/
   93,20231214.0055/
   93,20231214.0100/
   93,20231214.0105/
   90,20231214.0110/
   88,20231214.0115/
   83,20231214.0135/
   83,20231214.0140/
   81,20231214.0145/
   75,20231214.0205/
   71,20231214.0210/
   71,20231214.0215/
   73,20231214.0220/
   71,20231214.0225/
   68,20231214.0230/
   66,20231214.0250/
   65,20231214.0255/
   65,20231214.0300/
   61,20231214.0320/
   59,20231214.0325/
   59,20231214.0330/
   58,20231214.0335/
   57,20231214.0340/
   56,20231214.0345/
   48,20231214.0405/
   47,20231214.0410/
   49,20231214.0415/
   42,20231214.0435/
   40,20231214.0440/
   38,20231214.0445/
   36,20231214.0450/
   35,20231214.0455/
   36,20231214.0500/
   34,20231214.0520/
   34,20231214.0525/
   33,20231214.0530/
   35,20231214.0550/
   35,20231214.0555/
   36,20231214.0600/
   36,20231214.0605/
   34,20231214.0610/
   32,20231214.0615/
   34,20231214.0635/
   36,20231214.0640/
   35,20231214.0645/
   33,20231214.0705/
   31,20231214.0710/
   31,20231214.0715/
   31,20231214.0720/
   30,20231214.0725/
   29,20231214.0730/
   32,20231214.0750/
   34,20231214.0755/
   33,20231214.0800/
   34,20231214.0820/
   34,20231214.0825/
   36,20231214.0830/
   37,20231214.0835/
   37,20231214.0840/
   38,20231214.0845/
   42,20231214.0905/
   43,20231214.0910/
   44,20231214.0915/
   47,20231214.0935/
   51,20231214.0940/
   53,20231214.0945/
   51,20231214.0950/
   49,20231214.0955/
   51,20231214.1000/
   53,20231214.1020/
   56,20231214.1025/
   56,20231214.1030/
   57,20231214.1050/
   57,20231214.1055/
   56,20231214.1100/
   56,20231214.1105/
   57,20231214.1110/
   59,20231214.1115/
   60,20231214.1135/
   62,20231214.1140/
   62,20231214.1145/
   64,20231214.1205/
   64,20231214.1210/
   64,20231214.1215/
   66,20231214.1220/
   66,20231214.1225/
   66,20231214.1230/
   67,20231214.1250/
   68,20231214.1255/
   68,20231214.1300/
   69,20231214.1320/
   67,20231214.1325/
   69,20231214.1330/
   71,20231214.1335/
   68,20231214.1340/
   67,20231214.1345/
   68,20231214.1405/
   71,20231214.1410/
   70,20231214.1415/
   71,20231214.1435/
   69,20231214.1440/
   72,20231214.1445/
   74,20231214.1450/
   71,20231214.1455/
   70,20231214.1500/
   74,20231214.1520/
   75,20231214.1525/
   77,20231214.1530/
   81,20231214.1550/
   83,20231214.1555/
   85,20231214.1600/
   84,20231214.1605/
   82,20231214.1610/
   85,20231214.1615/
   86,20231214.1635/
   89,20231214.1640/
   91,20231214.1645/
   93,20231214.1705/
   93,20231214.1710/
   95,20231214.1715/
   95,20231214.1720/
   95,20231214.1725/
   96,20231214.1730/
   98,20231214.1750/
  100,20231214.1755/
  102,20231214.1800/
  104,20231214.1820/
  105,20231214.1825/
  107,20231214.1830/
  109,20231214.1835/
  109,20231214.1840/
  108,20231214.1845/
  108,20231214.1905/
  111,20231214.1910/
  113,20231214.1915/
  114,20231214.1935/
  116,20231214.1940/
  117,20231214.1945/
  116,20231214.1950/
  116,20231214.1955/
  118,20231214.2000/
  122,20231214.2020/
  124,20231214.2025/
  124,20231214.2030/
  124,20231214.2050/
  123,20231214.2055/
  124,20231214.2100/
  123,20231214.2105/
  122,20231214.2110/
  123,20231214.2115/
  120,20231214.2135/
  119,20231214.2140/
  121,20231214.2145/
  121,20231214.2205/
  121,20231214.2210/
  121,20231214.2215/
  120,20231214.2220/
  120,20231214.2225/
  119,20231214.2230/
  119,20231214.2250/
  120,20231214.2255/
  120,20231214.2300/
  120,20231214.2320/
  118,20231214.2325/
  119,20231214.2330/
  119,20231214.2335/
  116,20231214.2340/
  115,20231214.2345/
  112,20231215.0005/
  112,20231215.0010/
  111,20231215.0015/
  104,20231215.0035/
  102,20231215.0040/
  101,20231215.0045/
   99,20231215.0050/
   97,20231215.0055/
   97,20231215.0100/
   92,20231215.0120/
   94,20231215.0125/
   97,20231215.0130/
   91,20231215.0150/
   89,20231215.0155/
   87,20231215.0200/
   87,20231215.0205/
   86,20231215.0210/
   84,20231215.0215/
   78,20231215.0235/
   76,20231215.0240/
   73,20231215.0245/
   65,20231215.0305/
   65,20231215.0310/
   65,20231215.0315/
   63,20231215.0320/
   61,20231215.0325/
   60,20231215.0330/
   54,20231215.0350/
   54,20231215.0355/
   54,20231215.0400/
   51,20231215.0420/
   51,20231215.0425/
   50,20231215.0430/
   48,20231215.0435/
   48,20231215.0440/
   47,20231215.0445/
   43,20231215.0505/
   44,20231215.0510/
   42,20231215.0515/
   36,20231215.0535/
   34,20231215.0540/
   34,20231215.0545/
   35,20231215.0550/
   35,20231215.0555/
   33,20231215.0600/
   29,20231215.0620/
   32,20231215.0625/
   33,20231215.0630/
   29,20231215.0650/
   30,20231215.0655/
   31,20231215.0700/
   32,20231215.0705/
   32,20231215.0710/
   31,20231215.0715/
   29,20231215.0735/
   30,20231215.0740/
   33,20231215.0745/
   31,20231215.0805/
   31,20231215.0810/
   31,20231215.0815/
   30,20231215.0820/
   29,20231215.0825/
   28,20231215.0830/
   30,20231215.0850/
   31,20231215.0855/
   31,20231215.0900/
   35,20231215.0920/
   35,20231215.0925/
   36,20231215.0930/
   36,20231215.0935/
   36,20231215.0940/
   37,20231215.0945/
   43,20231215.1005/
   42,20231215.1010/
   43,20231215.1015/
   45,20231215.1035/
   47,20231215.1040/
   46,20231215.1045/
   44,20231215.1050/
   43,20231215.1055/
   43,20231215.1100/
   47,20231215.1120/
   45,20231215.1125/
   45,20231215.1130/
   53,20231215.1150/
   55,20231215.1155/
   56,20231215.1200/
   55,20231215.1205/
   55,20231215.1210/
   57,20231215.1215/
   58,20231215.1235/
   60,20231215.1240/
   62,20231215.1245/
   63,20231215.1305/
   64,20231215.1310/
   62,20231215.1315/
   60,20231215.1320/
   62,20231215.1325/
   64,20231215.1330/
   62,20231215.1350/
   63,20231215.1355/
   61,20231215.1400/
   64,20231215.1420/
   62,20231215.1425/
   61,20231215.1430/
   61,20231215.1435/
   65,20231215.1440/
   66,20231215.1445/
   66,20231215.1505/
   64,20231215.1510/
   65,20231215.1515/
   69,20231215.1535/
   69,20231215.1540/
   70,20231215.1545/
   72,20231215.1550/
   74,20231215.1555/
   74,20231215.1600/
   78,20231215.1620/
   75,20231215.1625/
   77,20231215.1630/
   81,20231215.1650/
   85,20231215.1655/
   85,20231215.1700/
   82,20231215.1705/
   83,20231215.1710/
   87,20231215.1715/
   88,20231215.1735/
   89,20231215.1740/
   89,20231215.1745/
   93,20231215.1805/
   95,20231215.1810/
   95,20231215.1815/
   94,20231215.1820/
   95,20231215.1825/
   97,20231215.1830/
  101,20231215.1850/
  102,20231215.1855/
  102,20231215.1900/
  109,20231215.1920/
  110,20231215.1925/
  110,20231215.1930/
  110,20231215.1935/
  111,20231215.1940/
  113,20231215.1945/
  112,20231215.2005/
  113,20231215.2010/
  113,20231215.2015/
  115,20231215.2035/
  114,20231215.2040/
  113,20231215.2045/
  112,20231215.2050/
  114,20231215.2055/
  114,20231215.2100/
  116,20231215.2120/
  115,20231215.2125/
  116,20231215.2130/
  120,20231215.2150/
  119,20231215.2155/
  117,20231215.2200/
  121,20231215.2205/
  123,20231215.2210/
  119,20231215.2215/
  119,20231215.2235/
  118,20231215.2240/
  122,20231215.2245/
  119,20231215.2305/
  119,20231215.2310/
  116,20231215.2315/
  117,20231215.2320/
  118,20231215.2325/
  116,20231215.2330/
  114,20231215.2350/
  115,20231215.2355/
  115,20231216.0000/
  115,20231216.0020/
  114,20231216.0025/
  114,20231216.0030/
  114,20231216.0035/
  113,20231216.0040/
  112,20231216.0045/
  108,20231216.0105/
  106,20231216.0110/
  107,20231216.0115/
  105,20231216.0135/
  103,20231216.0140/
