#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: BAR_Nov_2023.txt
#Location: Barrack Street 02
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2023-10-31 23:50:00 to 2023-11-30 23:30:00
#Station Status: Current
#Lat: -31.959681   Long: 115.857261 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle, which is 2.234m below Benchmark MWB 1484
#National Station ID: 
#Site Description: Located on jetty number 5 near ferry landing.
#Tide Gauge Sensor: Guided Wire Microwave Radar Gauge in stilling tube Ø355mm, orifice Ø11mm.
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   78,20231106.1205/
   78,20231106.1210/
   77,20231106.1215/
   77,20231106.1220/
   77,20231106.1225/
   77,20231106.1230/
   76,20231106.1235/
   76,20231106.1240/
   76,20231106.1245/
   75,20231106.1305/
   75,20231106.1310/
   75,20231106.1315/
   75,20231106.1320/
   74,20231106.1325/
   74,20231106.1330/
   74,20231106.1335/
   74,20231106.1340/
   74,20231106.1345/
   73,20231106.1405/
   73,20231106.1410/
   73,20231106.1415/
   73,20231106.1420/
   73,20231106.1425/
   73,20231106.1430/
   73,20231106.1435/
   73,20231106.1440/
   73,20231106.1445/
   73,20231106.1505/
   72,20231106.1510/
   73,20231106.1515/
   73,20231106.1520/
   73,20231106.1525/
   73,20231106.1530/
   73,20231106.1535/
   73,20231106.1540/
   73,20231106.1545/
   74,20231106.1605/
   74,20231106.1610/
   75,20231106.1615/
   75,20231106.1620/
   75,20231106.1625/
   76,20231106.1630/
   76,20231106.1635/
   76,20231106.1640/
   76,20231106.1645/
   77,20231106.1705/
   78,20231106.1710/
   78,20231106.1715/
   78,20231106.1720/
   78,20231106.1725/
   79,20231106.1730/
   79,20231106.1735/
   79,20231106.1740/
   79,20231106.1745/
   81,20231106.1805/
   81,20231106.1810/
   81,20231106.1815/
   82,20231106.1820/
   82,20231106.1825/
   82,20231106.1830/
   83,20231106.1835/
   83,20231106.1840/
   84,20231106.1845/
   86,20231106.1905/
   87,20231106.1910/
   87,20231106.1915/
   88,20231106.1920/
   88,20231106.1925/
   89,20231106.1930/
   89,20231106.1935/
   89,20231106.1940/
   90,20231106.1945/
   91,20231106.2005/
   91,20231106.2010/
   91,20231106.2015/
   91,20231106.2020/
   91,20231106.2025/
   91,20231106.2030/
   91,20231106.2035/
   91,20231106.2040/
   91,20231106.2045/
   92,20231106.2105/
   92,20231106.2110/
   93,20231106.2115/
   93,20231106.2120/
   93,20231106.2125/
   94,20231106.2130/
   95,20231106.2135/
   95,20231106.2140/
   96,20231106.2145/
   97,20231106.2205/
   98,20231106.2210/
   98,20231106.2215/
   98,20231106.2220/
   98,20231106.2225/
   98,20231106.2230/
   99,20231106.2235/
   99,20231106.2240/
   99,20231106.2245/
   99,20231106.2305/
   99,20231106.2310/
   99,20231106.2315/
   99,20231106.2320/
   99,20231106.2325/
   99,20231106.2330/
   99,20231106.2335/
   98,20231106.2340/
   98,20231106.2345/
   99,20231107.0005/
   99,20231107.0010/
   99,20231107.0015/
  100,20231107.0020/
  100,20231107.0025/
  100,20231107.0030/
  100,20231107.0035/
  101,20231107.0040/
  101,20231107.0045/
  102,20231107.0105/
  102,20231107.0110/
  102,20231107.0115/
  102,20231107.0120/
  102,20231107.0125/
  102,20231107.0130/
  102,20231107.0135/
  102,20231107.0140/
  101,20231107.0145/
  100,20231107.0205/
  100,20231107.0210/
  100,20231107.0215/
   99,20231107.0220/
   99,20231107.0225/
   99,20231107.0230/
   99,20231107.0235/
   99,20231107.0240/
   99,20231107.0245/
   99,20231107.0305/
   99,20231107.0310/
   99,20231107.0315/
   99,20231107.0320/
   98,20231107.0325/
   98,20231107.0330/
   98,20231107.0335/
   98,20231107.0340/
   98,20231107.0345/
   97,20231107.0405/
   97,20231107.0410/
   97,20231107.0415/
   97,20231107.0420/
   96,20231107.0425/
   96,20231107.0430/
   95,20231107.0435/
   95,20231107.0440/
   95,20231107.0445/
   95,20231107.0450/
   95,20231107.0455/
   95,20231107.0500/
   94,20231107.0505/
   94,20231107.0510/
   94,20231107.0515/
   93,20231107.0520/
   93,20231107.0525/
   93,20231107.0530/
   93,20231107.0535/
   93,20231107.0540/
   93,20231107.0545/
   93,20231107.0550/
   93,20231107.0555/
   93,20231107.0600/
   93,20231107.0605/
   93,20231107.0610/
   93,20231107.0615/
   93,20231107.0620/
   93,20231107.0625/
   93,20231107.0630/
   93,20231107.0635/
   92,20231107.0640/
   92,20231107.0645/
   92,20231107.0650/
   92,20231107.0655/
   92,20231107.0700/
   91,20231107.0705/
   91,20231107.0710/
   90,20231107.0715/
   90,20231107.0720/
   90,20231107.0725/
   90,20231107.0730/
   89,20231107.0735/
   89,20231107.0740/
   89,20231107.0745/
   87,20231107.0805/
   87,20231107.0810/
   87,20231107.0815/
   86,20231107.0820/
   86,20231107.0825/
   86,20231107.0830/
   86,20231107.0835/
   85,20231107.0840/
   85,20231107.0845/
   84,20231107.0905/
   84,20231107.0910/
   84,20231107.0915/
   84,20231107.0920/
   83,20231107.0925/
   83,20231107.0930/
   82,20231107.0935/
   82,20231107.0940/
   81,20231107.0945/
   80,20231107.1005/
   79,20231107.1010/
   79,20231107.1015/
   79,20231107.1020/
   79,20231107.1025/
   78,20231107.1030/
   78,20231107.1035/
   78,20231107.1040/
   78,20231107.1045/
   77,20231107.1105/
   77,20231107.1110/
   77,20231107.1115/
   77,20231107.1120/
   77,20231107.1125/
   77,20231107.1130/
   77,20231107.1135/
   76,20231107.1140/
   76,20231107.1145/
   75,20231107.1205/
   75,20231107.1210/
   75,20231107.1215/
   75,20231107.1220/
   75,20231107.1225/
   74,20231107.1230/
   74,20231107.1235/
   73,20231107.1240/
   72,20231107.1245/
   70,20231107.1305/
   70,20231107.1310/
   70,20231107.1315/
   70,20231107.1320/
   70,20231107.1325/
   70,20231107.1330/
   70,20231107.1335/
   70,20231107.1340/
   71,20231107.1345/
   71,20231107.1405/
   71,20231107.1410/
   70,20231107.1415/
   71,20231107.1420/
   71,20231107.1425/
   71,20231107.1430/
   71,20231107.1435/
   70,20231107.1440/
   70,20231107.1445/
   70,20231107.1505/
   70,20231107.1510/
   70,20231107.1515/
   70,20231107.1520/
   70,20231107.1525/
   70,20231107.1530/
   70,20231107.1535/
   70,20231107.1540/
   71,20231107.1545/
   71,20231107.1605/
   72,20231107.1610/
   72,20231107.1615/
   72,20231107.1620/
   73,20231107.1625/
   73,20231107.1630/
   73,20231107.1635/
   74,20231107.1640/
   74,20231107.1645/
   76,20231107.1705/
   76,20231107.1710/
   77,20231107.1715/
   77,20231107.1720/
   77,20231107.1725/
   77,20231107.1730/
   77,20231107.1735/
   77,20231107.1740/
   77,20231107.1745/
   78,20231107.1805/
   78,20231107.1810/
   79,20231107.1815/
   79,20231107.1820/
   80,20231107.1825/
   80,20231107.1830/
   81,20231107.1835/
   81,20231107.1840/
   82,20231107.1845/
   83,20231107.1905/
   83,20231107.1910/
   83,20231107.1915/
   83,20231107.1920/
   84,20231107.1925/
   84,20231107.1930/
   85,20231107.1935/
   85,20231107.1940/
   86,20231107.1945/
   87,20231107.2005/
   87,20231107.2010/
   87,20231107.2015/
   87,20231107.2020/
   88,20231107.2025/
   88,20231107.2030/
   88,20231107.2035/
   88,20231107.2040/
   88,20231107.2045/
   88,20231107.2105/
   88,20231107.2110/
   89,20231107.2115/
   89,20231107.2120/
   89,20231107.2125/
   89,20231107.2130/
   89,20231107.2135/
   89,20231107.2140/
   90,20231107.2145/
   90,20231107.2205/
   90,20231107.2210/
   90,20231107.2215/
   91,20231107.2220/
   91,20231107.2225/
   91,20231107.2230/
   91,20231107.2235/
   91,20231107.2240/
   92,20231107.2245/
   92,20231107.2305/
   92,20231107.2310/
   92,20231107.2315/
   92,20231107.2320/
   92,20231107.2325/
   92,20231107.2330/
   91,20231107.2335/
   91,20231107.2340/
   91,20231107.2345/
   90,20231108.0005/
   90,20231108.0010/
   89,20231108.0015/
   89,20231108.0020/
   89,20231108.0025/
   88,20231108.0030/
   89,20231108.0035/
   88,20231108.0040/
   88,20231108.0045/
   87,20231108.0105/
   87,20231108.0110/
   87,20231108.0115/
   87,20231108.0120/
   87,20231108.0125/
   87,20231108.0130/
   87,20231108.0135/
   87,20231108.0140/
   86,20231108.0145/
   85,20231108.0205/
   85,20231108.0210/
   85,20231108.0215/
   85,20231108.0220/
   85,20231108.0225/
   84,20231108.0230/
   84,20231108.0235/
   84,20231108.0240/
   84,20231108.0245/
   83,20231108.0305/
   83,20231108.0310/
   83,20231108.0315/
   83,20231108.0320/
   83,20231108.0325/
   83,20231108.0330/
   83,20231108.0335/
   83,20231108.0340/
   83,20231108.0345/
   84,20231108.0405/
   84,20231108.0410/
   85,20231108.0415/
   85,20231108.0420/
   85,20231108.0425/
   85,20231108.0430/
   85,20231108.0435/
   85,20231108.0440/
   86,20231108.0445/
   86,20231108.0505/
   86,20231108.0510/
   86,20231108.0515/
   86,20231108.0520/
   86,20231108.0525/
   86,20231108.0530/
   86,20231108.0535/
   86,20231108.0540/
   86,20231108.0545/
   86,20231108.0605/
   86,20231108.0610/
   86,20231108.0615/
   86,20231108.0620/
   86,20231108.0625/
   87,20231108.0630/
   87,20231108.0635/
   87,20231108.0640/
   87,20231108.0645/
   87,20231108.0705/
   88,20231108.0710/
   88,20231108.0715/
   88,20231108.0720/
   88,20231108.0725/
   88,20231108.0730/
   88,20231108.0735/
   88,20231108.0740/
   88,20231108.0745/
   87,20231108.0820/
   86,20231108.0825/
   86,20231108.0830/
   86,20231108.0835/
   86,20231108.0840/
   86,20231108.0845/
   85,20231108.0905/
   85,20231108.0910/
   85,20231108.0915/
   84,20231108.0920/
   84,20231108.0925/
   84,20231108.0930/
   84,20231108.0935/
   84,20231108.0940/
   83,20231108.0945/
   83,20231108.1005/
   82,20231108.1010/
   82,20231108.1015/
   82,20231108.1020/
   82,20231108.1025/
   81,20231108.1030/
   81,20231108.1035/
   81,20231108.1040/
   80,20231108.1045/
   79,20231108.1105/
   79,20231108.1110/
   79,20231108.1115/
   78,20231108.1120/
   78,20231108.1125/
   78,20231108.1130/
   78,20231108.1135/
   78,20231108.1140/
   78,20231108.1145/
   77,20231108.1205/
   77,20231108.1210/
   76,20231108.1215/
   76,20231108.1220/
   76,20231108.1225/
   76,20231108.1230/
   76,20231108.1235/
   76,20231108.1240/
   76,20231108.1245/
   74,20231108.1305/
   74,20231108.1310/
   74,20231108.1315/
   73,20231108.1320/
   73,20231108.1325/
   74,20231108.1330/
   74,20231108.1335/
   73,20231108.1340/
   73,20231108.1345/
   72,20231108.1405/
   72,20231108.1410/
   72,20231108.1415/
   72,20231108.1420/
   72,20231108.1425/
   72,20231108.1430/
   71,20231108.1435/
   71,20231108.1440/
   71,20231108.1445/
   71,20231108.1505/
   71,20231108.1510/
   72,20231108.1515/
   72,20231108.1520/
   71,20231108.1525/
   71,20231108.1530/
   71,20231108.1535/
   71,20231108.1540/
   71,20231108.1545/
   73,20231108.1605/
   73,20231108.1610/
   73,20231108.1615/
   73,20231108.1620/
   73,20231108.1625/
   74,20231108.1630/
   74,20231108.1635/
   75,20231108.1640/
   75,20231108.1645/
   77,20231108.1705/
   78,20231108.1710/
   78,20231108.1715/
   78,20231108.1720/
   78,20231108.1725/
   78,20231108.1730/
   79,20231108.1735/
   79,20231108.1740/
   79,20231108.1745/
   80,20231108.1805/
   80,20231108.1810/
   81,20231108.1815/
   81,20231108.1820/
   81,20231108.1825/
   82,20231108.1830/
   82,20231108.1835/
   83,20231108.1840/
   84,20231108.1845/
   86,20231108.1905/
   86,20231108.1910/
   86,20231108.1915/
   87,20231108.1920/
   87,20231108.1925/
   88,20231108.1930/
   88,20231108.1935/
   89,20231108.1940/
   89,20231108.1945/
   90,20231108.2005/
   91,20231108.2010/
   91,20231108.2015/
   91,20231108.2020/
   92,20231108.2025/
   92,20231108.2030/
   92,20231108.2035/
   92,20231108.2040/
   92,20231108.2045/
   93,20231108.2105/
   93,20231108.2110/
   93,20231108.2115/
   93,20231108.2120/
   93,20231108.2125/
   93,20231108.2130/
   94,20231108.2135/
   94,20231108.2140/
   94,20231108.2145/
   95,20231108.2205/
   95,20231108.2210/
   96,20231108.2215/
   96,20231108.2220/
   96,20231108.2225/
   96,20231108.2230/
   96,20231108.2235/
   96,20231108.2240/
   96,20231108.2245/
   96,20231108.2305/
   95,20231108.2310/
   95,20231108.2315/
   94,20231108.2320/
   94,20231108.2325/
   94,20231108.2330/
   93,20231108.2335/
   93,20231108.2340/
   92,20231108.2345/
   91,20231109.0005/
   91,20231109.0010/
   91,20231109.0015/
   91,20231109.0020/
   91,20231109.0025/
   91,20231109.0030/
   91,20231109.0035/
   90,20231109.0040/
   91,20231109.0045/
   90,20231109.0105/
   89,20231109.0110/
   89,20231109.0115/
   88,20231109.0120/
   88,20231109.0125/
   88,20231109.0130/
   87,20231109.0135/
   87,20231109.0140/
   87,20231109.0145/
   86,20231109.0205/
   86,20231109.0210/
   86,20231109.0215/
   85,20231109.0220/
   85,20231109.0225/
   85,20231109.0230/
   85,20231109.0235/
   85,20231109.0240/
   85,20231109.0245/
   84,20231109.0305/
   84,20231109.0310/
   84,20231109.0315/
   84,20231109.0320/
   84,20231109.0325/
   84,20231109.0330/
   84,20231109.0335/
   84,20231109.0340/
   84,20231109.0345/
   83,20231109.0405/
   83,20231109.0410/
   83,20231109.0415/
   83,20231109.0420/
   83,20231109.0425/
   83,20231109.0430/
   84,20231109.0435/
   84,20231109.0440/
   85,20231109.0445/
   85,20231109.0505/
   85,20231109.0510/
   85,20231109.0515/
   85,20231109.0520/
   84,20231109.0525/
   84,20231109.0530/
   84,20231109.0535/
   84,20231109.0540/
   84,20231109.0545/
   84,20231109.0605/
   85,20231109.0610/
   85,20231109.0615/
   86,20231109.0620/
   86,20231109.0625/
   86,20231109.0630/
   87,20231109.0635/
   87,20231109.0640/
   87,20231109.0645/
   88,20231109.0705/
   89,20231109.0710/
   89,20231109.0715/
   89,20231109.0720/
   89,20231109.0725/
   89,20231109.0730/
   89,20231109.0735/
   89,20231109.0740/
   89,20231109.0745/
   88,20231109.0805/
   88,20231109.0810/
   88,20231109.0815/
   88,20231109.0820/
   88,20231109.0825/
   88,20231109.0830/
   88,20231109.0835/
   88,20231109.0840/
   88,20231109.0845/
   88,20231109.0905/
   88,20231109.0910/
   88,20231109.0915/
   88,20231109.0920/
   87,20231109.0925/
   88,20231109.0930/
   88,20231109.0935/
   88,20231109.0940/
   87,20231109.0945/
   87,20231109.1005/
   86,20231109.1010/
   86,20231109.1015/
   85,20231109.1020/
   85,20231109.1025/
   85,20231109.1030/
   84,20231109.1035/
   84,20231109.1040/
   84,20231109.1045/
   83,20231109.1105/
   83,20231109.1110/
   83,20231109.1115/
   83,20231109.1120/
   82,20231109.1125/
   83,20231109.1130/
   83,20231109.1135/
   82,20231109.1140/
   82,20231109.1145/
   80,20231109.1205/
   80,20231109.1210/
   79,20231109.1215/
   79,20231109.1220/
   79,20231109.1225/
   79,20231109.1230/
   79,20231109.1235/
   78,20231109.1240/
   78,20231109.1245/
   77,20231109.1305/
   78,20231109.1310/
   78,20231109.1315/
   77,20231109.1320/
   77,20231109.1325/
   77,20231109.1330/
   76,20231109.1335/
   76,20231109.1340/
   75,20231109.1345/
   74,20231109.1405/
   74,20231109.1410/
   74,20231109.1415/
   75,20231109.1420/
   74,20231109.1425/
   74,20231109.1430/
   74,20231109.1435/
   74,20231109.1440/
   74,20231109.1445/
   74,20231109.1505/
   73,20231109.1510/
   73,20231109.1515/
   73,20231109.1520/
   73,20231109.1525/
   74,20231109.1530/
   74,20231109.1535/
   74,20231109.1540/
   74,20231109.1545/
   75,20231109.1605/
   76,20231109.1610/
   76,20231109.1615/
   77,20231109.1620/
   77,20231109.1625/
   78,20231109.1630/
   78,20231109.1635/
   78,20231109.1640/
   79,20231109.1645/
   80,20231109.1705/
   80,20231109.1710/
   81,20231109.1715/
   81,20231109.1720/
   81,20231109.1725/
   81,20231109.1730/
   81,20231109.1735/
   82,20231109.1740/
   82,20231109.1745/
   83,20231109.1805/
   84,20231109.1810/
   84,20231109.1815/
   85,20231109.1820/
   85,20231109.1825/
   86,20231109.1830/
   86,20231109.1835/
   86,20231109.1840/
   87,20231109.1845/
   88,20231109.1905/
   89,20231109.1910/
   89,20231109.1915/
   89,20231109.1920/
   90,20231109.1925/
   90,20231109.1930/
   90,20231109.1935/
   91,20231109.1940/
   91,20231109.1945/
   92,20231109.2005/
   92,20231109.2010/
   92,20231109.2015/
   92,20231109.2020/
   92,20231109.2025/
   93,20231109.2030/
   93,20231109.2035/
   93,20231109.2040/
   94,20231109.2045/
   94,20231109.2105/
   94,20231109.2110/
   94,20231109.2115/
   94,20231109.2120/
   94,20231109.2125/
   94,20231109.2130/
   94,20231109.2135/
   94,20231109.2140/
   94,20231109.2145/
   95,20231109.2205/
   95,20231109.2210/
   95,20231109.2215/
   95,20231109.2220/
   95,20231109.2225/
   95,20231109.2230/
   95,20231109.2235/
   94,20231109.2240/
   94,20231109.2245/
   92,20231109.2305/
   92,20231109.2310/
   91,20231109.2315/
   91,20231109.2320/
   91,20231109.2325/
   90,20231109.2330/
   89,20231109.2335/
   89,20231109.2340/
   89,20231109.2345/
   87,20231110.0005/
   86,20231110.0010/
   86,20231110.0015/
   85,20231110.0020/
   85,20231110.0025/
   84,20231110.0030/
   84,20231110.0035/
   83,20231110.0040/
   83,20231110.0045/
   81,20231110.0105/
   80,20231110.0110/
   80,20231110.0115/
   80,20231110.0120/
   79,20231110.0125/
   79,20231110.0130/
   78,20231110.0135/
   78,20231110.0140/
   77,20231110.0145/
   75,20231110.0205/
   75,20231110.0210/
   74,20231110.0215/
   74,20231110.0220/
   73,20231110.0225/
   73,20231110.0230/
   72,20231110.0235/
   72,20231110.0240/
   71,20231110.0245/
   70,20231110.0305/
   69,20231110.0310/
   69,20231110.0315/
   69,20231110.0320/
   68,20231110.0325/
   68,20231110.0330/
   67,20231110.0335/
   67,20231110.0340/
   67,20231110.0345/
   65,20231110.0405/
   65,20231110.0410/
   65,20231110.0415/
   65,20231110.0420/
   65,20231110.0425/
   65,20231110.0430/
   64,20231110.0435/
   64,20231110.0440/
   64,20231110.0445/
   63,20231110.0505/
   63,20231110.0510/
   63,20231110.0515/
   63,20231110.0520/
   63,20231110.0525/
   63,20231110.0530/
   63,20231110.0535/
   63,20231110.0540/
   64,20231110.0545/
   64,20231110.0605/
   64,20231110.0610/
   64,20231110.0615/
   64,20231110.0620/
   64,20231110.0625/
   64,20231110.0630/
   64,20231110.0635/
   64,20231110.0640/
   65,20231110.0645/
   66,20231110.0705/
   66,20231110.0710/
   66,20231110.0715/
   66,20231110.0720/
   67,20231110.0725/
   67,20231110.0730/
   67,20231110.0735/
   68,20231110.0740/
   68,20231110.0745/
   69,20231110.0805/
   69,20231110.0810/
   70,20231110.0815/
   70,20231110.0820/
   70,20231110.0825/
   71,20231110.0830/
   70,20231110.0835/
   71,20231110.0840/
   70,20231110.0845/
   71,20231110.0905/
   72,20231110.0910/
   72,20231110.0915/
   72,20231110.0920/
   72,20231110.0925/
   72,20231110.0930/
   73,20231110.0935/
   72,20231110.0940/
   72,20231110.0945/
   73,20231110.1005/
   73,20231110.1010/
   73,20231110.1015/
   73,20231110.1020/
   73,20231110.1025/
   73,20231110.1030/
   73,20231110.1035/
   73,20231110.1040/
   73,20231110.1045/
   72,20231110.1105/
   72,20231110.1110/
   72,20231110.1115/
   72,20231110.1120/
   71,20231110.1125/
   71,20231110.1130/
   71,20231110.1135/
   71,20231110.1140/
   71,20231110.1145/
   70,20231110.1205/
   70,20231110.1210/
   69,20231110.1215/
   69,20231110.1220/
   69,20231110.1225/
   68,20231110.1230/
   68,20231110.1235/
   68,20231110.1240/
   68,20231110.1245/
   68,20231110.1305/
   67,20231110.1310/
   68,20231110.1315/
   67,20231110.1320/
   67,20231110.1325/
   67,20231110.1330/
   66,20231110.1335/
   67,20231110.1340/
   66,20231110.1345/
   66,20231110.1405/
   67,20231110.1410/
   66,20231110.1415/
   66,20231110.1420/
   66,20231110.1425/
   66,20231110.1430/
   66,20231110.1435/
   66,20231110.1440/
   66,20231110.1445/
   66,20231110.1505/
   67,20231110.1510/
   67,20231110.1515/
   67,20231110.1520/
   67,20231110.1525/
   67,20231110.1530/
   67,20231110.1535/
   67,20231110.1540/
   68,20231110.1545/
   69,20231110.1605/
   69,20231110.1610/
   69,20231110.1615/
   70,20231110.1620/
   71,20231110.1625/
   71,20231110.1630/
   71,20231110.1635/
   72,20231110.1640/
   72,20231110.1645/
   74,20231110.1705/
   74,20231110.1710/
   74,20231110.1715/
   75,20231110.1720/
   76,20231110.1725/
   76,20231110.1730/
   76,20231110.1735/
   77,20231110.1740/
   77,20231110.1745/
   79,20231110.1805/
   79,20231110.1810/
   79,20231110.1815/
   79,20231110.1820/
   79,20231110.1825/
   80,20231110.1830/
   80,20231110.1835/
   80,20231110.1840/
   81,20231110.1845/
   82,20231110.1905/
   83,20231110.1910/
   83,20231110.1915/
   83,20231110.1920/
   83,20231110.1925/
   83,20231110.1930/
   84,20231110.1935/
   84,20231110.1940/
   85,20231110.1945/
   87,20231110.2005/
   87,20231110.2010/
   87,20231110.2015/
   87,20231110.2020/
   88,20231110.2025/
   88,20231110.2030/
   88,20231110.2035/
   88,20231110.2040/
   89,20231110.2045/
   89,20231110.2105/
   89,20231110.2110/
   89,20231110.2115/
   89,20231110.2120/
   90,20231110.2125/
   90,20231110.2130/
   90,20231110.2135/
   90,20231110.2140/
   90,20231110.2145/
   90,20231110.2205/
   90,20231110.2210/
   90,20231110.2215/
   90,20231110.2220/
   90,20231110.2225/
   90,20231110.2230/
   89,20231110.2235/
   89,20231110.2240/
   89,20231110.2245/
   88,20231110.2305/
   88,20231110.2310/
   87,20231110.2315/
   86,20231110.2320/
   86,20231110.2325/
   85,20231110.2330/
   84,20231110.2335/
   84,20231110.2340/
   83,20231110.2345/
   81,20231111.0005/
   81,20231111.0010/
   80,20231111.0015/
   80,20231111.0020/
   79,20231111.0025/
   79,20231111.0030/
   78,20231111.0035/
   77,20231111.0040/
   77,20231111.0045/
   75,20231111.0105/
   74,20231111.0110/
   74,20231111.0115/
   73,20231111.0120/
   73,20231111.0125/
   72,20231111.0130/
   71,20231111.0135/
   71,20231111.0140/
   70,20231111.0145/
   68,20231111.0205/
   67,20231111.0210/
   67,20231111.0215/
   66,20231111.0220/
   65,20231111.0225/
   65,20231111.0230/
   64,20231111.0235/
   64,20231111.0240/
   63,20231111.0245/
   60,20231111.0305/
   60,20231111.0310/
   59,20231111.0315/
   59,20231111.0320/
   58,20231111.0325/
   58,20231111.0330/
   57,20231111.0335/
   57,20231111.0340/
   57,20231111.0345/
   55,20231111.0405/
   55,20231111.0410/
   54,20231111.0415/
   54,20231111.0420/
   54,20231111.0425/
   53,20231111.0430/
   53,20231111.0435/
   53,20231111.0440/
   52,20231111.0445/
   51,20231111.0505/
   50,20231111.0510/
   50,20231111.0515/
   50,20231111.0520/
   50,20231111.0525/
   50,20231111.0530/
   49,20231111.0535/
   49,20231111.0540/
   49,20231111.0545/
   49,20231111.0605/
   49,20231111.0610/
   48,20231111.0615/
   49,20231111.0620/
   48,20231111.0625/
   48,20231111.0630/
   48,20231111.0635/
   48,20231111.0640/
   48,20231111.0645/
   48,20231111.0705/
   49,20231111.0710/
   48,20231111.0715/
   48,20231111.0720/
   49,20231111.0725/
   49,20231111.0730/
   49,20231111.0735/
   49,20231111.0740/
   49,20231111.0745/
   50,20231111.0805/
   51,20231111.0810/
   51,20231111.0815/
   51,20231111.0820/
   52,20231111.0825/
   52,20231111.0830/
   52,20231111.0835/
   53,20231111.0840/
   53,20231111.0845/
   54,20231111.0905/
   54,20231111.0910/
   55,20231111.0915/
   55,20231111.0920/
   55,20231111.0925/
   56,20231111.0930/
   56,20231111.0935/
   56,20231111.0940/
   56,20231111.0945/
   58,20231111.1005/
   58,20231111.1010/
   59,20231111.1015/
   59,20231111.1020/
   59,20231111.1025/
   59,20231111.1030/
   60,20231111.1035/
   61,20231111.1040/
   61,20231111.1045/
   62,20231111.1105/
   62,20231111.1110/
   62,20231111.1115/
   62,20231111.1120/
   62,20231111.1125/
   62,20231111.1130/
   62,20231111.1135/
   62,20231111.1140/
   62,20231111.1145/
   62,20231111.1205/
   62,20231111.1210/
   61,20231111.1215/
   62,20231111.1220/
   62,20231111.1225/
   62,20231111.1230/
   62,20231111.1235/
   62,20231111.1240/
   63,20231111.1245/
   61,20231111.1305/
   61,20231111.1310/
   61,20231111.1315/
   61,20231111.1320/
   61,20231111.1325/
   61,20231111.1330/
   61,20231111.1335/
   61,20231111.1340/
   61,20231111.1345/
   61,20231111.1405/
   61,20231111.1410/
   60,20231111.1415/
   60,20231111.1420/
   60,20231111.1425/
   60,20231111.1430/
   59,20231111.1435/
   59,20231111.1440/
   58,20231111.1445/
   57,20231111.1505/
   57,20231111.1510/
   57,20231111.1515/
   57,20231111.1520/
   57,20231111.1525/
   57,20231111.1530/
   57,20231111.1535/
   57,20231111.1540/
   57,20231111.1545/
   57,20231111.1605/
   58,20231111.1610/
   58,20231111.1615/
   58,20231111.1620/
   59,20231111.1625/
   59,20231111.1630/
   60,20231111.1635/
   60,20231111.1640/
   61,20231111.1645/
   63,20231111.1705/
   64,20231111.1710/
   64,20231111.1715/
   64,20231111.1720/
   65,20231111.1725/
   65,20231111.1730/
   66,20231111.1735/
   66,20231111.1740/
   66,20231111.1745/
   67,20231111.1805/
   68,20231111.1810/
   68,20231111.1815/
   68,20231111.1820/
   69,20231111.1825/
   69,20231111.1830/
   69,20231111.1835/
   70,20231111.1840/
   71,20231111.1845/
   73,20231111.1905/
   74,20231111.1910/
   74,20231111.1915/
   75,20231111.1920/
   76,20231111.1925/
   76,20231111.1930/
   76,20231111.1935/
   77,20231111.1940/
   77,20231111.1945/
   80,20231111.2005/
   80,20231111.2010/
   80,20231111.2015/
   81,20231111.2020/
   81,20231111.2025/
   81,20231111.2030/
   81,20231111.2035/
   81,20231111.2040/
   81,20231111.2045/
   83,20231111.2105/
   82,20231111.2110/
   82,20231111.2115/
   83,20231111.2120/
   83,20231111.2125/
   83,20231111.2130/
   84,20231111.2135/
   85,20231111.2140/
   85,20231111.2145/
   86,20231111.2205/
   86,20231111.2210/
   87,20231111.2215/
   87,20231111.2220/
   88,20231111.2225/
   88,20231111.2230/
   88,20231111.2235/
   88,20231111.2240/
   88,20231111.2245/
   86,20231111.2305/
   86,20231111.2310/
   86,20231111.2315/
   85,20231111.2320/
   84,20231111.2325/
   84,20231111.2330/
   83,20231111.2335/
   82,20231111.2340/
   81,20231111.2345/
   79,20231112.0005/
   79,20231112.0010/
   79,20231112.0015/
   78,20231112.0020/
   77,20231112.0025/
   78,20231112.0030/
   77,20231112.0035/
   76,20231112.0040/
   77,20231112.0045/
   75,20231112.0105/
   74,20231112.0110/
   73,20231112.0115/
   72,20231112.0120/
   71,20231112.0125/
   71,20231112.0130/
   70,20231112.0135/
   69,20231112.0140/
   68,20231112.0145/
   66,20231112.0205/
   65,20231112.0210/
   64,20231112.0215/
   63,20231112.0220/
   63,20231112.0225/
   62,20231112.0230/
   62,20231112.0235/
   61,20231112.0240/
   61,20231112.0245/
   58,20231112.0305/
   58,20231112.0310/
   57,20231112.0315/
   57,20231112.0320/
   56,20231112.0325/
   55,20231112.0330/
   55,20231112.0335/
   54,20231112.0340/
   54,20231112.0345/
   52,20231112.0405/
   51,20231112.0410/
   50,20231112.0415/
