#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: BAR_Oct_2023.txt
#Location: Barrack Street 02
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2023-10-01 01:05:00 to 2023-10-31 23:30:00
#Station Status: Current
#Lat: -31.959681   Long: 115.857261 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle, which is 2.234m below Benchmark MWB 1484
#National Station ID: 
#Site Description: Located on jetty number 5 near ferry landing.
#Tide Gauge Sensor: Guided Wire Microwave Radar Gauge in stilling tube Ø355mm, orifice Ø11mm.
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   50,20231013.1705/
   50,20231013.1710/
   51,20231013.1715/
   51,20231013.1720/
   51,20231013.1725/
   51,20231013.1730/
   51,20231013.1735/
   52,20231013.1740/
   52,20231013.1745/
   53,20231013.1750/
   53,20231013.1755/
   53,20231013.1800/
   53,20231013.1805/
   54,20231013.1810/
   55,20231013.1815/
   55,20231013.1820/
   55,20231013.1825/
   56,20231013.1830/
   56,20231013.1835/
   56,20231013.1840/
   57,20231013.1845/
   57,20231013.1850/
   57,20231013.1855/
   58,20231013.1900/
   58,20231013.1905/
   58,20231013.1910/
   59,20231013.1915/
   60,20231013.1920/
   60,20231013.1925/
   60,20231013.1930/
   60,20231013.1935/
   61,20231013.1940/
   61,20231013.1945/
   61,20231013.1950/
   62,20231013.1955/
   62,20231013.2000/
   63,20231013.2005/
   63,20231013.2010/
   63,20231013.2015/
   64,20231013.2020/
   64,20231013.2025/
   65,20231013.2030/
   65,20231013.2035/
   65,20231013.2040/
   66,20231013.2045/
   66,20231013.2050/
   66,20231013.2055/
   67,20231013.2100/
   67,20231013.2105/
   68,20231013.2110/
   68,20231013.2115/
   68,20231013.2120/
   69,20231013.2125/
   69,20231013.2130/
   69,20231013.2135/
   70,20231013.2140/
   70,20231013.2145/
   70,20231013.2150/
   71,20231013.2155/
   71,20231013.2200/
   71,20231013.2205/
   72,20231013.2210/
   72,20231013.2215/
   72,20231013.2220/
   72,20231013.2225/
   72,20231013.2230/
   72,20231013.2235/
   72,20231013.2240/
   73,20231013.2245/
   73,20231013.2250/
   73,20231013.2255/
   73,20231013.2300/
   73,20231013.2305/
   73,20231013.2310/
   73,20231013.2315/
   74,20231013.2320/
   74,20231013.2325/
   74,20231013.2330/
   74,20231013.2335/
   74,20231013.2340/
   74,20231013.2345/
   74,20231013.2350/
   74,20231013.2355/
   73,20231014.0000/
   73,20231014.0005/
   73,20231014.0010/
   73,20231014.0015/
   73,20231014.0020/
   72,20231014.0025/
   72,20231014.0030/
   72,20231014.0035/
   71,20231014.0040/
   71,20231014.0045/
   70,20231014.0050/
   70,20231014.0055/
   70,20231014.0100/
   69,20231014.0105/
   68,20231014.0110/
   68,20231014.0115/
   67,20231014.0120/
   67,20231014.0125/
   67,20231014.0130/
   66,20231014.0135/
   66,20231014.0140/
   65,20231014.0145/
   65,20231014.0150/
   64,20231014.0155/
   64,20231014.0200/
   63,20231014.0205/
   63,20231014.0210/
   63,20231014.0215/
   62,20231014.0220/
   61,20231014.0225/
   61,20231014.0230/
   60,20231014.0235/
   60,20231014.0240/
   59,20231014.0245/
   59,20231014.0250/
   58,20231014.0255/
   58,20231014.0300/
   57,20231014.0305/
   57,20231014.0310/
   57,20231014.0315/
   56,20231014.0320/
   56,20231014.0325/
   55,20231014.0330/
   55,20231014.0335/
   55,20231014.0340/
   54,20231014.0345/
   54,20231014.0350/
   53,20231014.0355/
   53,20231014.0400/
   53,20231014.0405/
   52,20231014.0410/
   52,20231014.0415/
   51,20231014.0420/
   51,20231014.0425/
   51,20231014.0430/
   51,20231014.0435/
   50,20231014.0440/
   50,20231014.0445/
   50,20231014.0450/
   50,20231014.0455/
   49,20231014.0500/
   49,20231014.0505/
   49,20231014.0510/
   49,20231014.0515/
   49,20231014.0520/
   48,20231014.0525/
   48,20231014.0530/
   48,20231014.0535/
   48,20231014.0540/
   48,20231014.0545/
   48,20231014.0550/
   48,20231014.0555/
   48,20231014.0600/
   48,20231014.0605/
   48,20231014.0610/
   48,20231014.0615/
   48,20231014.0620/
   48,20231014.0625/
   48,20231014.0630/
   49,20231014.0635/
   49,20231014.0640/
   49,20231014.0645/
   49,20231014.0650/
   50,20231014.0655/
   50,20231014.0700/
   50,20231014.0705/
   51,20231014.0710/
   51,20231014.0715/
   52,20231014.0720/
   52,20231014.0725/
   52,20231014.0730/
   53,20231014.0735/
   53,20231014.0740/
   54,20231014.0745/
   54,20231014.0750/
   54,20231014.0755/
   54,20231014.0800/
   55,20231014.0805/
   55,20231014.0810/
   55,20231014.0815/
   56,20231014.0820/
   56,20231014.0825/
   56,20231014.0830/
   57,20231014.0835/
   57,20231014.0840/
   57,20231014.0845/
   57,20231014.0850/
   58,20231014.0855/
   58,20231014.0900/
   59,20231014.0905/
   59,20231014.0910/
   60,20231014.0915/
   60,20231014.0920/
   61,20231014.0925/
   61,20231014.0930/
   61,20231014.0935/
   62,20231014.0940/
   62,20231014.0945/
   62,20231014.0950/
   63,20231014.0955/
   63,20231014.1000/
   64,20231014.1005/
   64,20231014.1010/
   64,20231014.1015/
   65,20231014.1020/
   65,20231014.1025/
   65,20231014.1030/
   65,20231014.1035/
   66,20231014.1040/
   66,20231014.1045/
   66,20231014.1050/
   67,20231014.1055/
   67,20231014.1100/
   67,20231014.1105/
   67,20231014.1110/
   67,20231014.1115/
   67,20231014.1120/
   67,20231014.1125/
   68,20231014.1130/
   68,20231014.1135/
   68,20231014.1140/
   68,20231014.1145/
   69,20231014.1150/
   69,20231014.1155/
   69,20231014.1200/
   69,20231014.1205/
   70,20231014.1210/
   70,20231014.1215/
   70,20231014.1220/
   70,20231014.1225/
   70,20231014.1230/
   70,20231014.1235/
   70,20231014.1240/
   70,20231014.1245/
   70,20231014.1250/
   70,20231014.1255/
   69,20231014.1300/
   69,20231014.1305/
   69,20231014.1310/
   69,20231014.1315/
   68,20231014.1320/
   68,20231014.1325/
   68,20231014.1330/
   68,20231014.1335/
   68,20231014.1340/
   67,20231014.1345/
   67,20231014.1350/
   66,20231014.1355/
   65,20231014.1400/
   65,20231014.1405/
   65,20231014.1410/
   64,20231014.1415/
   64,20231014.1420/
   64,20231014.1425/
   64,20231014.1430/
   64,20231014.1435/
   63,20231014.1440/
   63,20231014.1445/
   63,20231014.1450/
   63,20231014.1455/
   63,20231014.1500/
   63,20231014.1505/
   62,20231014.1510/
   62,20231014.1515/
   62,20231014.1520/
   62,20231014.1525/
   62,20231014.1530/
   61,20231014.1535/
   61,20231014.1540/
   61,20231014.1545/
   60,20231014.1550/
   60,20231014.1555/
   60,20231014.1600/
   60,20231014.1605/
   60,20231014.1610/
   59,20231014.1615/
   59,20231014.1620/
   59,20231014.1625/
   60,20231014.1630/
   59,20231014.1635/
   59,20231014.1640/
   59,20231014.1645/
   59,20231014.1650/
   59,20231014.1655/
   60,20231014.1700/
   60,20231014.1705/
   60,20231014.1710/
   60,20231014.1715/
   60,20231014.1720/
   61,20231014.1725/
   61,20231014.1730/
   61,20231014.1735/
   62,20231014.1740/
   62,20231014.1745/
   63,20231014.1750/
   63,20231014.1755/
   63,20231014.1800/
   64,20231014.1805/
   64,20231014.1810/
   64,20231014.1815/
   65,20231014.1820/
   65,20231014.1825/
   65,20231014.1830/
   66,20231014.1835/
   66,20231014.1840/
   67,20231014.1845/
   67,20231014.1850/
   67,20231014.1855/
   68,20231014.1900/
   68,20231014.1905/
   69,20231014.1910/
   70,20231014.1915/
   70,20231014.1920/
   71,20231014.1925/
   71,20231014.1930/
   71,20231014.1935/
   72,20231014.1940/
   72,20231014.1945/
   73,20231014.1950/
   73,20231014.1955/
   74,20231014.2000/
   74,20231014.2005/
   74,20231014.2010/
   75,20231014.2015/
   75,20231014.2020/
   76,20231014.2025/
   76,20231014.2030/
   77,20231014.2035/
   77,20231014.2040/
   77,20231014.2045/
   77,20231014.2050/
   77,20231014.2055/
   78,20231014.2100/
   78,20231014.2105/
   78,20231014.2110/
   79,20231014.2115/
   79,20231014.2120/
   80,20231014.2125/
   80,20231014.2130/
   82,20231014.2150/
   82,20231014.2155/
   82,20231014.2200/
   83,20231014.2205/
   83,20231014.2210/
   84,20231014.2215/
   84,20231014.2220/
   84,20231014.2225/
   84,20231014.2230/
   85,20231014.2235/
   85,20231014.2240/
   85,20231014.2245/
   85,20231014.2250/
   85,20231014.2255/
   85,20231014.2300/
   86,20231014.2305/
   86,20231014.2310/
   86,20231014.2315/
   86,20231014.2320/
   86,20231014.2325/
   85,20231014.2330/
   85,20231014.2335/
   85,20231014.2340/
   86,20231014.2345/
   85,20231014.2350/
   85,20231014.2355/
   85,20231015.0000/
   85,20231015.0005/
   85,20231015.0010/
   85,20231015.0015/
   85,20231015.0020/
   84,20231015.0025/
   84,20231015.0030/
   83,20231015.0035/
   83,20231015.0040/
   83,20231015.0045/
   82,20231015.0050/
   82,20231015.0055/
   81,20231015.0100/
   81,20231015.0105/
   80,20231015.0110/
   79,20231015.0115/
   79,20231015.0120/
   79,20231015.0125/
   78,20231015.0130/
   78,20231015.0135/
   77,20231015.0140/
   77,20231015.0145/
   76,20231015.0150/
   76,20231015.0155/
   75,20231015.0200/
   74,20231015.0205/
   74,20231015.0210/
   73,20231015.0215/
   73,20231015.0220/
   72,20231015.0225/
   72,20231015.0230/
   71,20231015.0235/
   71,20231015.0240/
   70,20231015.0245/
   69,20231015.0250/
   69,20231015.0255/
   68,20231015.0300/
   68,20231015.0305/
   67,20231015.0310/
   67,20231015.0315/
   66,20231015.0320/
   65,20231015.0325/
   65,20231015.0330/
   64,20231015.0335/
   64,20231015.0340/
   63,20231015.0345/
   63,20231015.0350/
   62,20231015.0355/
   62,20231015.0400/
   61,20231015.0405/
   61,20231015.0410/
   61,20231015.0415/
   60,20231015.0420/
   60,20231015.0425/
   59,20231015.0430/
   59,20231015.0435/
   58,20231015.0440/
   58,20231015.0445/
   58,20231015.0450/
   57,20231015.0455/
   57,20231015.0500/
   56,20231015.0505/
   56,20231015.0510/
   56,20231015.0515/
   55,20231015.0520/
   55,20231015.0525/
   54,20231015.0530/
   54,20231015.0535/
   54,20231015.0540/
   54,20231015.0545/
   53,20231015.0550/
   53,20231015.0555/
   53,20231015.0600/
   53,20231015.0605/
   53,20231015.0610/
   53,20231015.0615/
   52,20231015.0620/
   52,20231015.0625/
   52,20231015.0630/
   52,20231015.0635/
   52,20231015.0640/
   52,20231015.0645/
   52,20231015.0650/
   52,20231015.0655/
   52,20231015.0700/
   51,20231015.0705/
   51,20231015.0710/
   51,20231015.0715/
   51,20231015.0720/
   51,20231015.0725/
   51,20231015.0730/
   51,20231015.0735/
   51,20231015.0740/
   52,20231015.0745/
   52,20231015.0750/
   52,20231015.0755/
   52,20231015.0800/
   52,20231015.0805/
   52,20231015.0810/
   52,20231015.0815/
   52,20231015.0820/
   53,20231015.0825/
   53,20231015.0830/
   53,20231015.0835/
   54,20231015.0840/
   54,20231015.0845/
   54,20231015.0850/
   55,20231015.0855/
   56,20231015.0900/
   56,20231015.0905/
   56,20231015.0910/
   57,20231015.0915/
   58,20231015.0920/
   58,20231015.0925/
   59,20231015.0930/
   59,20231015.0935/
   59,20231015.0940/
   59,20231015.0945/
   60,20231015.0950/
   60,20231015.0955/
   60,20231015.1000/
   60,20231015.1005/
   61,20231015.1010/
   61,20231015.1015/
   61,20231015.1020/
   62,20231015.1025/
   62,20231015.1030/
   63,20231015.1035/
   63,20231015.1040/
   63,20231015.1045/
   63,20231015.1050/
   64,20231015.1055/
   64,20231015.1100/
   64,20231015.1105/
   65,20231015.1110/
   65,20231015.1115/
   66,20231015.1120/
   66,20231015.1125/
   67,20231015.1130/
   68,20231015.1135/
   68,20231015.1140/
   68,20231015.1145/
   68,20231015.1150/
   69,20231015.1155/
   69,20231015.1200/
   69,20231015.1205/
   69,20231015.1210/
   70,20231015.1215/
   70,20231015.1220/
   70,20231015.1225/
   70,20231015.1230/
   70,20231015.1235/
   70,20231015.1240/
   70,20231015.1245/
   70,20231015.1250/
   70,20231015.1255/
   70,20231015.1300/
   70,20231015.1305/
   69,20231015.1310/
   70,20231015.1315/
   69,20231015.1320/
   69,20231015.1325/
   69,20231015.1330/
   69,20231015.1335/
   69,20231015.1340/
   69,20231015.1345/
   69,20231015.1350/
   69,20231015.1355/
   68,20231015.1400/
   68,20231015.1405/
   68,20231015.1410/
   68,20231015.1415/
   68,20231015.1420/
   68,20231015.1425/
   68,20231015.1430/
   68,20231015.1435/
   67,20231015.1440/
   67,20231015.1445/
   67,20231015.1450/
   67,20231015.1455/
   66,20231015.1500/
   66,20231015.1505/
   66,20231015.1510/
   65,20231015.1515/
   65,20231015.1520/
   65,20231015.1525/
   65,20231015.1530/
   64,20231015.1535/
   64,20231015.1540/
   64,20231015.1545/
   64,20231015.1550/
   63,20231015.1555/
   63,20231015.1600/
   64,20231015.1605/
   63,20231015.1610/
   64,20231015.1615/
   64,20231015.1620/
   64,20231015.1625/
   64,20231015.1630/
   64,20231015.1635/
   64,20231015.1640/
   64,20231015.1645/
   64,20231015.1650/
   64,20231015.1655/
   65,20231015.1700/
   65,20231015.1705/
   65,20231015.1710/
   65,20231015.1715/
   65,20231015.1720/
   66,20231015.1725/
   66,20231015.1730/
   66,20231015.1735/
   66,20231015.1740/
   67,20231015.1745/
   67,20231015.1750/
   67,20231015.1755/
   68,20231015.1800/
   69,20231015.1805/
   69,20231015.1810/
   70,20231015.1815/
   70,20231015.1820/
   71,20231015.1825/
   71,20231015.1830/
   72,20231015.1835/
   72,20231015.1840/
   73,20231015.1845/
   74,20231015.1850/
   74,20231015.1855/
   74,20231015.1900/
   75,20231015.1905/
   75,20231015.1910/
   76,20231015.1915/
   76,20231015.1920/
   77,20231015.1925/
   77,20231015.1930/
   77,20231015.1935/
   78,20231015.1940/
   78,20231015.1945/
   79,20231015.1950/
   79,20231015.1955/
   80,20231015.2000/
   80,20231015.2005/
   81,20231015.2010/
   81,20231015.2015/
   82,20231015.2020/
   82,20231015.2025/
   83,20231015.2030/
   83,20231015.2035/
   83,20231015.2040/
   84,20231015.2045/
   85,20231015.2050/
   85,20231015.2055/
   86,20231015.2100/
   86,20231015.2105/
   87,20231015.2110/
   87,20231015.2115/
   88,20231015.2120/
   88,20231015.2125/
   88,20231015.2130/
   89,20231015.2135/
   89,20231015.2140/
   90,20231015.2145/
   90,20231015.2150/
   91,20231015.2155/
   91,20231015.2200/
   91,20231015.2205/
   92,20231015.2210/
   92,20231015.2215/
   92,20231015.2220/
   93,20231015.2225/
   93,20231015.2230/
   93,20231015.2235/
   94,20231015.2240/
   94,20231015.2245/
   94,20231015.2250/
   95,20231015.2255/
   95,20231015.2300/
   95,20231015.2305/
   95,20231015.2310/
   95,20231015.2315/
   95,20231015.2320/
   95,20231015.2325/
   95,20231015.2330/
   96,20231015.2335/
   96,20231015.2340/
   96,20231015.2345/
   96,20231015.2350/
   96,20231015.2355/
   96,20231016.0000/
   96,20231016.0005/
   96,20231016.0010/
   96,20231016.0015/
   96,20231016.0020/
   96,20231016.0025/
   95,20231016.0030/
   95,20231016.0035/
   95,20231016.0040/
   95,20231016.0045/
   94,20231016.0050/
   94,20231016.0055/
   93,20231016.0100/
   93,20231016.0105/
   92,20231016.0110/
   92,20231016.0115/
   91,20231016.0120/
   91,20231016.0125/
   90,20231016.0130/
   90,20231016.0135/
   89,20231016.0140/
   89,20231016.0145/
   88,20231016.0150/
   88,20231016.0155/
   87,20231016.0200/
   86,20231016.0205/
   86,20231016.0210/
   85,20231016.0215/
   85,20231016.0220/
   84,20231016.0225/
   84,20231016.0230/
   83,20231016.0235/
   83,20231016.0240/
   82,20231016.0245/
   81,20231016.0250/
   81,20231016.0255/
   80,20231016.0300/
   79,20231016.0305/
   79,20231016.0310/
   79,20231016.0315/
   78,20231016.0320/
   77,20231016.0325/
   77,20231016.0330/
   76,20231016.0335/
   76,20231016.0340/
   75,20231016.0345/
   74,20231016.0350/
   74,20231016.0355/
   73,20231016.0400/
   73,20231016.0405/
   72,20231016.0410/
   71,20231016.0415/
   71,20231016.0420/
   70,20231016.0425/
   70,20231016.0430/
   70,20231016.0435/
   69,20231016.0440/
   68,20231016.0445/
   68,20231016.0450/
   67,20231016.0455/
   67,20231016.0500/
   66,20231016.0505/
   66,20231016.0510/
   65,20231016.0515/
   65,20231016.0520/
   64,20231016.0525/
   64,20231016.0530/
   64,20231016.0535/
   63,20231016.0540/
   63,20231016.0545/
   62,20231016.0550/
   62,20231016.0555/
   62,20231016.0600/
   61,20231016.0605/
   61,20231016.0610/
   61,20231016.0615/
   60,20231016.0620/
   60,20231016.0625/
   60,20231016.0630/
   59,20231016.0635/
   59,20231016.0640/
   59,20231016.0645/
   59,20231016.0650/
   58,20231016.0655/
   58,20231016.0700/
   58,20231016.0705/
   57,20231016.0710/
   57,20231016.0715/
   57,20231016.0720/
   57,20231016.0725/
   57,20231016.0730/
   57,20231016.0735/
   57,20231016.0740/
   58,20231016.0745/
   57,20231016.0750/
   57,20231016.0755/
   57,20231016.0800/
   57,20231016.0805/
   57,20231016.0810/
   57,20231016.0815/
   57,20231016.0820/
   57,20231016.0825/
   57,20231016.0830/
   57,20231016.0835/
   57,20231016.0840/
   57,20231016.0845/
   57,20231016.0850/
   58,20231016.0855/
   58,20231016.0900/
   58,20231016.0905/
   59,20231016.0910/
   59,20231016.0915/
   59,20231016.0920/
   59,20231016.0925/
   60,20231016.0930/
   60,20231016.0935/
   61,20231016.0940/
   61,20231016.0945/
   62,20231016.0950/
   62,20231016.0955/
   63,20231016.1000/
   63,20231016.1005/
   63,20231016.1010/
   64,20231016.1015/
   64,20231016.1020/
   65,20231016.1025/
   65,20231016.1030/
   65,20231016.1035/
   66,20231016.1040/
   66,20231016.1045/
   66,20231016.1050/
   67,20231016.1055/
   68,20231016.1100/
   68,20231016.1105/
   68,20231016.1110/
   69,20231016.1115/
   69,20231016.1120/
   69,20231016.1125/
   69,20231016.1130/
   69,20231016.1135/
   70,20231016.1140/
   70,20231016.1145/
   70,20231016.1150/
   71,20231016.1155/
   71,20231016.1200/
   72,20231016.1205/
   72,20231016.1210/
   73,20231016.1215/
   73,20231016.1220/
   74,20231016.1225/
   74,20231016.1230/
   74,20231016.1235/
   75,20231016.1240/
   75,20231016.1245/
   75,20231016.1250/
   76,20231016.1255/
   76,20231016.1300/
   76,20231016.1305/
   76,20231016.1310/
   77,20231016.1315/
   77,20231016.1320/
   77,20231016.1325/
   77,20231016.1330/
   77,20231016.1335/
   77,20231016.1340/
   77,20231016.1345/
   77,20231016.1350/
   77,20231016.1355/
   77,20231016.1400/
   77,20231016.1405/
   77,20231016.1410/
   77,20231016.1415/
   77,20231016.1420/
   77,20231016.1425/
   77,20231016.1430/
   77,20231016.1435/
   77,20231016.1440/
   77,20231016.1445/
   77,20231016.1450/
   76,20231016.1455/
   76,20231016.1500/
   76,20231016.1505/
   76,20231016.1510/
   76,20231016.1515/
   76,20231016.1520/
   76,20231016.1525/
   76,20231016.1530/
   76,20231016.1535/
   76,20231016.1540/
   77,20231016.1545/
   77,20231016.1550/
   77,20231016.1555/
   77,20231016.1600/
   77,20231016.1605/
   77,20231016.1610/
   77,20231016.1615/
   77,20231016.1620/
   77,20231016.1625/
   76,20231016.1630/
   76,20231016.1635/
   76,20231016.1640/
   76,20231016.1645/
   76,20231016.1650/
   76,20231016.1655/
   76,20231016.1700/
   77,20231016.1705/
   77,20231016.1710/
   77,20231016.1715/
   77,20231016.1720/
   77,20231016.1725/
   78,20231016.1730/
   78,20231016.1735/
   78,20231016.1740/
   79,20231016.1745/
   79,20231016.1750/
   80,20231016.1755/
   80,20231016.1800/
   81,20231016.1805/
   81,20231016.1810/
   82,20231016.1815/
   82,20231016.1820/
   83,20231016.1825/
   83,20231016.1830/
   84,20231016.1835/
   84,20231016.1840/
   85,20231016.1845/
   86,20231016.1850/
   86,20231016.1855/
   87,20231016.1900/
   87,20231016.1905/
   87,20231016.1910/
   88,20231016.1915/
   88,20231016.1920/
   88,20231016.1925/
   89,20231016.1930/
   90,20231016.1935/
   90,20231016.1940/
   91,20231016.1945/
   91,20231016.1950/
   92,20231016.1955/
   92,20231016.2000/
   93,20231016.2005/
   93,20231016.2010/
   93,20231016.2015/
   94,20231016.2020/
   94,20231016.2025/
   95,20231016.2030/
   95,20231016.2035/
   96,20231016.2040/
   97,20231016.2045/
   97,20231016.2050/
   98,20231016.2055/
   98,20231016.2100/
   99,20231016.2105/
   99,20231016.2110/
  100,20231016.2115/
  100,20231016.2120/
  101,20231016.2125/
  101,20231016.2130/
  102,20231016.2135/
  102,20231016.2140/
  102,20231016.2145/
  103,20231016.2150/
  103,20231016.2155/
  104,20231016.2200/
  104,20231016.2205/
  104,20231016.2210/
  105,20231016.2215/
  105,20231016.2220/
  106,20231016.2225/
  106,20231016.2230/
  107,20231016.2235/
  107,20231016.2240/
  107,20231016.2245/
  108,20231016.2250/
  108,20231016.2255/
  108,20231016.2300/
  108,20231016.2305/
  109,20231016.2310/
  109,20231016.2315/
  109,20231016.2320/
  110,20231016.2325/
  110,20231016.2330/
  110,20231016.2335/
  110,20231016.2340/
  110,20231016.2345/
  110,20231016.2350/
  111,20231016.2355/
  111,20231017.0000/
  111,20231017.0005/
  111,20231017.0010/
  111,20231017.0015/
  111,20231017.0020/
  110,20231017.0025/
  110,20231017.0030/
  110,20231017.0035/
  110,20231017.0040/
  110,20231017.0045/
  110,20231017.0050/
  109,20231017.0055/
  109,20231017.0100/
  108,20231017.0105/
  108,20231017.0110/
  108,20231017.0115/
  107,20231017.0120/
  107,20231017.0125/
  106,20231017.0130/
  106,20231017.0135/
  106,20231017.0140/
  105,20231017.0145/
  105,20231017.0150/
  104,20231017.0155/
  104,20231017.0200/
  103,20231017.0205/
  103,20231017.0210/
  102,20231017.0215/
  102,20231017.0220/
  101,20231017.0225/
  101,20231017.0230/
  100,20231017.0235/
  100,20231017.0240/
   99,20231017.0245/
   99,20231017.0250/
   98,20231017.0255/
   97,20231017.0300/
   97,20231017.0305/
   96,20231017.0310/
   96,20231017.0315/
   95,20231017.0320/
   94,20231017.0325/
   94,20231017.0330/
   91,20231020.2205/
   92,20231020.2210/
   92,20231020.2215/
   93,20231020.2220/
   94,20231020.2225/
   94,20231020.2230/
   94,20231020.2235/
   95,20231020.2240/
   95,20231020.2245/
   96,20231020.2250/
   96,20231020.2255/
   96,20231020.2300/
   97,20231020.2305/
   97,20231020.2310/
   98,20231020.2315/
   99,20231020.2320/
   99,20231020.2325/
   99,20231020.2330/
  100,20231020.2335/
  100,20231020.2340/
  100,20231020.2345/
  101,20231020.2350/
  101,20231020.2355/
  102,20231021.0000/
  102,20231021.0005/
  103,20231021.0010/
  103,20231021.0015/
  103,20231021.0020/
  104,20231021.0025/
  104,20231021.0030/
  105,20231021.0035/
  105,20231021.0040/
  106,20231021.0045/
  106,20231021.0050/
  107,20231021.0055/
  107,20231021.0100/
  108,20231021.0105/
  108,20231021.0110/
  108,20231021.0115/
  108,20231021.0120/
  108,20231021.0125/
  108,20231021.0130/
  108,20231021.0135/
  109,20231021.0140/
  109,20231021.0145/
  109,20231021.0150/
  109,20231021.0155/
  109,20231021.0200/
  109,20231021.0205/
  109,20231021.0210/
  110,20231021.0215/
  110,20231021.0220/
  109,20231021.0225/
  109,20231021.0230/
  109,20231021.0235/
  109,20231021.0240/
  109,20231021.0245/
  110,20231021.0250/
  109,20231021.0255/
  109,20231021.0300/
  108,20231021.0305/
  108,20231021.0310/
  108,20231021.0315/
  108,20231021.0320/
  107,20231021.0325/
  107,20231021.0330/
  106,20231021.0335/
  106,20231021.0340/
  106,20231021.0345/
  105,20231021.0350/
  105,20231021.0355/
  104,20231021.0400/
  103,20231021.0405/
  103,20231021.0410/
  103,20231021.0415/
  103,20231021.0420/
  102,20231021.0425/
  102,20231021.0430/
  101,20231021.0435/
  101,20231021.0440/
  100,20231021.0445/
  100,20231021.0450/
   99,20231021.0455/
   99,20231021.0500/
   98,20231021.0505/
   98,20231021.0510/
   97,20231021.0515/
   97,20231021.0520/
   97,20231021.0525/
   96,20231021.0530/
   95,20231021.0535/
   95,20231021.0540/
   95,20231021.0545/
   94,20231021.0550/
   94,20231021.0555/
   93,20231021.0600/
   93,20231021.0605/
   92,20231021.0610/
   91,20231021.0615/
   91,20231021.0620/
   90,20231021.0625/
   89,20231021.0630/
   89,20231021.0635/
   88,20231021.0640/
   88,20231021.0645/
   88,20231021.0650/
   87,20231021.0655/
   86,20231021.0700/
   85,20231021.0705/
   85,20231021.0710/
   84,20231021.0715/
   84,20231021.0720/
   83,20231021.0725/
   83,20231021.0730/
   83,20231021.0735/
   83,20231021.0740/
   82,20231021.0745/
   81,20231021.0750/
   81,20231021.0755/
   80,20231021.0800/
   79,20231021.0805/
   79,20231021.0810/
   79,20231021.0815/
   78,20231021.0820/
   77,20231021.0825/
   77,20231021.0830/
   77,20231021.0835/
   77,20231021.0840/
   76,20231021.0845/
   76,20231021.0850/
   75,20231021.0855/
   75,20231021.0900/
   75,20231021.0905/
   74,20231021.0910/
   74,20231021.0915/
   73,20231021.0920/
   72,20231021.0925/
   72,20231021.0930/
   71,20231021.0935/
   71,20231021.0940/
   70,20231021.0945/
   70,20231021.0950/
   70,20231021.0955/
   69,20231021.1000/
   69,20231021.1005/
   69,20231021.1010/
   68,20231021.1015/
   68,20231021.1020/
   68,20231021.1025/
   67,20231021.1030/
   67,20231021.1035/
   66,20231021.1040/
   66,20231021.1045/
   66,20231021.1050/
   65,20231021.1055/
   65,20231021.1100/
   64,20231021.1105/
   65,20231021.1110/
   63,20231021.1115/
   64,20231021.1120/
   63,20231021.1125/
   62,20231021.1130/
   62,20231021.1135/
   61,20231021.1140/
   61,20231021.1145/
   60,20231021.1150/
   60,20231021.1155/
   59,20231021.1200/
   60,20231021.1205/
   59,20231021.1210/
   59,20231021.1215/
   59,20231021.1220/
   58,20231021.1225/
   58,20231021.1230/
   58,20231021.1235/
   58,20231021.1240/
   58,20231021.1245/
   57,20231021.1250/
   57,20231021.1255/
   57,20231021.1300/
   56,20231021.1305/
   56,20231021.1310/
   56,20231021.1315/
   55,20231021.1320/
   55,20231021.1325/
   55,20231021.1330/
   54,20231021.1335/
   54,20231021.1340/
   54,20231021.1345/
   54,20231021.1350/
   54,20231021.1355/
   55,20231021.1400/
   54,20231021.1405/
   55,20231021.1410/
   55,20231021.1415/
   54,20231021.1420/
   54,20231021.1425/
   54,20231021.1430/
   54,20231021.1435/
   54,20231021.1440/
   55,20231021.1445/
   55,20231021.1450/
   55,20231021.1455/
   55,20231021.1500/
   55,20231021.1505/
   55,20231021.1510/
   56,20231021.1515/
   55,20231021.1520/
   56,20231021.1525/
   55,20231021.1530/
   56,20231021.1535/
   56,20231021.1540/
   56,20231021.1545/
   57,20231021.1550/
   57,20231021.1555/
   58,20231021.1600/
   58,20231021.1605/
   58,20231021.1610/
   58,20231021.1615/
   59,20231021.1620/
   59,20231021.1625/
   60,20231021.1630/
   60,20231021.1635/
   60,20231021.1640/
   61,20231021.1645/
   61,20231021.1650/
   62,20231021.1655/
   62,20231021.1700/
   63,20231021.1705/
   63,20231021.1710/
   63,20231021.1715/
   64,20231021.1720/
   64,20231021.1725/
   64,20231021.1730/
   65,20231021.1735/
   65,20231021.1740/
   65,20231021.1745/
   66,20231021.1750/
   66,20231021.1755/
   67,20231021.1800/
   67,20231021.1805/
   67,20231021.1810/
   68,20231021.1815/
   68,20231021.1820/
   69,20231021.1825/
   69,20231021.1830/
