#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: BAR_Dec_2023.txt
#Location: Barrack Street 02
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2023-11-30 23:50:00 to 2023-12-21 11:45:00
#Station Status: Current
#Lat: -31.959681   Long: 115.857261 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle, which is 2.234m below Benchmark MWB 1484
#National Station ID: 
#Site Description: Located on jetty number 5 near ferry landing.
#Tide Gauge Sensor: Guided Wire Microwave Radar Gauge in stilling tube Ø355mm, orifice Ø11mm.
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   55,20231206.1205/
   56,20231206.1210/
   55,20231206.1215/
   55,20231206.1220/
   55,20231206.1225/
   55,20231206.1230/
   55,20231206.1235/
   55,20231206.1240/
   55,20231206.1245/
   55,20231206.1250/
   55,20231206.1255/
   55,20231206.1300/
   56,20231206.1320/
   56,20231206.1325/
   57,20231206.1330/
   57,20231206.1335/
   57,20231206.1340/
   58,20231206.1345/
   59,20231206.1350/
   59,20231206.1355/
   60,20231206.1400/
   60,20231206.1405/
   60,20231206.1410/
   60,20231206.1415/
   61,20231206.1420/
   62,20231206.1425/
   62,20231206.1430/
   62,20231206.1435/
   62,20231206.1440/
   62,20231206.1445/
   63,20231206.1450/
   63,20231206.1455/
   64,20231206.1500/
   64,20231206.1520/
   64,20231206.1525/
   64,20231206.1530/
   65,20231206.1535/
   65,20231206.1540/
   65,20231206.1545/
   67,20231206.1605/
   67,20231206.1610/
   68,20231206.1615/
   68,20231206.1620/
   68,20231206.1625/
   68,20231206.1630/
   71,20231206.1650/
   71,20231206.1655/
   71,20231206.1700/
   71,20231206.1705/
   72,20231206.1710/
   72,20231206.1715/
   72,20231206.1720/
   72,20231206.1725/
   72,20231206.1730/
   73,20231206.1750/
   74,20231206.1755/
   74,20231206.1800/
   74,20231206.1805/
   74,20231206.1810/
   74,20231206.1815/
   74,20231206.1820/
   74,20231206.1825/
   74,20231206.1830/
   75,20231206.1850/
   75,20231206.1855/
   76,20231206.1900/
   76,20231206.1905/
   76,20231206.1910/
   76,20231206.1915/
   76,20231206.1920/
   77,20231206.1925/
   77,20231206.1930/
   79,20231206.1950/
   79,20231206.1955/
   79,20231206.2000/
   79,20231206.2005/
   79,20231206.2010/
   80,20231206.2015/
   80,20231206.2020/
   79,20231206.2025/
   80,20231206.2030/
   80,20231206.2050/
   80,20231206.2055/
   79,20231206.2100/
   79,20231206.2105/
   79,20231206.2110/
   79,20231206.2115/
   79,20231206.2120/
   79,20231206.2125/
   79,20231206.2130/
   79,20231206.2150/
   79,20231206.2155/
   79,20231206.2200/
   79,20231206.2205/
   79,20231206.2210/
   79,20231206.2215/
   79,20231206.2220/
   79,20231206.2225/
   79,20231206.2230/
   79,20231206.2250/
   78,20231206.2255/
   78,20231206.2300/
   78,20231206.2305/
   78,20231206.2310/
   77,20231206.2315/
   77,20231206.2320/
   77,20231206.2325/
   76,20231206.2330/
   75,20231206.2350/
   75,20231206.2355/
   74,20231207.0000/
   74,20231207.0005/
   74,20231207.0010/
   74,20231207.0015/
   74,20231207.0020/
   74,20231207.0025/
   74,20231207.0030/
   72,20231207.0050/
   72,20231207.0055/
   71,20231207.0100/
   71,20231207.0105/
   71,20231207.0110/
   70,20231207.0115/
   70,20231207.0120/
   70,20231207.0125/
   70,20231207.0130/
   69,20231207.0150/
   69,20231207.0155/
   69,20231207.0200/
   69,20231207.0205/
   69,20231207.0210/
   68,20231207.0215/
   68,20231207.0220/
   68,20231207.0225/
   68,20231207.0230/
   68,20231207.0235/
   68,20231207.0240/
   67,20231207.0245/
   67,20231207.0250/
   67,20231207.0255/
   67,20231207.0300/
   67,20231207.0305/
   67,20231207.0310/
   66,20231207.0315/
   65,20231207.0335/
   65,20231207.0340/
   65,20231207.0345/
   65,20231207.0350/
   65,20231207.0355/
   65,20231207.0400/
   64,20231207.0420/
   65,20231207.0425/
   65,20231207.0430/
   65,20231207.0435/
   64,20231207.0440/
   64,20231207.0445/
   64,20231207.0450/
   64,20231207.0455/
   64,20231207.0500/
   64,20231207.0505/
   64,20231207.0510/
   64,20231207.0515/
   64,20231207.0520/
   64,20231207.0525/
   63,20231207.0530/
   63,20231207.0535/
   63,20231207.0540/
   63,20231207.0545/
   62,20231207.0605/
   62,20231207.0610/
   62,20231207.0615/
   62,20231207.0620/
   61,20231207.0625/
   62,20231207.0630/
   62,20231207.0635/
   62,20231207.0640/
   62,20231207.0645/
   62,20231207.0705/
   61,20231207.0710/
   61,20231207.0715/
   61,20231207.0720/
   61,20231207.0725/
   61,20231207.0730/
   61,20231207.0750/
   61,20231207.0755/
   61,20231207.0800/
   61,20231207.0805/
   60,20231207.0810/
   60,20231207.0815/
   60,20231207.0820/
   60,20231207.0825/
   60,20231207.0830/
   59,20231207.0850/
   59,20231207.0855/
   59,20231207.0900/
   59,20231207.0905/
   59,20231207.0910/
   59,20231207.0915/
   58,20231207.0920/
   58,20231207.0925/
   58,20231207.0930/
   58,20231207.0950/
   58,20231207.0955/
   59,20231207.1000/
   58,20231207.1005/
   58,20231207.1010/
   58,20231207.1015/
   58,20231207.1020/
   58,20231207.1025/
   59,20231207.1030/
   60,20231207.1050/
   60,20231207.1055/
   59,20231207.1100/
   59,20231207.1105/
   59,20231207.1110/
   60,20231207.1115/
   60,20231207.1120/
   60,20231207.1125/
   60,20231207.1130/
   60,20231207.1150/
   61,20231207.1155/
   61,20231207.1200/
   60,20231207.1205/
   59,20231207.1210/
   59,20231207.1215/
   59,20231207.1220/
   59,20231207.1225/
   59,20231207.1230/
   59,20231207.1250/
   60,20231207.1255/
   60,20231207.1300/
   61,20231207.1305/
   61,20231207.1310/
   62,20231207.1315/
   62,20231207.1320/
   62,20231207.1325/
   63,20231207.1330/
   63,20231207.1350/
   63,20231207.1355/
   63,20231207.1400/
   63,20231207.1405/
   63,20231207.1410/
   63,20231207.1415/
   64,20231207.1420/
   64,20231207.1425/
   64,20231207.1430/
   66,20231207.1450/
   66,20231207.1455/
   67,20231207.1500/
   67,20231207.1505/
   68,20231207.1510/
   68,20231207.1515/
   68,20231207.1520/
   68,20231207.1525/
   69,20231207.1530/
   70,20231207.1550/
   69,20231207.1555/
   69,20231207.1600/
   70,20231207.1605/
   70,20231207.1610/
   70,20231207.1615/
   71,20231207.1620/
   71,20231207.1625/
   71,20231207.1630/
   71,20231207.1635/
   71,20231207.1640/
   72,20231207.1645/
   72,20231207.1650/
   72,20231207.1655/
   73,20231207.1700/
   74,20231207.1720/
   75,20231207.1725/
   75,20231207.1730/
   75,20231207.1735/
   75,20231207.1740/
   76,20231207.1745/
   76,20231207.1750/
   76,20231207.1755/
   77,20231207.1800/
   78,20231207.1820/
   78,20231207.1825/
   79,20231207.1830/
   79,20231207.1835/
   79,20231207.1840/
   79,20231207.1845/
   79,20231207.1850/
   79,20231207.1855/
   80,20231207.1900/
   80,20231207.1905/
   81,20231207.1910/
   81,20231207.1915/
   82,20231207.1935/
   83,20231207.1940/
   83,20231207.1945/
   83,20231207.1950/
   83,20231207.1955/
   83,20231207.2000/
   83,20231207.2005/
   83,20231207.2010/
   84,20231207.2015/
   84,20231207.2020/
   84,20231207.2025/
   84,20231207.2030/
   83,20231207.2050/
   83,20231207.2055/
   83,20231207.2100/
   83,20231207.2105/
   83,20231207.2110/
   83,20231207.2115/
   83,20231207.2120/
   83,20231207.2125/
   82,20231207.2130/
   82,20231207.2135/
   82,20231207.2140/
   82,20231207.2145/
   80,20231207.2205/
   80,20231207.2210/
   79,20231207.2215/
   79,20231207.2220/
   78,20231207.2225/
   78,20231207.2230/
   77,20231207.2235/
   77,20231207.2240/
   77,20231207.2245/
   77,20231207.2250/
   77,20231207.2255/
   76,20231207.2300/
   74,20231207.2320/
   73,20231207.2325/
   72,20231207.2330/
   72,20231207.2335/
   72,20231207.2340/
   72,20231207.2345/
   71,20231207.2350/
   71,20231207.2355/
   71,20231208.0000/
   70,20231208.0005/
   69,20231208.0010/
   69,20231208.0015/
   67,20231208.0035/
   67,20231208.0040/
   66,20231208.0045/
   66,20231208.0050/
   65,20231208.0055/
   65,20231208.0100/
   64,20231208.0105/
   64,20231208.0110/
   63,20231208.0115/
   63,20231208.0120/
   63,20231208.0125/
   62,20231208.0130/
   60,20231208.0150/
   60,20231208.0155/
   59,20231208.0200/
   59,20231208.0205/
   59,20231208.0210/
   58,20231208.0215/
   58,20231208.0220/
   57,20231208.0225/
   57,20231208.0230/
   57,20231208.0235/
   57,20231208.0240/
   57,20231208.0245/
   56,20231208.0305/
   56,20231208.0310/
   56,20231208.0315/
   56,20231208.0320/
   56,20231208.0325/
   56,20231208.0330/
   56,20231208.0335/
   55,20231208.0340/
   55,20231208.0345/
   55,20231208.0350/
   55,20231208.0355/
   55,20231208.0400/
   53,20231208.0420/
   53,20231208.0425/
   52,20231208.0430/
   52,20231208.0435/
   52,20231208.0440/
   51,20231208.0445/
   51,20231208.0450/
   51,20231208.0455/
   51,20231208.0500/
   51,20231208.0505/
   50,20231208.0510/
   50,20231208.0515/
   50,20231208.0535/
   51,20231208.0540/
   51,20231208.0545/
   51,20231208.0550/
   51,20231208.0555/
   51,20231208.0600/
   51,20231208.0605/
   52,20231208.0610/
   52,20231208.0615/
   52,20231208.0620/
   52,20231208.0625/
   52,20231208.0630/
   53,20231208.0650/
   52,20231208.0655/
   52,20231208.0700/
   52,20231208.0705/
   51,20231208.0710/
   51,20231208.0715/
   51,20231208.0720/
   51,20231208.0725/
   51,20231208.0730/
   51,20231208.0735/
   50,20231208.0740/
   50,20231208.0745/
   50,20231208.0805/
   50,20231208.0810/
   50,20231208.0815/
   50,20231208.0820/
   49,20231208.0825/
   49,20231208.0830/
   49,20231208.0835/
   50,20231208.0840/
   50,20231208.0845/
   50,20231208.0850/
   50,20231208.0855/
   50,20231208.0900/
   50,20231208.0920/
   50,20231208.0925/
   50,20231208.0930/
   50,20231208.0935/
   50,20231208.0940/
   50,20231208.0945/
   49,20231208.0950/
   50,20231208.0955/
   49,20231208.1000/
   49,20231208.1005/
   49,20231208.1010/
   49,20231208.1015/
   49,20231208.1035/
   49,20231208.1040/
   50,20231208.1045/
   49,20231208.1050/
   50,20231208.1055/
   50,20231208.1100/
   50,20231208.1105/
   51,20231208.1110/
   51,20231208.1115/
   51,20231208.1120/
   51,20231208.1125/
   52,20231208.1130/
   53,20231208.1150/
   54,20231208.1155/
   54,20231208.1200/
   54,20231208.1205/
   54,20231208.1210/
   54,20231208.1215/
   55,20231208.1220/
   55,20231208.1225/
   55,20231208.1230/
   55,20231208.1235/
   56,20231208.1240/
   56,20231208.1245/
   56,20231208.1305/
   56,20231208.1310/
   57,20231208.1315/
   56,20231208.1320/
   57,20231208.1325/
   57,20231208.1330/
   57,20231208.1335/
   58,20231208.1340/
   58,20231208.1345/
   58,20231208.1350/
   59,20231208.1355/
   59,20231208.1400/
   60,20231208.1420/
   61,20231208.1425/
   61,20231208.1430/
   61,20231208.1435/
   61,20231208.1440/
   61,20231208.1445/
   62,20231208.1450/
   63,20231208.1455/
   63,20231208.1500/
   63,20231208.1505/
   64,20231208.1510/
   64,20231208.1515/
   65,20231208.1535/
   65,20231208.1540/
   66,20231208.1545/
   66,20231208.1550/
   66,20231208.1555/
   67,20231208.1600/
   66,20231208.1605/
   67,20231208.1610/
   68,20231208.1615/
   68,20231208.1620/
   69,20231208.1625/
   69,20231208.1630/
   70,20231208.1650/
   70,20231208.1655/
   70,20231208.1700/
   71,20231208.1705/
   72,20231208.1710/
   72,20231208.1715/
   72,20231208.1720/
   73,20231208.1725/
   73,20231208.1730/
   73,20231208.1735/
   74,20231208.1740/
   75,20231208.1745/
   76,20231208.1805/
   76,20231208.1810/
   76,20231208.1815/
   76,20231208.1820/
   77,20231208.1825/
   78,20231208.1830/
   78,20231208.1835/
   78,20231208.1840/
   78,20231208.1845/
   78,20231208.1850/
   78,20231208.1855/
   79,20231208.1900/
   79,20231208.1920/
   79,20231208.1925/
   80,20231208.1930/
   80,20231208.1935/
   80,20231208.1940/
   80,20231208.1945/
   80,20231208.1950/
   80,20231208.1955/
   80,20231208.2000/
   80,20231208.2005/
   80,20231208.2010/
   80,20231208.2015/
   80,20231208.2035/
   80,20231208.2040/
   80,20231208.2045/
   79,20231208.2050/
   79,20231208.2055/
   79,20231208.2100/
   79,20231208.2105/
   79,20231208.2110/
   78,20231208.2115/
   78,20231208.2120/
   78,20231208.2125/
   77,20231208.2130/
   75,20231208.2150/
   75,20231208.2155/
   74,20231208.2200/
   74,20231208.2205/
   74,20231208.2210/
   73,20231208.2215/
   73,20231208.2220/
   72,20231208.2225/
   72,20231208.2230/
   71,20231208.2235/
   71,20231208.2240/
   70,20231208.2245/
   68,20231208.2305/
   68,20231208.2310/
   67,20231208.2315/
   66,20231208.2320/
   66,20231208.2325/
   66,20231208.2330/
   65,20231208.2335/
   65,20231208.2340/
   64,20231208.2345/
   64,20231208.2350/
   63,20231208.2355/
   63,20231209.0000/
   60,20231209.0020/
   60,20231209.0025/
   59,20231209.0030/
   58,20231209.0035/
   57,20231209.0040/
   57,20231209.0045/
   56,20231209.0050/
   56,20231209.0055/
   56,20231209.0100/
   55,20231209.0105/
   54,20231209.0110/
   54,20231209.0115/
   51,20231209.0135/
   51,20231209.0140/
   50,20231209.0145/
   50,20231209.0150/
   49,20231209.0155/
   49,20231209.0200/
   48,20231209.0205/
   48,20231209.0210/
   47,20231209.0215/
   47,20231209.0220/
   46,20231209.0225/
   45,20231209.0230/
   43,20231209.0250/
   43,20231209.0255/
   43,20231209.0300/
   43,20231209.0305/
   42,20231209.0310/
   41,20231209.0315/
   41,20231209.0320/
   41,20231209.0325/
   40,20231209.0330/
   39,20231209.0335/
   39,20231209.0340/
   38,20231209.0345/
   37,20231209.0405/
   36,20231209.0410/
   36,20231209.0415/
   36,20231209.0420/
   35,20231209.0425/
   35,20231209.0430/
   35,20231209.0435/
   35,20231209.0440/
   34,20231209.0445/
   34,20231209.0450/
   33,20231209.0455/
   33,20231209.0500/
   32,20231209.0520/
   32,20231209.0525/
   32,20231209.0530/
   31,20231209.0535/
   31,20231209.0540/
   31,20231209.0545/
   31,20231209.0550/
   31,20231209.0555/
   31,20231209.0600/
   30,20231209.0605/
   30,20231209.0610/
   30,20231209.0615/
   30,20231209.0635/
   30,20231209.0640/
   29,20231209.0645/
   29,20231209.0650/
   29,20231209.0655/
   29,20231209.0700/
   29,20231209.0705/
   30,20231209.0710/
   30,20231209.0715/
   29,20231209.0720/
   29,20231209.0725/
   30,20231209.0730/
   31,20231209.0750/
   31,20231209.0755/
   31,20231209.0800/
   31,20231209.0805/
   31,20231209.0810/
   31,20231209.0815/
   31,20231209.0820/
   32,20231209.0825/
   31,20231209.0830/
   32,20231209.0835/
   31,20231209.0840/
   32,20231209.0845/
   32,20231209.0905/
   33,20231209.0910/
   33,20231209.0915/
   33,20231209.0920/
   33,20231209.0925/
   33,20231209.0930/
   33,20231209.0935/
   33,20231209.0940/
   33,20231209.0945/
   34,20231209.0950/
   34,20231209.0955/
   35,20231209.1000/
   36,20231209.1020/
   37,20231209.1025/
   37,20231209.1030/
   37,20231209.1035/
   37,20231209.1040/
   38,20231209.1045/
   38,20231209.1050/
   38,20231209.1055/
   38,20231209.1100/
   39,20231209.1105/
   39,20231209.1110/
   39,20231209.1115/
   40,20231209.1135/
   40,20231209.1140/
   39,20231209.1145/
   40,20231209.1150/
   40,20231209.1155/
   40,20231209.1200/
   40,20231209.1205/
   40,20231209.1210/
   40,20231209.1215/
   40,20231209.1220/
   41,20231209.1225/
   41,20231209.1230/
   42,20231209.1250/
   42,20231209.1255/
   41,20231209.1300/
   43,20231209.1305/
   43,20231209.1310/
   43,20231209.1315/
   43,20231209.1320/
   44,20231209.1325/
   44,20231209.1330/
   44,20231209.1335/
   44,20231209.1340/
   45,20231209.1345/
   45,20231209.1405/
   46,20231209.1410/
   46,20231209.1415/
   46,20231209.1420/
   46,20231209.1425/
   47,20231209.1430/
   46,20231209.1435/
   47,20231209.1440/
   47,20231209.1445/
   47,20231209.1450/
   47,20231209.1455/
   48,20231209.1500/
   49,20231209.1520/
   49,20231209.1525/
   50,20231209.1530/
   51,20231209.1535/
   51,20231209.1540/
   51,20231209.1545/
   52,20231209.1550/
   52,20231209.1555/
   53,20231209.1600/
   53,20231209.1605/
   53,20231209.1610/
   54,20231209.1615/
   56,20231209.1635/
   57,20231209.1640/
   57,20231209.1645/
   57,20231209.1650/
   57,20231209.1655/
   57,20231209.1700/
   58,20231209.1705/
   58,20231209.1710/
   59,20231209.1715/
   59,20231209.1720/
   60,20231209.1725/
   61,20231209.1730/
   62,20231209.1750/
   63,20231209.1755/
   63,20231209.1800/
   63,20231209.1805/
   64,20231209.1810/
   65,20231209.1815/
   65,20231209.1820/
   66,20231209.1825/
   66,20231209.1830/
   66,20231209.1835/
   67,20231209.1840/
   67,20231209.1845/
   69,20231209.1905/
   70,20231209.1910/
   70,20231209.1915/
   70,20231209.1920/
   71,20231209.1925/
   71,20231209.1930/
   71,20231209.1935/
   71,20231209.1940/
   72,20231209.1945/
   73,20231209.1950/
   73,20231209.1955/
   73,20231209.2000/
   74,20231209.2020/
   75,20231209.2025/
   75,20231209.2030/
   75,20231209.2035/
   75,20231209.2040/
   76,20231209.2045/
   76,20231209.2050/
   76,20231209.2055/
   76,20231209.2100/
   76,20231209.2105/
   76,20231209.2110/
   76,20231209.2115/
   77,20231209.2135/
   77,20231209.2140/
   76,20231209.2145/
   76,20231209.2150/
   76,20231209.2155/
   76,20231209.2200/
   75,20231209.2205/
   75,20231209.2210/
   75,20231209.2215/
   75,20231209.2220/
   74,20231209.2225/
   74,20231209.2230/
   72,20231209.2250/
   71,20231209.2255/
   70,20231209.2300/
   69,20231209.2305/
   69,20231209.2310/
   69,20231209.2315/
   69,20231209.2320/
   68,20231209.2325/
   67,20231209.2330/
   67,20231209.2335/
   66,20231209.2340/
   65,20231209.2345/
   64,20231210.0005/
   63,20231210.0010/
   62,20231210.0015/
   62,20231210.0020/
   61,20231210.0025/
   61,20231210.0030/
   60,20231210.0035/
   60,20231210.0040/
   59,20231210.0045/
   58,20231210.0050/
   57,20231210.0055/
   56,20231210.0100/
   54,20231210.0120/
   53,20231210.0125/
   52,20231210.0130/
   52,20231210.0135/
   51,20231210.0140/
   51,20231210.0145/
   50,20231210.0150/
   49,20231210.0155/
   49,20231210.0200/
   48,20231210.0205/
   48,20231210.0210/
   47,20231210.0215/
   44,20231210.0235/
   44,20231210.0240/
   43,20231210.0245/
   42,20231210.0250/
   42,20231210.0255/
   41,20231210.0300/
   41,20231210.0305/
   40,20231210.0310/
   40,20231210.0315/
   39,20231210.0320/
   39,20231210.0325/
   38,20231210.0330/
   35,20231210.0350/
   35,20231210.0355/
   34,20231210.0400/
   34,20231210.0405/
   33,20231210.0410/
   33,20231210.0415/
   32,20231210.0420/
   31,20231210.0425/
   31,20231210.0430/
   30,20231210.0435/
   30,20231210.0440/
   29,20231210.0445/
   28,20231210.0505/
   27,20231210.0510/
   27,20231210.0515/
   26,20231210.0520/
   26,20231210.0525/
   26,20231210.0530/
   25,20231210.0535/
   25,20231210.0540/
   24,20231210.0545/
   24,20231210.0550/
   24,20231210.0555/
   23,20231210.0600/
   22,20231210.0620/
   22,20231210.0625/
   21,20231210.0630/
   21,20231210.0635/
   21,20231210.0640/
   21,20231210.0645/
   21,20231210.0650/
   21,20231210.0655/
   20,20231210.0700/
   20,20231210.0705/
   20,20231210.0710/
   20,20231210.0715/
   20,20231210.0735/
   20,20231210.0740/
   20,20231210.0745/
   20,20231210.0750/
   20,20231210.0755/
   20,20231210.0800/
   20,20231210.0805/
   20,20231210.0810/
   20,20231210.0815/
   20,20231210.0820/
   20,20231210.0825/
   21,20231210.0830/
   23,20231210.0850/
   24,20231210.0855/
   24,20231210.0900/
   25,20231210.0905/
   25,20231210.0910/
   25,20231210.0915/
   26,20231210.0920/
   26,20231210.0925/
   27,20231210.0930/
   27,20231210.0935/
   27,20231210.0940/
   28,20231210.0945/
   29,20231210.1005/
   30,20231210.1010/
   30,20231210.1015/
   30,20231210.1020/
   31,20231210.1025/
   31,20231210.1030/
   31,20231210.1035/
   32,20231210.1040/
   32,20231210.1045/
   33,20231210.1050/
   33,20231210.1055/
   33,20231210.1100/
   35,20231210.1120/
   36,20231210.1125/
   36,20231210.1130/
   36,20231210.1135/
   37,20231210.1140/
   37,20231210.1145/
   37,20231210.1150/
   37,20231210.1155/
   37,20231210.1200/
   37,20231210.1205/
   38,20231210.1210/
   38,20231210.1215/
   39,20231210.1235/
   39,20231210.1240/
   39,20231210.1245/
   40,20231210.1250/
   40,20231210.1255/
   40,20231210.1300/
   41,20231210.1305/
   41,20231210.1310/
   41,20231210.1315/
   41,20231210.1320/
   41,20231210.1325/
   42,20231210.1330/
   42,20231210.1350/
   43,20231210.1355/
   43,20231210.1400/
   44,20231210.1405/
   44,20231210.1410/
   44,20231210.1415/
   45,20231210.1420/
   46,20231210.1425/
   46,20231210.1430/
   46,20231210.1435/
   47,20231210.1440/
   47,20231210.1445/
   49,20231210.1505/
   50,20231210.1510/
   50,20231210.1515/
   50,20231210.1520/
   50,20231210.1525/
   51,20231210.1530/
   51,20231210.1535/
   51,20231210.1540/
   52,20231210.1545/
   52,20231210.1550/
   52,20231210.1555/
   53,20231210.1600/
   55,20231210.1620/
   55,20231210.1625/
   55,20231210.1630/
   56,20231210.1635/
   56,20231210.1640/
   57,20231210.1645/
   57,20231210.1650/
   58,20231210.1655/
   58,20231210.1700/
   59,20231210.1705/
   59,20231210.1710/
   60,20231210.1715/
   63,20231210.1735/
   63,20231210.1740/
   64,20231210.1745/
   64,20231210.1750/
   65,20231210.1755/
   66,20231210.1800/
   66,20231210.1805/
   67,20231210.1810/
   67,20231210.1815/
   68,20231210.1820/
   68,20231210.1825/
   69,20231210.1830/
   71,20231210.1850/
   71,20231210.1855/
   72,20231210.1900/
   72,20231210.1905/
   72,20231210.1910/
   73,20231210.1915/
   73,20231210.1920/
   74,20231210.1925/
   74,20231210.1930/
   75,20231210.1935/
   75,20231210.1940/
   76,20231210.1945/
   78,20231210.2005/
   78,20231210.2010/
   79,20231210.2015/
   79,20231210.2020/
   80,20231210.2025/
   80,20231210.2030/
   81,20231210.2035/
   81,20231210.2040/
   82,20231210.2045/
   82,20231210.2050/
   82,20231210.2055/
   83,20231210.2100/
   83,20231210.2120/
   83,20231210.2125/
   83,20231210.2130/
   84,20231210.2135/
   84,20231210.2140/
   84,20231210.2145/
   83,20231210.2150/
   84,20231210.2155/
   84,20231210.2200/
   83,20231210.2205/
   83,20231210.2210/
   83,20231210.2215/
   83,20231210.2235/
   82,20231210.2240/
   82,20231210.2245/
   82,20231210.2250/
   82,20231210.2255/
   82,20231210.2300/
   81,20231210.2305/
   81,20231210.2310/
   81,20231210.2315/
   80,20231210.2320/
   80,20231210.2325/
   80,20231210.2330/
   77,20231210.2350/
   77,20231210.2355/
   76,20231211.0000/
   75,20231211.0005/
   75,20231211.0010/
   74,20231211.0015/
   73,20231211.0020/
   73,20231211.0025/
   72,20231211.0030/
   71,20231211.0035/
   71,20231211.0040/
   70,20231211.0045/
   67,20231211.0105/
   66,20231211.0110/
   66,20231211.0115/
   65,20231211.0120/
   65,20231211.0125/
   64,20231211.0130/
   63,20231211.0135/
   63,20231211.0140/
   62,20231211.0145/
   61,20231211.0150/
   61,20231211.0155/
   60,20231211.0200/
   58,20231211.0220/
   57,20231211.0225/
   56,20231211.0230/
   55,20231211.0235/
   55,20231211.0240/
   54,20231211.0245/
   53,20231211.0250/
   53,20231211.0255/
   52,20231211.0300/
   51,20231211.0305/
   51,20231211.0310/
   50,20231211.0315/
   47,20231211.0335/
   46,20231211.0340/
   46,20231211.0345/
   45,20231211.0350/
   45,20231211.0355/
   44,20231211.0400/
   44,20231211.0405/
   43,20231211.0410/
   42,20231211.0415/
   42,20231211.0420/
   41,20231211.0425/
   41,20231211.0430/
   39,20231211.0450/
   38,20231211.0455/
   38,20231211.0500/
   37,20231211.0505/
   37,20231211.0510/
   36,20231211.0515/
   36,20231211.0520/
   35,20231211.0525/
   35,20231211.0530/
   34,20231211.0535/
   34,20231211.0540/
   34,20231211.0545/
   32,20231211.0605/
   31,20231211.0610/
   31,20231211.0615/
   30,20231211.0620/
   30,20231211.0625/
   30,20231211.0630/
   29,20231211.0635/
   29,20231211.0640/
   29,20231211.0645/
   29,20231211.0650/
   28,20231211.0655/
   28,20231211.0700/
   27,20231211.0720/
   27,20231211.0725/
   26,20231211.0730/
   26,20231211.0735/
   27,20231211.0740/
   26,20231211.0745/
   26,20231211.0750/
   27,20231211.0755/
   27,20231211.0800/
   27,20231211.0805/
   28,20231211.0810/
   28,20231211.0815/
   29,20231211.0835/
   29,20231211.0840/
   29,20231211.0845/
   30,20231211.0850/
   31,20231211.0855/
   31,20231211.0900/
   32,20231211.0905/
   33,20231211.0910/
   33,20231211.0915/
   34,20231211.0920/
   34,20231211.0925/
   35,20231211.0930/
   36,20231211.0950/
   36,20231211.0955/
   37,20231211.1000/
   37,20231211.1005/
   38,20231211.1010/
   38,20231211.1015/
   38,20231211.1020/
   39,20231211.1025/
   40,20231211.1030/
   40,20231211.1035/
   40,20231211.1040/
   41,20231211.1045/
   42,20231211.1105/
   43,20231211.1110/
   43,20231211.1115/
   44,20231211.1120/
   44,20231211.1125/
   45,20231211.1130/
   45,20231211.1135/
   45,20231211.1140/
   46,20231211.1145/
   47,20231211.1150/
   47,20231211.1155/
   47,20231211.1200/
   48,20231211.1220/
   48,20231211.1225/
   49,20231211.1230/
   49,20231211.1235/
   49,20231211.1240/
   49,20231211.1245/
   49,20231211.1250/
   51,20231211.1255/
   51,20231211.1300/
   51,20231211.1305/
   51,20231211.1310/
   52,20231211.1315/
   53,20231211.1335/
   54,20231211.1340/
   54,20231211.1345/
   55,20231211.1350/
   56,20231211.1355/
   56,20231211.1400/
   57,20231211.1405/
   57,20231211.1410/
   58,20231211.1415/
   58,20231211.1420/
   59,20231211.1425/
   59,20231211.1430/
   61,20231211.1450/
   62,20231211.1455/
   62,20231211.1500/
   62,20231211.1505/
   62,20231211.1510/
   63,20231211.1515/
   64,20231211.1520/
   64,20231211.1525/
   64,20231211.1530/
   65,20231211.1535/
   65,20231211.1540/
   66,20231211.1545/
   67,20231211.1605/
   68,20231211.1610/
   69,20231211.1615/
   70,20231211.1620/
   70,20231211.1625/
   71,20231211.1630/
   71,20231211.1635/
   72,20231211.1640/
   72,20231211.1645/
   73,20231211.1650/
   74,20231211.1655/
   74,20231211.1700/
   77,20231211.1720/
   77,20231211.1725/
   78,20231211.1730/
   78,20231211.1735/
   79,20231211.1740/
   80,20231211.1745/
   80,20231211.1750/
   81,20231211.1755/
   82,20231211.1800/
   82,20231211.1805/
   83,20231211.1810/
   83,20231211.1815/
   86,20231211.1835/
   86,20231211.1840/
   87,20231211.1845/
   87,20231211.1850/
   88,20231211.1855/
   88,20231211.1900/
   89,20231211.1905/
   89,20231211.1910/
   90,20231211.1915/
   91,20231211.1920/
   91,20231211.1925/
   92,20231211.1930/
   94,20231211.1950/
   95,20231211.1955/
   95,20231211.2000/
   95,20231211.2005/
   96,20231211.2010/
   96,20231211.2015/
   97,20231211.2020/
   98,20231211.2025/
   98,20231211.2030/
   99,20231211.2035/
   99,20231211.2040/
  100,20231211.2045/
  101,20231211.2105/
  102,20231211.2110/
  102,20231211.2115/
  103,20231211.2120/
  103,20231211.2125/
  103,20231211.2130/
