#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: BAR_Sep_2023.txt
#Location: Barrack Street 02
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2023-08-31 23:50:00 to 2023-09-30 20:15:00
#Station Status: Current
#Lat: -31.959681   Long: 115.857261 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle, which is 2.234m below Benchmark MWB 1484
#National Station ID: 
#Site Description: Located on jetty number 5 near ferry landing.
#Tide Gauge Sensor: Guided Wire Microwave Radar Gauge in stilling tube Ø355mm, orifice Ø11mm.
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   89,20230908.0550/
   89,20230908.0555/
   89,20230908.0600/
   89,20230908.0605/
   89,20230908.0610/
   89,20230908.0615/
   88,20230908.0620/
   88,20230908.0625/
   88,20230908.0630/
   88,20230908.0635/
   88,20230908.0640/
   87,20230908.0645/
   87,20230908.0650/
   87,20230908.0655/
   87,20230908.0700/
   87,20230908.0705/
   86,20230908.0710/
   86,20230908.0715/
   86,20230908.0720/
   86,20230908.0725/
   86,20230908.0730/
   85,20230908.0735/
   85,20230908.0740/
   85,20230908.0745/
   85,20230908.0750/
   85,20230908.0755/
   84,20230908.0800/
   84,20230908.0805/
   84,20230908.0810/
   84,20230908.0815/
   84,20230908.0820/
   84,20230908.0825/
   84,20230908.0830/
   83,20230908.0835/
   83,20230908.0840/
   82,20230908.0845/
   82,20230908.0850/
   82,20230908.0855/
   81,20230908.0900/
   81,20230908.0905/
   80,20230908.0910/
   80,20230908.0915/
   80,20230908.0920/
   79,20230908.0925/
   79,20230908.0930/
   78,20230908.0935/
   78,20230908.0940/
   77,20230908.0945/
   77,20230908.0950/
   76,20230908.0955/
   76,20230908.1000/
   76,20230908.1005/
   76,20230908.1010/
   76,20230908.1015/
   76,20230908.1020/
   76,20230908.1025/
   75,20230908.1030/
   75,20230908.1035/
   74,20230908.1040/
   74,20230908.1045/
   74,20230908.1050/
   74,20230908.1055/
   74,20230908.1100/
   74,20230908.1105/
   74,20230908.1110/
   73,20230908.1115/
   73,20230908.1120/
   73,20230908.1125/
   72,20230908.1130/
   72,20230908.1135/
   72,20230908.1140/
   71,20230908.1145/
   71,20230908.1150/
   70,20230908.1155/
   70,20230908.1200/
   70,20230908.1205/
   69,20230908.1210/
   69,20230908.1215/
   68,20230908.1220/
   69,20230908.1225/
   68,20230908.1230/
   68,20230908.1235/
   67,20230908.1240/
   67,20230908.1245/
   67,20230908.1250/
   66,20230908.1255/
   66,20230908.1300/
   66,20230908.1305/
   66,20230908.1310/
   65,20230908.1315/
   65,20230908.1320/
   64,20230908.1325/
   64,20230908.1330/
   64,20230908.1335/
   64,20230908.1340/
   63,20230908.1345/
   63,20230908.1350/
   63,20230908.1355/
   62,20230908.1400/
   61,20230908.1405/
   61,20230908.1410/
   61,20230908.1415/
   61,20230908.1420/
   61,20230908.1425/
   60,20230908.1430/
   60,20230908.1435/
   60,20230908.1440/
   59,20230908.1445/
   59,20230908.1450/
   59,20230908.1455/
   58,20230908.1500/
   58,20230908.1505/
   58,20230908.1510/
   57,20230908.1515/
   57,20230908.1520/
   57,20230908.1525/
   56,20230908.1530/
   56,20230908.1535/
   56,20230908.1540/
   56,20230908.1545/
   56,20230908.1550/
   56,20230908.1555/
   55,20230908.1600/
   55,20230908.1605/
   55,20230908.1610/
   55,20230908.1615/
   55,20230908.1620/
   55,20230908.1625/
   54,20230908.1630/
   54,20230908.1635/
   54,20230908.1640/
   54,20230908.1645/
   54,20230908.1650/
   54,20230908.1655/
   53,20230908.1700/
   53,20230908.1705/
   53,20230908.1710/
   53,20230908.1715/
   53,20230908.1720/
   53,20230908.1725/
   53,20230908.1730/
   53,20230908.1735/
   53,20230908.1740/
   53,20230908.1745/
   54,20230908.1750/
   54,20230908.1755/
   54,20230908.1800/
   54,20230908.1805/
   54,20230908.1810/
   54,20230908.1815/
   55,20230908.1820/
   55,20230908.1825/
   56,20230908.1830/
   56,20230908.1835/
   57,20230908.1840/
   57,20230908.1845/
   57,20230908.1850/
   58,20230908.1855/
   58,20230908.1900/
   59,20230908.1905/
   59,20230908.1910/
   60,20230908.1915/
   60,20230908.1920/
   60,20230908.1925/
   61,20230908.1930/
   61,20230908.1935/
   61,20230908.1940/
   62,20230908.1945/
   62,20230908.1950/
   63,20230908.1955/
   63,20230908.2000/
   63,20230908.2005/
   64,20230908.2010/
   64,20230908.2015/
   64,20230908.2020/
   64,20230908.2025/
   65,20230908.2030/
   65,20230908.2035/
   66,20230908.2040/
   66,20230908.2045/
   66,20230908.2050/
   67,20230908.2055/
   67,20230908.2100/
   68,20230908.2105/
   69,20230908.2110/
   69,20230908.2115/
   70,20230908.2120/
   71,20230908.2125/
   71,20230908.2130/
   72,20230908.2135/
   72,20230908.2140/
   73,20230908.2145/
   74,20230908.2150/
   74,20230908.2155/
   75,20230908.2200/
   75,20230908.2205/
   76,20230908.2210/
   76,20230908.2215/
   77,20230908.2220/
   77,20230908.2225/
   77,20230908.2230/
   78,20230908.2235/
   78,20230908.2240/
   79,20230908.2245/
   79,20230908.2250/
   79,20230908.2255/
   80,20230908.2300/
   80,20230908.2305/
   80,20230908.2310/
   81,20230908.2315/
   81,20230908.2320/
   82,20230908.2325/
   82,20230908.2330/
   83,20230908.2335/
   84,20230908.2340/
   84,20230908.2345/
   85,20230908.2350/
   85,20230908.2355/
   86,20230909.0000/
   86,20230909.0005/
   87,20230909.0010/
   88,20230909.0015/
   89,20230909.0020/
   89,20230909.0025/
   90,20230909.0030/
   90,20230909.0035/
   91,20230909.0040/
   91,20230909.0045/
   91,20230909.0050/
   92,20230909.0055/
   92,20230909.0100/
   93,20230909.0105/
   93,20230909.0110/
   94,20230909.0115/
   94,20230909.0120/
   94,20230909.0125/
   94,20230909.0130/
   95,20230909.0135/
   95,20230909.0140/
   95,20230909.0145/
   96,20230909.0150/
   96,20230909.0155/
   96,20230909.0200/
   97,20230909.0205/
   97,20230909.0210/
   98,20230909.0215/
   98,20230909.0220/
   98,20230909.0225/
   99,20230909.0230/
   99,20230909.0235/
  100,20230909.0240/
  100,20230909.0245/
  101,20230909.0250/
  101,20230909.0255/
  101,20230909.0300/
  102,20230909.0305/
  102,20230909.0310/
  102,20230909.0315/
  103,20230909.0320/
  103,20230909.0325/
  103,20230909.0330/
  103,20230909.0335/
  103,20230909.0340/
  103,20230909.0345/
  104,20230909.0350/
  104,20230909.0355/
  105,20230909.0400/
  105,20230909.0405/
  106,20230909.0410/
  106,20230909.0415/
  107,20230909.0420/
  108,20230909.0425/
  108,20230909.0430/
  108,20230909.0435/
  108,20230909.0440/
  108,20230909.0445/
  108,20230909.0450/
  108,20230909.0455/
  108,20230909.0500/
  109,20230909.0505/
  109,20230909.0510/
  108,20230909.0515/
  108,20230909.0520/
  108,20230909.0525/
  108,20230909.0530/
  108,20230909.0535/
  108,20230909.0540/
  108,20230909.0545/
  108,20230909.0550/
  108,20230909.0555/
  108,20230909.0600/
  109,20230909.0605/
  109,20230909.0610/
  109,20230909.0615/
  109,20230909.0620/
  109,20230909.0625/
  109,20230909.0630/
  110,20230909.0635/
  110,20230909.0640/
  110,20230909.0645/
  110,20230909.0650/
  109,20230909.0655/
  110,20230909.0700/
  110,20230909.0705/
  110,20230909.0710/
  111,20230909.0715/
  110,20230909.0720/
  110,20230909.0725/
  110,20230909.0730/
  110,20230909.0735/
  109,20230909.0740/
  110,20230909.0745/
  109,20230909.0750/
  109,20230909.0755/
  108,20230909.0800/
  108,20230909.0805/
  108,20230909.0810/
  107,20230909.0815/
  107,20230909.0820/
  107,20230909.0825/
  107,20230909.0830/
  106,20230909.0835/
  106,20230909.0840/
  106,20230909.0845/
  105,20230909.0850/
  105,20230909.0855/
  105,20230909.0900/
  104,20230909.0905/
  104,20230909.0910/
  103,20230909.0915/
  103,20230909.0920/
  103,20230909.0925/
  103,20230909.0930/
  103,20230909.0935/
  103,20230909.0940/
  102,20230909.0945/
  102,20230909.0950/
  102,20230909.0955/
  102,20230909.1000/
  102,20230909.1005/
  102,20230909.1010/
  101,20230909.1015/
  101,20230909.1020/
  100,20230909.1025/
   99,20230909.1030/
   99,20230909.1035/
   99,20230909.1040/
   98,20230909.1045/
   98,20230909.1050/
   97,20230909.1055/
   97,20230909.1100/
   97,20230909.1105/
   96,20230909.1110/
   96,20230909.1115/
   96,20230909.1120/
   96,20230909.1125/
   95,20230909.1130/
   95,20230909.1135/
   94,20230909.1140/
   94,20230909.1145/
   94,20230909.1150/
   94,20230909.1155/
   93,20230909.1200/
   93,20230909.1205/
   93,20230909.1210/
   92,20230909.1215/
   92,20230909.1220/
   92,20230909.1225/
   91,20230909.1230/
   91,20230909.1235/
   90,20230909.1240/
   90,20230909.1245/
   89,20230909.1250/
   89,20230909.1255/
   89,20230909.1300/
   88,20230909.1305/
   88,20230909.1310/
   87,20230909.1315/
   87,20230909.1320/
   86,20230909.1325/
   86,20230909.1330/
   85,20230909.1335/
   85,20230909.1340/
   84,20230909.1345/
   83,20230909.1350/
   83,20230909.1355/
   83,20230909.1400/
   82,20230909.1405/
   82,20230909.1410/
   81,20230909.1415/
   81,20230909.1420/
   80,20230909.1425/
   80,20230909.1430/
   80,20230909.1435/
   79,20230909.1440/
   79,20230909.1445/
   79,20230909.1450/
   78,20230909.1455/
   78,20230909.1500/
   78,20230909.1505/
   77,20230909.1510/
   77,20230909.1515/
   77,20230909.1520/
   76,20230909.1525/
   76,20230909.1530/
   75,20230909.1535/
   75,20230909.1540/
   74,20230909.1545/
   74,20230909.1550/
   74,20230909.1555/
   73,20230909.1600/
   73,20230909.1605/
   72,20230909.1610/
   72,20230909.1615/
   71,20230909.1620/
   71,20230909.1625/
   70,20230909.1630/
   70,20230909.1635/
   70,20230909.1640/
   70,20230909.1645/
   69,20230909.1650/
   69,20230909.1655/
   69,20230909.1700/
   69,20230909.1705/
   69,20230909.1710/
   69,20230909.1715/
   69,20230909.1720/
   69,20230909.1725/
   69,20230909.1730/
   69,20230909.1735/
   69,20230909.1740/
   68,20230909.1745/
   68,20230909.1750/
   68,20230909.1755/
   68,20230909.1800/
   68,20230909.1805/
   68,20230909.1810/
   68,20230909.1815/
   68,20230909.1820/
   68,20230909.1825/
   68,20230909.1830/
   68,20230909.1835/
   69,20230909.1840/
   69,20230909.1845/
   69,20230909.1850/
   69,20230909.1855/
   69,20230909.1900/
   70,20230909.1905/
   70,20230909.1910/
   70,20230909.1915/
   70,20230909.1920/
   70,20230909.1925/
   70,20230909.1930/
   71,20230909.1935/
   71,20230909.1940/
   72,20230909.1945/
   72,20230909.1950/
   73,20230909.1955/
   73,20230909.2000/
   73,20230909.2005/
   74,20230909.2010/
   74,20230909.2015/
   74,20230909.2020/
   75,20230909.2025/
   75,20230909.2030/
   75,20230909.2035/
   75,20230909.2040/
   76,20230909.2045/
   76,20230909.2050/
   77,20230909.2055/
   77,20230909.2100/
   78,20230909.2105/
   78,20230909.2110/
   78,20230909.2115/
   79,20230909.2120/
   79,20230909.2125/
   80,20230909.2130/
   80,20230909.2135/
   81,20230909.2140/
   81,20230909.2145/
   81,20230909.2150/
   82,20230909.2155/
   82,20230909.2200/
   82,20230909.2205/
   83,20230909.2210/
   83,20230909.2215/
   83,20230909.2220/
   84,20230909.2225/
   84,20230909.2230/
   85,20230909.2235/
   85,20230909.2240/
   85,20230909.2245/
   86,20230909.2250/
   86,20230909.2255/
   87,20230909.2300/
   87,20230909.2305/
   88,20230909.2310/
   88,20230909.2315/
   88,20230909.2320/
   89,20230909.2325/
   89,20230909.2330/
   90,20230909.2335/
   90,20230909.2340/
   91,20230909.2345/
   91,20230909.2350/
   92,20230909.2355/
   92,20230910.0000/
   93,20230910.0005/
   93,20230910.0010/
   93,20230910.0015/
   93,20230910.0020/
   94,20230910.0025/
   94,20230910.0030/
   94,20230910.0035/
   95,20230910.0040/
   95,20230910.0045/
   95,20230910.0050/
   96,20230910.0055/
   96,20230910.0100/
   96,20230910.0105/
   97,20230910.0110/
   97,20230910.0115/
   97,20230910.0120/
   98,20230910.0125/
   98,20230910.0130/
   98,20230910.0135/
   99,20230910.0140/
   99,20230910.0145/
   99,20230910.0150/
  100,20230910.0155/
  100,20230910.0200/
  100,20230910.0205/
  101,20230910.0210/
  101,20230910.0215/
  102,20230910.0220/
  102,20230910.0225/
  102,20230910.0230/
  103,20230910.0235/
  103,20230910.0240/
  103,20230910.0245/
  103,20230910.0250/
  104,20230910.0255/
  104,20230910.0300/
  104,20230910.0305/
  104,20230910.0310/
  105,20230910.0315/
  105,20230910.0320/
  105,20230910.0325/
  105,20230910.0330/
  105,20230910.0335/
  105,20230910.0340/
  105,20230910.0345/
  105,20230910.0350/
  106,20230910.0355/
  106,20230910.0400/
  106,20230910.0405/
  106,20230910.0410/
  107,20230910.0415/
  107,20230910.0420/
  107,20230910.0425/
  108,20230910.0430/
  108,20230910.0435/
  108,20230910.0440/
  109,20230910.0445/
  109,20230910.0450/
  109,20230910.0455/
  109,20230910.0500/
  109,20230910.0505/
  110,20230910.0510/
  110,20230910.0515/
  110,20230910.0520/
  110,20230910.0525/
  110,20230910.0530/
  110,20230910.0535/
  110,20230910.0540/
  111,20230910.0545/
  111,20230910.0550/
  111,20230910.0555/
  111,20230910.0600/
  111,20230910.0605/
  111,20230910.0610/
  111,20230910.0615/
  111,20230910.0620/
  111,20230910.0625/
  111,20230910.0630/
  111,20230910.0635/
  111,20230910.0640/
  110,20230910.0645/
  111,20230910.0650/
  111,20230910.0655/
  111,20230910.0700/
  111,20230910.0705/
  111,20230910.0710/
  112,20230910.0715/
  112,20230910.0720/
  112,20230910.0725/
  112,20230910.0730/
  112,20230910.0735/
  112,20230910.0740/
  112,20230910.0745/
  112,20230910.0750/
  112,20230910.0755/
  112,20230910.0800/
  112,20230910.0805/
  112,20230910.0810/
  112,20230910.0815/
  112,20230910.0820/
  111,20230910.0825/
  111,20230910.0830/
  111,20230910.0835/
  110,20230910.0840/
  110,20230910.0845/
  110,20230910.0850/
  110,20230910.0855/
  109,20230910.0900/
  109,20230910.0905/
  108,20230910.0910/
  108,20230910.0915/
  108,20230910.0920/
  108,20230910.0925/
  107,20230910.0930/
  107,20230910.0935/
  107,20230910.0940/
  106,20230910.0945/
  106,20230910.0950/
  105,20230910.0955/
  105,20230910.1000/
  105,20230910.1005/
  104,20230910.1010/
  104,20230910.1015/
  104,20230910.1020/
  103,20230910.1025/
  104,20230910.1030/
  103,20230910.1035/
  103,20230910.1040/
  102,20230910.1045/
  102,20230910.1050/
  102,20230910.1055/
  102,20230910.1100/
  101,20230910.1105/
  101,20230910.1110/
  100,20230910.1115/
   99,20230910.1120/
   99,20230910.1125/
   98,20230910.1130/
   98,20230910.1135/
   98,20230910.1140/
   97,20230910.1145/
   96,20230910.1150/
   96,20230910.1155/
   96,20230910.1200/
   95,20230910.1205/
   95,20230910.1210/
   94,20230910.1215/
   94,20230910.1220/
   93,20230910.1225/
   93,20230910.1230/
   92,20230910.1235/
   92,20230910.1240/
   92,20230910.1245/
   91,20230910.1250/
   91,20230910.1255/
   90,20230910.1300/
   90,20230910.1305/
   89,20230910.1310/
   89,20230910.1315/
   88,20230910.1320/
   88,20230910.1325/
   87,20230910.1330/
   87,20230910.1335/
   86,20230910.1340/
   86,20230910.1345/
   86,20230910.1350/
   85,20230910.1355/
   85,20230910.1400/
   84,20230910.1405/
   84,20230910.1410/
   83,20230910.1415/
   83,20230910.1420/
   82,20230910.1425/
   82,20230910.1430/
   81,20230910.1435/
   81,20230910.1440/
   80,20230910.1445/
   80,20230910.1450/
   79,20230910.1455/
   79,20230910.1500/
   78,20230910.1505/
   78,20230910.1510/
   77,20230910.1515/
   77,20230910.1520/
   77,20230910.1525/
   76,20230910.1530/
   76,20230910.1535/
   76,20230910.1540/
   75,20230910.1545/
   75,20230910.1550/
   74,20230910.1555/
   74,20230910.1600/
   74,20230910.1605/
   73,20230910.1610/
   73,20230910.1615/
   73,20230910.1620/
   73,20230910.1625/
   72,20230910.1630/
   72,20230910.1635/
   72,20230910.1640/
   71,20230910.1645/
   71,20230910.1650/
   70,20230910.1655/
   70,20230910.1700/
   70,20230910.1705/
   69,20230910.1710/
   69,20230910.1715/
   68,20230910.1720/
   68,20230910.1725/
   68,20230910.1730/
   67,20230910.1735/
   67,20230910.1740/
   67,20230910.1745/
   67,20230910.1750/
   66,20230910.1755/
   66,20230910.1800/
   66,20230910.1805/
   66,20230910.1810/
   67,20230910.1815/
   67,20230910.1820/
   67,20230910.1825/
   66,20230910.1830/
   66,20230910.1835/
   67,20230910.1840/
   67,20230910.1845/
   67,20230910.1850/
   67,20230910.1855/
   67,20230910.1900/
   67,20230910.1905/
   67,20230910.1910/
   67,20230910.1915/
   67,20230910.1920/
   67,20230910.1925/
   67,20230910.1930/
   68,20230910.1935/
   68,20230910.1940/
   68,20230910.1945/
   68,20230910.1950/
   69,20230910.1955/
   69,20230910.2000/
   70,20230910.2005/
   70,20230910.2010/
   70,20230910.2015/
   70,20230910.2020/
   71,20230910.2025/
   71,20230910.2030/
   72,20230910.2035/
   72,20230910.2040/
   73,20230910.2045/
   73,20230910.2050/
   74,20230910.2055/
   74,20230910.2100/
   74,20230910.2105/
   75,20230910.2110/
   75,20230910.2115/
   75,20230910.2120/
   75,20230910.2125/
   76,20230910.2130/
   76,20230910.2135/
   77,20230910.2140/
   77,20230910.2145/
   78,20230910.2150/
   78,20230910.2155/
   79,20230910.2200/
   79,20230910.2205/
   79,20230910.2210/
   79,20230910.2215/
   79,20230910.2220/
   80,20230910.2225/
   80,20230910.2230/
   80,20230910.2235/
   81,20230910.2240/
   81,20230910.2245/
   81,20230910.2250/
   81,20230910.2255/
   81,20230910.2300/
   82,20230910.2305/
   82,20230910.2310/
   82,20230910.2315/
   83,20230910.2320/
   83,20230910.2325/
   84,20230910.2330/
   84,20230910.2335/
   85,20230910.2340/
   85,20230910.2345/
   85,20230910.2350/
   86,20230910.2355/
   86,20230911.0000/
   86,20230911.0005/
   86,20230911.0010/
   87,20230911.0015/
   87,20230911.0020/
   87,20230911.0025/
   87,20230911.0030/
   88,20230911.0035/
   88,20230911.0040/
   88,20230911.0045/
   88,20230911.0050/
   89,20230911.0055/
   89,20230911.0100/
   89,20230911.0105/
   89,20230911.0110/
   89,20230911.0115/
   89,20230911.0120/
   90,20230911.0125/
   90,20230911.0130/
   91,20230911.0135/
   91,20230911.0140/
   91,20230911.0145/
   91,20230911.0150/
   92,20230911.0155/
   92,20230911.0200/
   92,20230911.0205/
   93,20230911.0210/
   93,20230911.0215/
   93,20230911.0220/
   93,20230911.0225/
   94,20230911.0230/
   94,20230911.0235/
   94,20230911.0240/
   94,20230911.0245/
   94,20230911.0250/
   94,20230911.0255/
   95,20230911.0300/
   95,20230911.0305/
   95,20230911.0310/
   95,20230911.0315/
   95,20230911.0320/
   95,20230911.0325/
   95,20230911.0330/
   95,20230911.0335/
   96,20230911.0340/
   96,20230911.0345/
   96,20230911.0350/
   96,20230911.0355/
   96,20230911.0400/
   97,20230911.0405/
   97,20230911.0410/
   97,20230911.0415/
   97,20230911.0420/
   98,20230911.0425/
   98,20230911.0430/
   99,20230911.0435/
   99,20230911.0440/
  100,20230911.0445/
  100,20230911.0450/
  100,20230911.0455/
  101,20230911.0500/
  101,20230911.0505/
  102,20230911.0510/
  102,20230911.0515/
  102,20230911.0520/
  102,20230911.0525/
  102,20230911.0530/
  102,20230911.0535/
  103,20230911.0540/
  103,20230911.0545/
  103,20230911.0550/
  103,20230911.0555/
  103,20230911.0600/
  104,20230911.0605/
  104,20230911.0610/
  104,20230911.0615/
  104,20230911.0620/
  105,20230911.0625/
  105,20230911.0630/
  105,20230911.0635/
  105,20230911.0640/
  106,20230911.0645/
  106,20230911.0650/
  106,20230911.0655/
  107,20230911.0700/
  107,20230911.0705/
  107,20230911.0710/
  107,20230911.0715/
  108,20230911.0720/
  108,20230911.0725/
  108,20230911.0730/
  109,20230911.0735/
  109,20230911.0740/
  109,20230911.0745/
  110,20230911.0750/
  109,20230911.0755/
  110,20230911.0800/
  110,20230911.0805/
  110,20230911.0810/
  110,20230911.0815/
  110,20230911.0820/
  110,20230911.0825/
  110,20230911.0830/
  110,20230911.0835/
  110,20230911.0840/
  110,20230911.0845/
  109,20230911.0850/
  109,20230911.0855/
  109,20230911.0900/
  109,20230911.0905/
  109,20230911.0910/
  109,20230911.0915/
  109,20230911.0920/
  109,20230911.0925/
  108,20230911.0930/
  108,20230911.0935/
  108,20230911.0940/
  108,20230911.0945/
  108,20230911.0950/
  107,20230911.0955/
  107,20230911.1000/
  107,20230911.1005/
  107,20230911.1010/
  107,20230911.1015/
  106,20230911.1020/
  106,20230911.1025/
  106,20230911.1030/
  106,20230911.1035/
  106,20230911.1040/
  106,20230911.1045/
  105,20230911.1050/
  104,20230911.1055/
  104,20230911.1100/
  104,20230911.1105/
  103,20230911.1110/
  103,20230911.1115/
  103,20230911.1120/
  103,20230911.1125/
  102,20230911.1130/
  101,20230911.1135/
  101,20230911.1140/
  100,20230911.1145/
  100,20230911.1150/
   99,20230911.1155/
   99,20230911.1200/
   98,20230911.1205/
   98,20230911.1210/
   98,20230911.1215/
   97,20230911.1220/
   97,20230911.1225/
   96,20230911.1230/
   96,20230911.1235/
   95,20230911.1240/
   95,20230911.1245/
   94,20230911.1250/
   94,20230911.1255/
   94,20230911.1300/
   93,20230911.1305/
   93,20230911.1310/
   92,20230911.1315/
   91,20230911.1320/
   91,20230911.1325/
   90,20230911.1330/
   90,20230911.1335/
   89,20230911.1340/
   89,20230911.1345/
   89,20230911.1350/
   89,20230911.1355/
   88,20230911.1400/
   88,20230911.1405/
   87,20230911.1410/
   87,20230911.1415/
   86,20230911.1420/
   86,20230911.1425/
   85,20230911.1430/
   84,20230911.1435/
   84,20230911.1440/
   83,20230911.1445/
   83,20230911.1450/
   83,20230911.1455/
   82,20230911.1500/
   82,20230911.1505/
   82,20230911.1510/
   81,20230911.1515/
   81,20230911.1520/
   80,20230911.1525/
   80,20230911.1530/
   79,20230911.1535/
   79,20230911.1540/
   78,20230911.1545/
   78,20230911.1550/
   78,20230911.1555/
   77,20230911.1600/
   77,20230911.1605/
   76,20230911.1610/
   76,20230911.1615/
   76,20230911.1620/
   75,20230911.1625/
   75,20230911.1630/
   74,20230911.1635/
   74,20230911.1640/
   74,20230911.1645/
   73,20230911.1650/
   73,20230911.1655/
   73,20230911.1700/
   72,20230911.1705/
   72,20230911.1710/
   72,20230911.1715/
   72,20230911.1720/
   72,20230911.1725/
   71,20230911.1730/
   71,20230911.1735/
   71,20230911.1740/
   71,20230911.1745/
   71,20230911.1750/
   70,20230911.1755/
   70,20230911.1800/
   69,20230911.1805/
   69,20230911.1810/
   69,20230911.1815/
   69,20230911.1820/
   69,20230911.1825/
   69,20230911.1830/
   69,20230911.1835/
   69,20230911.1840/
   69,20230911.1845/
   69,20230911.1850/
   70,20230911.1855/
   70,20230911.1900/
   70,20230911.1905/
   70,20230911.1910/
   70,20230911.1915/
   70,20230911.1920/
   71,20230911.1925/
   71,20230911.1930/
   71,20230911.1935/
   72,20230911.1940/
   72,20230911.1945/
   72,20230911.1950/
   73,20230911.1955/
   73,20230911.2000/
   74,20230911.2005/
   74,20230911.2010/
   74,20230911.2015/
   74,20230911.2020/
   74,20230911.2025/
   75,20230911.2030/
   75,20230911.2035/
   75,20230911.2040/
   76,20230911.2045/
   76,20230911.2050/
   76,20230911.2055/
   76,20230911.2100/
   76,20230911.2105/
   77,20230911.2110/
   78,20230911.2115/
   78,20230911.2120/
   78,20230911.2125/
   78,20230911.2130/
   79,20230911.2135/
   79,20230911.2140/
   80,20230911.2145/
   80,20230911.2150/
   80,20230911.2155/
   81,20230911.2200/
   81,20230911.2205/
   82,20230911.2210/
   82,20230911.2215/
   83,20230911.2220/
   83,20230911.2225/
   84,20230911.2230/
   84,20230911.2235/
   84,20230911.2240/
   84,20230911.2245/
   84,20230911.2250/
   84,20230911.2255/
   84,20230911.2300/
   84,20230911.2305/
   85,20230911.2310/
   85,20230911.2315/
   85,20230911.2320/
   86,20230911.2325/
   86,20230911.2330/
   86,20230911.2335/
   86,20230911.2340/
   86,20230911.2345/
   86,20230911.2350/
   87,20230911.2355/
   87,20230912.0000/
   87,20230912.0005/
   87,20230912.0010/
   88,20230912.0015/
   88,20230912.0020/
   88,20230912.0025/
   88,20230912.0030/
   88,20230912.0035/
   88,20230912.0040/
   89,20230912.0045/
   89,20230912.0050/
   89,20230912.0055/
   90,20230912.0100/
   90,20230912.0105/
   90,20230912.0110/
   90,20230912.0115/
   90,20230912.0120/
   90,20230912.0125/
   90,20230912.0130/
   90,20230912.0135/
   90,20230912.0140/
   91,20230912.0145/
   91,20230912.0150/
   91,20230912.0155/
   91,20230912.0200/
   91,20230912.0205/
   91,20230912.0210/
   91,20230912.0215/
   91,20230912.0220/
   91,20230912.0225/
   91,20230912.0230/
   92,20230912.0235/
   92,20230912.0240/
   92,20230912.0245/
   92,20230912.0250/
   92,20230912.0255/
   92,20230912.0300/
   93,20230912.0305/
   93,20230912.0310/
   93,20230912.0315/
   94,20230912.0320/
   94,20230912.0325/
   94,20230912.0330/
   94,20230912.0335/
   95,20230912.0340/
   95,20230912.0345/
   95,20230912.0350/
   96,20230912.0355/
   96,20230912.0400/
   96,20230912.0405/
   96,20230912.0410/
   96,20230912.0415/
   97,20230912.0420/
   97,20230912.0425/
   97,20230912.0430/
   98,20230912.0435/
   98,20230912.0440/
   98,20230912.0445/
   99,20230912.0450/
   99,20230912.0455/
   99,20230912.0500/
   99,20230912.0505/
  100,20230912.0510/
  100,20230912.0515/
  101,20230912.0520/
  101,20230912.0525/
  102,20230912.0530/
  102,20230912.0535/
  102,20230912.0540/
  102,20230912.0545/
  102,20230912.0550/
  103,20230912.0555/
  103,20230912.0600/
  104,20230912.0605/
  104,20230912.0610/
  104,20230912.0615/
  105,20230912.0620/
  105,20230912.0625/
  106,20230912.0630/
  106,20230912.0635/
  106,20230912.0640/
  106,20230912.0645/
  107,20230912.0650/
  107,20230912.0655/
  108,20230912.0700/
  108,20230912.0705/
  109,20230912.0710/
  109,20230912.0715/
  110,20230912.0720/
  110,20230912.0725/
  110,20230912.0730/
  111,20230912.0735/
  111,20230912.0740/
  111,20230912.0745/
  111,20230912.0750/
  112,20230912.0755/
  112,20230912.0800/
  112,20230912.0805/
  112,20230912.0810/
  113,20230912.0815/
  113,20230912.0820/
  113,20230912.0825/
  113,20230912.0830/
  113,20230912.0835/
  113,20230912.0840/
  113,20230912.0845/
  114,20230912.0850/
  114,20230912.0855/
  114,20230912.0900/
  114,20230912.0905/
  115,20230912.0910/
  115,20230912.0915/
  115,20230912.0920/
  115,20230912.0925/
  115,20230912.0930/
  116,20230912.0935/
  115,20230912.0940/
  116,20230912.0945/
  116,20230912.0950/
  116,20230912.0955/
  116,20230912.1000/
  116,20230912.1005/
  116,20230912.1010/
  115,20230912.1015/
  115,20230912.1020/
  115,20230912.1025/
  114,20230912.1030/
  114,20230912.1035/
  113,20230912.1040/
  113,20230912.1045/
  113,20230912.1050/
  112,20230912.1055/
  112,20230912.1100/
  111,20230912.1105/
  111,20230912.1110/
  110,20230912.1115/
  110,20230912.1120/
  109,20230912.1125/
  109,20230912.1130/
  109,20230912.1135/
  108,20230912.1140/
  109,20230912.1145/
  108,20230912.1150/
  107,20230912.1155/
  107,20230912.1200/
  106,20230912.1205/
  106,20230912.1210/
  105,20230912.1215/
  105,20230912.1220/
  104,20230912.1225/
  104,20230912.1230/
